start,end,participant,text
21.460,21.870,fn002,b'\n      '
21.700,23.181,me013,"b""\n      We're going? O_K. """
23.040,23.468,me006,b'\n      O_K.\n    '
23.181,25.580,me013,b'\n      Sh- Close your door on - door on the way out? Thanks.\n    '
23.468,23.940,me006,b'\n      Thanks.\n    '
23.940,25.362,me006,b'\n      '
25.362,25.915,me006,b'\n      Oh.\n    '
25.915,29.030,me006,b'\n      '
27.830,30.930,me013,"b'\n      Yeah. Probably wanna get this other door, too. '"
30.930,33.450,me013,b'\n      O_K. So. '
33.660,36.661,me013,b'\n      Um. '
36.661,41.000,me013,b'\n      What are we talking about today? '
38.580,39.547,mn007,b'\n      '
39.547,44.310,mn007,"b'\n      Uh, well, first there are perhaps these uh Meeting Recorder\n    '"
44.380,45.160,mn007,b'\n      digits\n    '
44.650,45.303,me013,b'\n      '
45.303,49.647,me013,"b'\n      Oh, yeah. That was kind of uh interesting. The - both the uh - '"
45.770,47.290,mn007,b'\n      that we tested. So.\n    '
47.942,48.636,mn007,b'\n      Um.\n    '
49.647,51.289,me013,b'\n      the S_R_I System and the oth- And\n    '
51.289,53.630,me013,b'\n      for '
52.250,54.600,me006,b'\n      '
54.120,56.690,me013,b'\n      difference between having a lot of uh\n    '
56.690,57.362,mn007,b'\n      Of data? '
56.815,58.419,me013,b'\n      '
57.362,58.950,mn007,b'\n      '
58.419,62.039,me013,"b'\n      or not, uh, the uh - '"
62.039,65.986,me013,b'\n      The best kind of number we have on the English uh -\n    '
65.986,67.206,me013,b'\n      on\n    '
67.206,72.189,me013,b'\n      near microphone only is - is uh three or four percent. '
69.091,69.643,mn007,b'\n      Mm-hmm.\n    '
72.189,76.044,me013,"b""\n      And uh it's significantly better than that, using\n    """
76.044,81.501,me013,b'\n      fairly simple front-ends '
79.784,80.467,mn007,b'\n      Mm-hmm.\n    '
81.501,86.222,me013,"b'\n      uh, with the S_R_I system. So I th- I think that the '"
86.222,89.995,me013,"b""\n      But that's - that's using uh a - a pretty huge amount of data,\n    """
87.420,89.120,me006,b'\n      '
89.995,92.990,me013,b'\n      '
93.290,102.210,me013,b'\n      '
95.210,103.460,me006,b'\n      '
95.910,97.160,fn002,b'\n      '
99.350,100.540,fn002,b'\n      '
101.670,102.640,mn007,b'\n      Yeah. Right.\n    '
102.640,107.230,me013,b'\n      Did anybody mention about whether the - the S_R_I system is a - '
107.230,110.630,me013,b'\n      is - is doing the digits um\n    '
110.630,113.578,me013,b'\n      the wor- as a '
112.778,113.994,mn007,b'\n      '
113.578,117.380,me013,b'\n      uh a sub- s- sub-phone states?\n    '
115.980,119.910,mn007,"b""\n      I guess it's - it's uh allophone models, so, well -\n    """
118.860,121.240,me013,b'\n      Yeah. Probably. Huh? '
120.780,124.600,mn007,"b""\n      Yeah. I think so, because it's their very d- huge, their huge system. """
123.930,125.260,me013,b'\n      Yeah.\n    '
124.960,125.642,mn007,b'\n      And. '
125.642,134.767,mn007,"b'\n      But. So. There is one difference - Well, the S_R_I system - the result for the S_R_I system that are represented here are with adaptation. So there is -\n    '"
134.767,138.810,mn007,"b""\n      It's their complete system and - including on-line\n    """
136.230,137.840,fn002,b'\n      '
138.920,141.171,mn007,b'\n      uh unsupervised adaptation. '
