start,end,participant,text
0.000,0.680,me013,b'\n      -st. '
0.450,2.550,me006,b'\n      '
0.680,2.964,me013,b'\n      Am I on? I guess so.\n    '
2.964,3.485,me013,b'\n      '
3.078,4.945,me018,b'\n      '
3.400,5.480,me006,b'\n      '
3.485,5.230,me013,b'\n      Radio two.\n    '
5.417,6.018,me013,b'\n      Hmm.\n    '
6.320,8.635,me018,b'\n      '
6.640,7.762,me013,b'\n      Radio two.\n    '
8.085,9.040,me006,b'\n      Hello? '
8.824,10.870,me018,b'\n      Video killed the radio star.\n    '
9.950,22.120,mn007,b'\n      '
10.705,17.401,me018,b'\n      '
10.720,12.030,me006,b'\n      '
11.317,11.805,me013,b'\n      '
11.805,12.956,me013,b'\n      Wow.\n    '
12.435,13.171,me006,b'\n      Mm-hmm. '
13.649,16.800,me013,b'\n      '
15.890,16.560,me006,b'\n      Hi?\n    '
16.800,18.340,me013,b'\n      '
17.401,19.244,me018,"b'\n      Blow into it, it works really well.\n    '"
18.420,19.740,fn002,b'\n      '
18.577,19.258,me026,b'\n      Channel B_.\n    '
18.580,19.440,me006,b'\n      '
19.190,19.613,me013,b'\n      '
19.613,22.312,me013,b'\n      People say the strangest things when their microphones are on.\n    '
20.180,21.280,me018,b'\n      '
20.190,20.970,me006,b'\n      '
20.320,21.750,fn002,b'\n      Channel four.\n    '
21.280,22.590,me018,b'\n      '
21.480,22.370,me006,b'\n      '
22.312,23.719,me013,b'\n      '
22.510,23.200,me006,b'\n      '
22.590,23.540,me018,b'\n      '
22.700,23.510,fn002,b'\n      Test.\n    '
23.510,24.638,fn002,b'\n      O_K.\n    '
23.540,24.250,mn007,b'\n      Uh-oh. '
24.018,25.820,me018,b'\n      '
24.250,26.360,mn007,b'\n      '
25.200,27.470,me006,b'\n      '
25.820,26.432,me018,b'\n      '
27.325,28.450,me018,b'\n      '
27.540,28.460,mn007,b'\n      Radio four.\n    '
30.250,32.950,me006,b'\n      '
34.150,35.640,me006,b'\n      '
34.293,35.623,me013,b'\n      '
35.623,39.327,me013,b'\n      '
37.310,38.440,me006,b'\n      '
38.580,39.890,me006,b'\n      Hello? '
39.110,42.540,fn002,"b""\n      Today's\n    """
39.680,41.770,me013,"b""\n      So everybody- everybody's on? Yeah.\n    """
40.650,42.160,me006,b'\n      '
42.579,45.526,me013,b'\n      So y- you guys had a - a meeting with uh -\n    '
43.555,44.546,,b'\n      '
45.423,47.327,,b'\n      '
45.526,48.575,me013,b'\n      with Hynek which I unfortunately had to miss.\n    '
