start,end,participant,text
11.100,12.758,me011,"b""\n      O_K we're on and we seem to be working.\n    """
11.137,12.016,me013,b'\n      O_K.\n    '
11.641,12.309,mn005,b'\n      Yes.\n    '
12.612,13.429,me013,b'\n      O_K.\n    '
12.758,15.774,me011,"b""\n      We didn't crash - we're not """
12.794,14.240,mn005,"b'\n      One, two, three, four, f- '"
14.629,15.616,me001,b'\n      '
15.613,16.301,me018,b'\n      '
15.643,16.267,me013,b'\n      Yeah?\n    '
15.652,16.855,mn005,b'\n      '
15.719,16.449,me001,b'\n      '
16.041,16.627,mn014,b'\n      '
16.620,18.154,me018,b'\n      '
17.436,19.740,me011,b'\n      You '
18.074,18.375,mn005,b'\n      Yeah?\n    '
19.290,21.837,me013,"b""\n      Oh! Well maybe it's just, you know, how many t- u- u- u- u-\n    """
19.669,20.105,me018,b'\n      '
21.837,23.220,me013,b'\n      how many times you crash in a '
22.994,24.229,me018,b'\n      Yeah. '
23.158,25.596,me011,b'\n      '
23.370,25.059,mn005,b'\n      '
23.386,24.195,me001,b'\n      '
23.921,24.748,mn014,b'\n      '
24.488,25.006,me018,"b'\n      Maybe, yeah.\n    '"
25.291,26.358,me013,b'\n      First time - first time\n    '
26.358,27.462,me013,b'\n      in the '
27.290,28.480,me018,"b""\n      Or maybe it's once you've """
28.480,30.465,me018,b'\n      done enough meetings '
29.984,30.346,mn014,b'\n      Yeah.\n    '
30.193,31.175,me001,b'\n      '
30.752,31.070,mn005,b'\n      No?\n    '
30.777,31.448,fe008,b'\n      Yeah. '
30.983,32.318,me018,"b""\n      It's a matter of experience. """
32.325,34.013,fe008,b'\n      '
32.361,32.706,mn014,b'\n      Yeah.\n    '
32.691,33.164,mn005,b'\n      '
32.706,34.197,mn014,b'\n      '
33.112,33.656,me013,b'\n      '
33.433,34.071,me018,b'\n      '
34.013,35.350,fe008,"b'\n      Self-learning, yeah.\n    '"
34.607,35.683,me013,"b""\n      That's - that's great.\n    """
34.987,35.466,me018,b'\n      Yeah.\n    '
35.350,36.525,fe008,b'\n      '
35.406,36.021,mn005,b'\n      Yeah.\n    '
36.022,36.863,me013,b'\n      Uh. '
36.863,39.030,me013,"b""\n      Do we have an agenda? Liz - Liz and Andreas can't sh-\n    """
37.056,39.233,mn014,b'\n      '
37.973,38.461,me011,b'\n      I do.\n    '
39.030,41.380,me013,"b""\n      can't - uh, can't come. So, they won't be here.\n    """
40.316,43.440,me011,"b""\n      I have agenda and it's all """
40.580,40.921,me018,b'\n      '
40.921,41.240,me018,b'\n      Did -\n    '
43.350,44.089,me018,"b'\n      Did they send,\n    '"
44.324,46.396,me018,"b'\n      uh, the messages to '"
46.157,48.183,me011,b'\n      I have no idea but I just got it a few minutes ago.\n    '
46.875,47.114,me018,b'\n      Oh.\n    '
48.329,48.907,me018,b'\n      Oh.\n    '
48.398,49.960,me011,b'\n      Right when you were in my office it arrived.\n    '
50.250,51.796,me018,"b""\n      O_K, cuz I checked my mail. I didn't have anything. """
52.571,53.088,me011,"b'\n      So,\n    '"
53.564,58.286,me011,b'\n      does anyone have any a- agenda items other than me? I actually have one more also which is to talk about the digits.\n    '
58.602,63.583,me013,"b'\n      Uh, right, so - so I - I was just gonna talk briefly about the N_S_F I_T_R.\n    '"
59.146,60.143,mn005,b'\n      Mm-hmm. Yeah.\n    '
63.912,64.450,me011,"b'\n      Oh, great.\n    '"
64.570,65.396,me013,"b'\n      Uh,\n    '"
65.994,67.030,me013,"b'\n      and then, you have -\n    '"
66.088,66.487,fe008,b'\n      Can w-\n    '
67.030,68.103,me013,"b""\n      I mean, I won't say much, but - """
68.103,70.596,me013,"b'\n      uh, but then, uh, you said - wanna talk about digits?\n    '"
70.641,77.573,me011,"b""\n      I have a short thing about digits and then uh I wanna talk a little bit about naming conventions, although it's unclear whether this is the right place to talk about it.\n    """
77.842,78.445,mn005,b'\n      '
78.350,83.273,me011,"b""\n      So maybe just talk about it very briefly and take the details to the people who - for whom it's relevant.\n    """
83.387,83.746,me013,b'\n      Right.\n    '
83.879,84.577,mn005,b'\n      Yeah.\n    '
84.923,89.090,fe008,b'\n      I could '
86.768,88.303,me011,b'\n      '
87.323,87.681,mn005,b'\n      '
87.580,88.571,me013,b'\n      '
88.571,89.846,me013,"b""\n      Well if we - Yeah, we shouldn't\n    """
90.085,93.460,me013,b'\n      add things in just to add things in. '
91.859,92.278,fe008,b'\n      Yeah.\n    '
92.569,92.987,mn005,b'\n      '
93.388,93.622,mn005,b'\n      '
93.453,94.131,fe008,"b'\n      Yeah, yeah, yeah. '"
93.460,95.066,me013,b'\n      '
93.742,94.249,me011,b'\n      '
94.131,96.541,fe008,"b""\n      This does sound like we're doing fine, yeah.\n    """
96.541,97.224,fe008,"b""\n      That won't do. """
96.950,101.646,me011,"b'\n      So the only thing I wanna say about digits is, we are '"
97.654,98.830,fe008,b'\n      '
101.646,103.943,me011,b'\n      There are probably forms here and there\n    '
104.202,106.932,me011,"b""\n      that are marked as having been read that weren't really read.\n    """
104.725,107.514,fe008,b'\n      '
106.932,112.243,me011,"b""\n      So I won't really know until I go through all the transcriber forms and extract out pieces that are in error.\n    """
110.283,114.089,fe008,b'\n      '
112.688,114.933,me011,b'\n      So I wa- Uh. '
115.132,117.403,me011,b'\n      what should we do about digits that were misread?\n    '
116.161,116.659,fe008,b'\n      '
118.141,119.764,me011,b'\n      '
118.373,118.991,fe008,b'\n      '
119.908,120.665,fe008,b'\n      '
120.321,122.534,me011,"b'\n      um, we should just throw them out '"
122.368,123.902,fe008,b'\n      '
122.972,125.043,me011,b'\n      and have them read again by someone else.\n    '
125.362,130.166,me011,"b""\n      You know, the grouping is completely random, so it - it's perfectly fine to put a - a group together again\n    """
125.456,125.904,mn005,b'\n      Uh-huh.\n    '
127.468,128.444,fe008,b'\n      '
130.386,131.860,me011,"b'\n      of errors and have them re-read,\n    '"
131.991,133.844,fe008,b'\n      '
132.079,133.514,me011,b'\n      just to finish out the test set.\n    '
134.282,136.294,fe008,b'\n      Oh! By - throw them out '
135.240,137.047,me011,"b'\n      Um, the '"
137.306,140.275,me011,b'\n      change the '
138.584,139.501,fe008,b'\n      '
141.274,141.732,fe008,b'\n      Mm-hmm. '
141.331,143.144,me011,b'\n      So those are - those are the two options.\n    '
141.578,141.845,mn005,b'\n      Yeah.\n    '
142.534,146.470,me013,"b""\n      But there's often things where people do false starts. I know """
145.060,146.041,fe008,b'\n      '
146.470,147.247,me013,b'\n      say a -\n    '
146.613,149.692,me011,"b'\n      What the transcribers did with that is if they did a correction,\n    '"
146.619,147.017,fe008,b'\n      '
147.350,147.745,mn005,b'\n      '
148.989,149.388,fe008,b'\n      '
149.692,151.863,me011,"b'\n      and they eventually did read the right string, '"
150.245,150.583,fe008,b'\n      '
152.242,153.616,me011,b'\n      you extract the right string.\n    '
152.935,155.677,me018,"b""\n      Oh, you're talking about where they """
154.030,154.444,mn014,b'\n      Yeah.\n    '
154.607,154.945,me011,b'\n      Yeah.\n    '
155.344,156.241,me011,"b""\n      And didn't notice.\n    """
156.095,156.614,me018,b'\n      Ah.\n    '
156.166,156.476,mn014,b'\n      Yeah.\n    '
156.599,158.113,me011,b'\n      Which happens in a few places.\n    '
156.908,157.243,mn005,b'\n      Yeah.\n    '
159.246,162.720,fe008,"b""\n      Well, and s- and you're talking """
159.408,160.236,me011,b'\n      So - so -\n    '
161.868,162.247,mn014,b'\n      Yeah.\n    '
162.229,162.893,me011,b'\n      Correct.\n    '
162.733,163.115,fe008,b'\n      '
164.690,169.330,me011,"b'\n      And so the - the two options are change the transcript to match what they really said, but then -\n    '"
170.087,173.116,me011,"b""\n      but then the transcript isn't the Aurora """
171.999,172.378,fe008,b'\n      '
173.474,176.144,me011,"b""\n      I don't think that really """
174.052,174.311,fe008,b'\n      '
177.439,178.747,me011,b'\n      And that would be a little '
178.485,180.513,me018,b'\n      Well how many are - how - how often does that happen?\n    '
180.580,182.023,me011,"b'\n      Mmm, five or six times. '"
182.182,183.704,me018,"b""\n      Oh, so it's not very much.\n    """
183.330,184.515,me011,"b""\n      No, it's not much at all.\n    """
184.769,186.452,me018,b'\n      Seems like we should just change the '
186.294,186.587,mn014,b'\n      Yeah.\n    '
187.702,188.220,me011,b'\n      O_K.\n    '
187.966,188.663,me018,b'\n      to '
189.036,192.008,me013,"b""\n      Yeah, it's five or six times out of """
189.434,189.685,mn005,b'\n      Yeah.\n    '
191.530,192.265,me011,b'\n      Four thousand.\n    '
192.140,193.444,mn005,b'\n      Four thous- Ah! Four thousand.\n    '
192.249,193.040,me013,b'\n      Four thousand?\n    '
192.269,193.246,me018,"b""\n      Yeah, it's -\n    """
192.633,193.783,mn014,b'\n      '
193.518,197.224,me013,"b'\n      Yeah, I would, uh, '"
194.731,196.653,mn005,b'\n      '
194.851,196.384,mn014,b'\n      '
195.079,195.477,me018,b'\n      '
195.094,195.831,me011,b'\n      '
196.214,196.783,me018,b'\n      Yeah.\n    '
196.310,196.828,me011,b'\n      O_K.\n    '
196.920,197.236,mn005,b'\n      Yeah.\n    '
197.882,200.093,me013,"b""\n      It - it's kinda nice - I mean, wh- who knows what\n    """
198.222,198.674,mn005,b'\n      Mmm.\n    '
198.556,198.995,fe008,b'\n      '
200.233,204.556,me013,b'\n      studies people will be doing on - on speaker-dependent things and so I think having -\n    '
202.143,202.920,fe008,b'\n      '
203.777,204.195,fe008,b'\n      '
204.354,204.672,mn005,b'\n      Yeah.\n    '
