start,end,participant,text
0.072,5.630,me010,"b'\n      I, uh, had some communications with him\n    '"
1.790,5.200,fe004,"b'\n      Ah, so comfortable.\n    '"
2.270,3.380,me045,b'\n      Smooth.\n    '
5.630,11.521,me010,"b""\n      yesterday or the day before. So, he doesn't plan on coming """
7.070,8.610,me045,b'\n      '
11.521,14.830,me010,b'\n      sabbatical '
12.672,13.900,fe004,b'\n      Mm-hmm.\n    '
15.050,15.510,fe004,b'\n      Good.\n    '
15.690,20.980,fe004,"b""\n      I know that he's going to like, Taiwan and other places to eat. So.\n    """
17.191,19.274,me010,b'\n      '
19.274,23.759,fe016,b'\n      Everyone - So are your microphones on? Make sure to turn the batteries - the switch on. Everybody?\n    '
21.820,25.760,me003,"b""\n      On? Am I on? I think I'm on? Good. Good. """
23.160,26.670,fe004,b'\n      Yep. Yep. Bye.\n    '
23.340,24.441,fn050,b'\n      '
23.759,25.720,fe016,b'\n      O_K. Great. Thanks very much.\n    '
25.042,26.150,fn050,b'\n      '
26.830,30.030,fe004,b'\n      '
28.700,34.570,me045,b'\n      I just had one of the most frustrating meetings of my career. '
30.804,35.150,fe004,"b""\n      It's definitely not the """
31.180,31.910,me003,b'\n      You a-\n    '
32.837,35.910,me003,"b""\n      You're - you remember you're being recorded at this point.\n    """
35.410,36.770,me045,b'\n      Yeah. '
35.650,39.470,fe004,"b""\n      Oh, yeah, so, w- we didn't yet specify with whom. But um.\n    """
35.800,36.570,me010,b'\n      Yeah.\n    '
36.230,37.340,me003,b'\n      '
36.290,37.490,fn050,b'\n      '
37.020,37.950,me010,b'\n      Right.\n    '
38.650,39.490,me045,b'\n      '
38.910,41.020,me010,"b'\n      Uh, right. Uh.\n    '"
40.120,44.260,fe004,"b""\n      So that's why Keith and I are going to be a little dazed for the first half m- the meeting.\n    """
40.516,41.008,me045,b'\n      Huh.\n    '
41.990,43.960,me045,"b""\n      Yeah, I'm just gonna sit here and\n    """
43.840,45.480,me010,"b'\n      Right. Yeah, I -\n    '"
44.229,44.857,me045,b'\n      growl.\n    '
45.368,46.125,me045,b'\n      '
46.060,50.455,me010,b'\n      I - I '
48.134,50.280,me045,b'\n      '
50.116,51.596,me003,b'\n      '
50.390,53.470,fe004,b'\n      Mm-hmm. '
53.470,58.820,me045,"b'\n      For which we thank you, by the way. '"
54.610,56.910,fe004,"b'\n      Are very appreciative, yeah. '"
56.062,56.452,me010,b'\n      Right.\n    '
58.240,62.110,me003,"b'\n      Oh yeah, how di- how d- exactly did, uh, that paper lead to anti-lock brakes?\n    '"
61.630,69.390,me045,"b'\n      Oh, I could tell you had a rough day, man! '"
62.590,65.690,me003,b'\n      Nah. '
62.760,64.725,fn050,b'\n      '
67.090,67.840,fe004,b'\n      What?\n    '
