start,end,participant,text
0.000,1.858,fe008,b'\n      '
0.340,1.426,me011,"b""\n      O_K, we're recording.\n    """
1.389,4.890,me013,b'\n      We can '
1.717,2.572,mn017,b'\n      '
2.598,3.900,mn017,"b""\n      I'm doing some """
4.090,7.650,mn017,"b'\n      square brackets, coffee sipping, square brackets. '"
5.890,7.000,me001,b'\n      '
6.122,8.500,me011,b'\n      '
6.360,8.650,me018,b'\n      '
6.426,7.920,mn014,b'\n      '
6.615,10.032,me013,b'\n      '
7.513,9.226,me001,b'\n      '
7.920,12.786,mn014,"b""\n      That's """
8.710,9.470,me018,b'\n      '
8.790,13.190,fe008,b'\n      '
9.959,12.390,mn017,b'\n      '
9.960,11.470,me001,b'\n      Is that voiced or unvoiced?\n    '
10.671,15.000,me013,b'\n      '
10.740,11.931,me011,b'\n      '
12.390,14.850,mn017,b'\n      Gar- darn! '
13.290,13.850,me018,b'\n      '
13.590,14.348,fe008,b'\n      '
13.840,15.023,mn014,b'\n      '
13.963,14.672,me011,b'\n      '
14.348,16.155,fe008,b'\n      Channel two. Yeah. '
14.672,16.448,me011,b'\n      '
16.774,17.791,me013,b'\n      '
17.007,18.488,me001,b'\n      These '
17.089,18.631,fe008,b'\n      Uh - '
18.631,21.115,fe008,b'\n      '
18.827,20.011,mn017,b'\n      '
20.030,20.790,me011,b'\n      '
20.970,22.270,me013,b'\n      '
21.280,24.750,me018,"b""\n      There's gonna be some zeros from this morning's meeting because I noticed that\n    """
22.598,22.935,me013,b'\n      '
24.750,29.710,me018,"b'\n      Barry, I think maybe '"
27.330,28.340,mn017,b'\n      '
28.824,29.564,me013,b'\n      Yeah. '
29.660,34.009,mn014,"b""\n      So it's not - it's not that bad if it's at the end, but it's - in the beginning, it's """
29.690,31.097,me011,"b""\n      It's """
31.910,33.018,me018,b'\n      Yeah. Yeah. '
33.540,36.376,me011,"b'\n      Yeah, you wanna - you wanna keep '"
37.940,39.219,me011,"b'\n      noise floors, '"
39.110,39.756,fe008,"b""\n      That's interesting. """
39.219,39.948,me011,b'\n      through the whole meeting.\n    '
39.756,40.360,fe008,b'\n      '
39.980,44.280,me013,"b'\n      Uh, I probably just should have left it on. Yeah I did have to run, but - '"
