start,end,participant,text
1.149,2.102,me013,b'\n      Are we on?\n    '
3.570,4.475,me013,"b""\n      We're on. O_K.\n    """
3.838,4.711,me018,b'\n      Is it on?\n    '
4.752,5.279,mn005,b'\n      Yeah.\n    '
4.780,6.227,me013,b'\n      '
5.462,6.197,,b'\n      '
6.940,14.027,me013,b'\n      '
7.574,8.504,mn005,"b'\n      One, two -\n    '"
7.850,12.975,me001,b'\n      '
8.504,10.082,mn005,b'\n      u- '
8.521,10.145,fe016,b'\n      Why is it so '
12.360,14.370,fe016,b'\n      '
12.439,13.564,mn005,b'\n      '
12.469,13.602,me011,b'\n      '
14.027,14.939,me013,b'\n      i-\n    '
14.939,18.840,me013,"b""\n      uh, any agenda items anybody has, wants to talk about, what's going on?\n    """
16.770,19.040,me011,b'\n      '
17.499,17.929,me018,b'\n      '
18.329,20.006,fe008,b'\n      I c- I could talk about the '
19.040,21.210,me011,b'\n      Does everyone - has everyone met '
21.550,22.167,fe008,b'\n      Yeah.\n    '
22.080,23.109,me011,b'\n      Yeah? O_K.\n    '
22.369,22.748,mn005,b'\n      Yeah.\n    '
22.630,25.061,mn014,b'\n      '
22.738,23.524,me013,"b""\n      It's on?\n    """
22.747,23.333,me001,b'\n      Hello.\n    '
23.063,23.711,mn005,b'\n      Yeah.\n    '
23.800,24.466,me001,b'\n      Yeah.\n    '
23.919,29.161,me013,"b'\n      O_K, agenda item one, introduce '"
24.206,25.130,mn005,b'\n      We went -\n    '
26.160,27.260,me001,b'\n      '
26.597,27.590,mn005,b'\n      '
27.043,27.930,mn014,b'\n      '
27.710,28.410,me001,b'\n      '
28.780,29.700,mn005,b'\n      '
29.510,35.710,fe016,"b'\n      Well, I had a - just a '"
32.450,32.880,mn005,b'\n      '
33.680,35.230,me001,b'\n      '
36.547,42.020,fe016,b'\n      the '
43.210,44.700,me011,b'\n      '
43.251,48.180,me013,"b""\n      O_K, so let's - let's - So let's just do agenda """
47.599,48.709,fe016,"b'\n      I mean, that was -\n    '"
48.180,54.943,me013,"b'\n      Uh, '"
54.310,59.706,fe008,"b'\n      Well, you - you, um, already know about the meeting '"
59.975,63.799,fe008,b'\n      this is appropriate for this. '
62.970,63.634,me018,b'\n      '
63.270,70.240,me013,"b""\n      No, no, that's O_K. We can - so - we can ta- so n- NIST is - NIST folks are coming by next week and so we can talk about that. """
64.240,64.732,fe008,b'\n      O_K.\n    '
67.661,68.023,fe008,b'\n      Yeah. '
70.114,70.788,me018,b'\n      '
70.240,70.769,me013,b'\n      '
71.132,72.914,me001,b'\n      '
71.140,75.620,me013,"b'\n      Uh, uh, John Fiscus and, uh, I think George Doddington will be\n    '"
72.900,73.275,fe008,b'\n      Mm-hmm.\n    '
76.090,77.072,me013,b'\n      around as well.\n    '
78.057,88.540,me013,b'\n      '
84.030,86.100,me001,b'\n      '
85.096,86.312,fe008,b'\n      Sure. Mm-hmm.\n    '
89.580,90.780,me013,"b'\n      Um,\n    '"
93.060,95.105,me013,"b'\n      An- anything else, uh,\n    '"
97.690,98.814,me013,b'\n      strike anybody?\n    '
98.978,107.362,fe016,"b'\n      Uh, we started '"
105.880,108.240,me011,b'\n      '
106.011,108.545,me013,b'\n      '
106.401,106.971,mn014,b'\n      '
106.457,108.340,mn005,b'\n      '
106.720,108.080,me001,b'\n      '
107.500,108.990,fe016,b'\n      '
107.712,108.120,me018,b'\n      Wha-\n    '
109.670,119.442,fe016,"b'\n      uh, the '"
120.640,121.620,me013,"b'\n      Um,\n    '"
121.371,123.770,me011,b'\n      '
123.440,125.231,me013,"b'\n      Yeah, so, uh -\n    '"
125.052,128.665,me018,"b'\n      What about, uh, is there anything new with the speech, nonspeech\n    '"
129.197,133.630,mn014,b'\n      '
129.708,130.341,me018,b'\n      stuff?\n    '
133.653,134.207,me013,b'\n      O_K.\n    '
134.540,139.877,me013,b'\n      '
139.410,152.216,fe008,b'\n      I had thought under '
151.748,153.990,me018,b'\n      '
153.647,155.596,me013,"b'\n      Oh, under the NIST meeting.\n    '"
154.590,155.918,fe008,"b'\n      Yeah, under the NIST thing. Yeah.\n    '"
155.819,156.214,me013,b'\n      O_K.\n    '
156.411,158.942,me013,b'\n      '
158.942,159.623,me013,b'\n      u- u-\n    '
160.123,163.575,me013,b'\n      I guess the order we brought '
161.444,161.859,fe008,b'\n      Yeah.\n    '
164.100,172.931,me013,"b""\n      so, better quality close talking mikes. So the one issue was that the - the, uh, lapel mike, uh, isn't as good as you would like. And so,\n    """
173.330,177.239,me013,"b""\n      uh, it - it'd be """
174.250,175.010,mn005,b'\n      '
178.050,179.922,me013,b'\n      Is that - is that basically the point?\n    '
178.151,179.251,fe016,"b'\n      Ri- um,\n    '"
180.506,181.223,fe016,"b'\n      yeah, the -\n    '"
182.199,184.826,fe016,b'\n      And actually in '
185.676,190.234,fe016,b'\n      the close talking mikes are worn in such a way as to best capture the signal.\n    '
190.821,197.783,fe016,b'\n      And the '
198.305,201.716,fe016,b'\n      uh - or and even on '
201.965,208.651,fe016,"b'\n      it adds this extra, you know, vari- '"
208.590,209.024,me011,b'\n      Right.\n    '
208.728,209.252,me013,b'\n      Mm-hmm.\n    '
209.297,214.797,fe016,b'\n      So - And I '
215.225,218.783,fe016,"b""\n      that's useful for them to know in starting to collect """
217.219,217.773,me013,b'\n      Mm-hmm.\n    '
218.660,220.476,me013,b'\n      '
219.440,220.506,me011,"b'\n      Well, so -\n    '"
221.850,224.480,me013,"b'\n      uh, well one thing I was gonna say was that, um,\n    '"
225.203,225.770,me013,b'\n      i-\n    '
225.770,233.493,me013,"b'\n      we could get more, uh, of the head mounted microphones even beyond the number of '"
234.006,243.757,me013,"b""\n      I think whether it's radio or wire is probably second-order. And the main thing is having the microphone """
240.167,240.643,fe016,b'\n      Mm-hmm.\n    '
241.626,243.463,mn005,b'\n      '
242.109,242.855,mn014,b'\n      '
242.316,250.319,me011,"b'\n      Right, so, uh, actually the way Jose is wearing '"
245.360,245.805,mn005,b'\n      Yeah.\n    '
247.742,249.169,mn005,b'\n      Is - '
249.113,252.470,fe016,b'\n      '
249.300,250.340,me001,b'\n      '
249.787,250.342,me013,b'\n      Yeah.\n    '
249.894,251.482,mn005,"b""\n      I- it's """
251.296,252.089,me013,b'\n      '
251.320,257.320,me011,"b""\n      Yeah, th- that's good. So it's towards the corner of your mouth so that breath sounds don't get on it. And then just sort of\n    """
251.945,252.402,mn005,b'\n      Yeah.\n    '
252.240,253.615,fe008,b'\n      '
252.394,253.360,me013,b'\n      '
252.845,253.970,mn005,b'\n      Yeah. '
254.918,255.531,mn005,b'\n      Yeah.\n    '
256.070,258.084,fe008,b'\n      '
257.313,257.862,mn005,b'\n      '
257.700,261.979,me011,"b'\n      about, uh, a thumb or - a thumb and a half away from your - from your mouth.\n    '"
260.462,261.208,mn005,b'\n      Yeah.\n    '
260.906,261.469,me013,b'\n      '
261.307,261.990,mn014,b'\n      '
261.384,262.267,mn005,"b'\n      Uh, yeah.\n    '"
262.730,263.373,me013,b'\n      Right.\n    '
263.672,264.397,me013,b'\n      How am I d-\n    '
263.707,266.690,fe016,"b""\n      But we have more than one type of - I mean, for instance, you're -\n    """
266.077,266.456,mn014,b'\n      Yeah.\n    '
266.570,270.492,me011,b'\n      And '
268.270,268.770,mn005,b'\n      Yeah.\n    '
269.118,269.775,fe016,b'\n      Right.\n    '
269.252,269.666,mn005,b'\n      Yeah.\n    '
270.080,270.771,mn005,b'\n      Is fixed. Yeah.\n    '
271.178,271.661,me013,b'\n      Yeah.\n    '
271.191,278.021,fe016,"b'\n      But if we could actually standardize, you know, the - the microphones, uh, as much as possible that would be really helpful.\n    '"
271.870,272.508,me018,b'\n      Mm-hmm.\n    '
274.510,275.360,fe008,b'\n      '
276.254,276.853,mn005,b'\n      Yeah.\n    '
277.650,278.379,me013,b'\n      '
277.770,278.194,me011,b'\n      Mm-hmm.\n    '
278.379,286.630,me013,"b""\n      Well, I mean it doesn't hurt to have a few extra microphones around, so why don't we just go out and - and get an order of - of if this microphone seems O_K to people,\n    """
278.616,279.140,mn005,b'\n      Yeah.\n    '
286.860,287.228,me011,b'\n      '
287.109,289.394,me013,"b""\n      uh, I'd just get a half dozen of these things.\n    """
288.247,293.370,me011,"b""\n      Well the onl- the only problem with that is right now, um, some of the Jimlets aren't working.\n    """
294.292,296.720,me011,b'\n      The little - the boxes under the table. '
296.640,297.367,me013,b'\n      Yeah. '
296.720,300.530,me011,"b""\n      And so, w- Uh, I've only been able to find three jacks that are working.\n    """
300.917,301.602,me013,b'\n      Yeah. '
301.890,302.600,fe008,b'\n      '
302.200,303.453,me018,b'\n      Can we get '
302.550,303.150,me011,b'\n      So -\n    '
303.678,305.180,me013,"b'\n      No, but my '"
304.555,309.019,fe016,b'\n      But y- we could just record these signals separately and time align them with the start of the meeting.\n    '
309.040,310.705,me013,b'\n      R- r- right -\n    '
309.950,311.690,me011,"b""\n      I - I'm not sure I'm follow. """
311.905,312.798,me013,"b'\n      Right now,\n    '"
313.170,316.250,me013,"b""\n      we've got, uh, two microphones in the room,\n    """
316.482,320.369,me013,b'\n      that are not quote-unquote '
320.231,321.187,me011,"b'\n      O_K, just '"
322.205,322.723,fe016,b'\n      '
322.750,329.640,me013,"b'\n      Well, however many we can plug '"
324.231,324.795,me011,b'\n      O_K.\n    '
325.287,325.902,mn005,b'\n      Mm-yeah.\n    '
329.480,330.035,me011,b'\n      Right.\n    '
330.440,334.009,me013,"b'\n      and so then that would be, you know, '"
333.130,333.865,me011,b'\n      Right. O_K.\n    '
333.830,334.233,mn005,b'\n      Mm-hmm.\n    '
334.416,338.142,me013,"b'\n      So, uh - so we should go out to our full complement of whatever we can '"
336.220,337.060,me018,b'\n      '
338.142,341.416,me013,b'\n      '
341.818,348.547,me013,b'\n      that it was done the '
346.843,347.304,fe016,b'\n      Right.\n    '
348.690,351.504,me013,b'\n      '
348.732,349.347,mn005,b'\n      '
351.504,351.692,me013,b'\n      '
351.692,352.744,me013,"b'\n      but uh,\n    '"
354.581,356.510,me013,b'\n      sounds - sounds fine.\n    '
355.470,357.039,me011,b'\n      Sounds like uniformity wins. '
356.199,356.738,mn005,b'\n      '
356.910,357.434,mn005,b'\n      '
356.997,357.868,me013,b'\n      '
357.139,357.778,me001,b'\n      '
357.566,360.965,fe016,"b""\n      Well, for short term research it's just - there's just so much\n    """
360.400,361.210,me011,b'\n      '
361.060,365.115,fe016,"b'\n      effort that would have to be done up front n- uh, so - yeah, uniformity would be great.\n    '"
361.990,362.341,me011,b'\n      Well -\n    '
363.237,363.689,me011,b'\n      Yeah.\n    '
363.580,364.676,me018,b'\n      Is it because -\n    '
365.410,370.718,me018,"b""\n      You - you're saying the - for dialogue purposes, so that means that the transcribers are having trouble with those\n    """
371.094,372.375,me018,b'\n      mikes? Is that what you mean? Or - ? '
372.098,374.871,fe016,b'\n      Well '
373.730,377.765,fe008,b'\n      '
376.610,376.967,me011,b'\n      Yep.\n    '
377.356,378.182,me011,b'\n      Couple times.\n    '
377.940,382.580,fe008,b'\n      a '
382.580,387.500,fe008,b'\n      ugh '
387.650,391.987,fe008,"b""\n      And he's always - they always - they just rave about how wonderful Adam's - """
387.909,388.525,fe016,b'\n      Right.\n    '
389.664,392.969,fe016,b'\n      '
390.304,391.113,mn005,b'\n      '
391.036,392.577,mn014,b'\n      '
391.136,392.316,me011,b'\n      What can I say. '
391.255,392.984,me001,b'\n      '
391.308,391.968,me018,b'\n      '
391.624,393.370,mn005,b'\n      '
391.760,392.930,me013,b'\n      '
392.268,393.960,fe008,"b'\n      And then, '"
393.190,394.760,fe016,b'\n      So does the recognizer. '
393.314,393.971,me011,b'\n      '
394.530,395.170,me018,b'\n      '
394.633,395.227,me013,b'\n      Yeah.\n    '
394.640,399.679,me011,"b'\n      Oh, really? Yeah, I\'m not surprised. I mean, ""Baaah!"" '"
394.650,396.322,fe008,b'\n      Yeah. '
394.964,400.650,mn005,b'\n      '
396.317,396.942,mn014,b'\n      '
397.310,398.140,me013,b'\n      '
397.519,399.752,fe008,"b""\n      Yeah, but I mean it's """
397.695,398.562,me001,b'\n      '
397.713,402.180,fe016,"b""\n      Even if - if you're talking on someone """
398.505,399.039,me013,b'\n      Yeah.\n    '
400.930,403.656,fe008,"b""\n      It's also like n- no breathing, no - """
401.183,402.761,me011,b'\n      '
401.326,401.870,mn014,b'\n      Yeah.\n    '
403.656,408.850,fe008,"b""\n      it's um, it's really - """
403.791,404.326,me013,b'\n      Yeah.\n    '
404.490,406.706,me011,"b""\n      Yeah, it's an advantage when you don't breath.\n    """
406.710,407.490,me013,b'\n      '
408.850,414.870,me011,"b'\n      Yeah, I think that the '"
409.072,409.650,fe016,b'\n      Right.\n    '
409.080,409.836,me013,"b""\n      When we're doing -\n    """
413.135,413.598,fe008,b'\n      Yeah.\n    '
414.970,416.910,me011,b'\n      So we might as '
414.980,415.600,me013,b'\n      Yeah.\n    '
415.610,416.390,me018,b'\n      '
416.287,416.729,fe016,b'\n      Right.\n    '
417.160,418.549,me013,"b'\n      Now, this is\n    '"
418.950,424.608,me013,"b'\n      locking the barn door after the horse was stolen. We do have thirty hours, of - of speech, which is done this way. But -\n    '"
422.080,422.567,me011,b'\n      Yeah.\n    '
422.415,423.072,mn005,b'\n      '
423.448,424.349,fe016,b'\n      '
424.990,428.604,me013,"b'\n      but, uh, '"
428.975,430.435,fe016,"b'\n      Great, great.\n    '"
429.310,431.726,me011,b'\n      So I think just do a field trip at some point.\n    '
432.047,435.300,me013,"b'\n      Yeah, probably - yeah, to the store we talked about and that -\n    '"
433.800,434.122,me011,b'\n      Yep.\n    '
434.750,439.704,fe008,b'\n      And there was '
438.010,439.421,me001,b'\n      '
438.670,439.068,me011,b'\n      Yep.\n    '
439.310,446.798,me011,"b""\n      So, as - as I said, we'll do a field trip and see if we can get all of the same mike that's more comfortable than - than these things, which I think are horrible.\n    """
444.727,445.309,fe008,b'\n      O_K.\n    '
446.798,446.880,me011,b'\n      '
446.880,448.269,me011,b'\n      '
447.800,448.217,fe008,b'\n      Good. '
449.545,452.640,fe016,"b'\n      Great, thank you very much. '"
450.008,451.632,me018,b'\n      Especially for people with big heads. '
450.619,451.666,me013,b'\n      '
451.020,451.600,mn005,b'\n      '
452.425,452.898,mn005,b'\n      '
452.440,455.400,me011,"b""\n      And, you know, we're """
452.611,453.100,me013,b'\n      O_K.\n    '
454.037,454.573,me018,b'\n      Yeah.\n    '
454.289,454.824,me013,b'\n      O_K.\n    '
455.340,458.767,mn005,b'\n      '
455.412,456.223,me018,b'\n      '
455.490,455.878,me013,b'\n      Yeah.\n    '
455.811,456.770,me001,b'\n      '
456.110,457.260,fe016,b'\n      '
456.998,458.101,me013,"b'\n      Uh, '"
458.620,461.613,me013,"b'\n      O_K, second item was the, uh,\n    '"
458.900,459.670,fe016,b'\n      '
461.800,463.692,me013,"b""\n      NIST visit, and what's going on there.\n    """
462.670,463.115,fe008,b'\n      Yeah. '
463.965,465.894,fe008,"b'\n      O_K, so, um, uh,\n    '"
465.890,466.933,me018,b'\n      '
466.370,474.074,fe008,"b""\n      Jonathan Fiscus is coming on the second of February and I've spoken with, uh, """
474.275,482.741,fe008,"b""\n      he expressed an interest in seeing the room and in, um, seeing a demonstration of the modified multitrans, which I'll mention in a second,\n    """
483.265,489.956,fe008,"b""\n      and also, um, he was interested in the pre-segmentation and then he's also """
489.743,490.281,me011,b'\n      Mm-hmm.\n    '
490.327,494.980,fe008,"b'\n      And, um - So, um, it seems to me in terms of like, um,\n    '"
490.590,491.270,me013,b'\n      '
495.410,496.435,fe008,b'\n      i- i- it wou-\n    '
496.435,504.136,fe008,"b'\n      You know, O_K. So the '"
504.664,513.271,fe008,"b'\n      And, um. O_K, in terms of the '"
511.080,511.943,me011,"b""\n      Oh, I should've -\n    """
513.990,516.768,me011,b'\n      I was just thinking I should have invited him to this '
517.880,519.810,fe008,b'\n      '
518.302,518.734,me011,b'\n      So.\n    '
519.400,519.738,mn014,b'\n      Yeah.\n    '
520.060,520.560,me011,b'\n      Sorry.\n    '
520.202,522.526,fe008,"b""\n      Yeah. Well that's O_K, I mean we'll - """
521.123,523.090,mn005,b'\n      '
521.656,523.446,me011,b'\n      '
522.526,526.454,fe008,"b""\n      Yeah, and it's t- and it """
526.738,526.870,fe008,b'\n      '
526.870,529.899,fe008,"b""\n      didn't - didn't see it, uh, """
529.899,533.900,fe008,"b""\n      And, uh, that's - that will enable us to do """
534.070,540.785,fe008,"b'\n      um, tight '"
541.191,543.767,fe008,"b'\n      of the, uh, original '"
544.648,545.469,fe008,b'\n      And um.\n    '
545.469,546.157,fe008,"b'\n      So, '"
546.157,551.521,fe008,"b'\n      In terms of, like, '"
551.521,556.411,fe008,"b""\n      Do you - I know that you're al- also supplementing it further. Do you want to mention something about that c- Thilo, or - ? """
556.810,562.024,mn014,"b""\n      Um, yeah. What - what I'm doing right now is I'm trying to\n    """
562.658,567.463,mn014,"b""\n      include some information about which channel, uh, there's some speech\n    """
568.034,575.811,mn014,"b""\n      in. But that's not working at the moment. I'm just trying to do this by comparing energies, uh -\n    """
571.812,572.244,fe008,b'\n      O_K.\n    '
576.110,579.076,mn014,b'\n      normalizing energies and comparing energies of the different channels. And\n    '
579.489,586.448,mn014,"b""\n      so to - to give the transcribers some information in which channel there's - there's speech in addition to - to the thing we - we did\n    """
587.027,590.820,mn014,"b'\n      now which is just, uh, speech-nonspeech detection on the mixed file.\n    '"
591.462,592.532,fe008,b'\n      This is good. Mm-hmm.\n    '
591.630,597.110,mn014,"b""\n      So I'm - I'm relying on - on the segmentation of the mixed file but I'm - I'm trying to\n    """
597.240,599.664,mn014,b'\n      subdivide the speech portions into\n    '
599.995,604.170,mn014,b'\n      different portions if there is some activity in - in '
604.280,608.232,fe008,"b""\n      Excellent, so this'd be like w- e- providing also """
605.383,605.793,mn014,b'\n      But -\n    '
606.850,607.621,mn014,b'\n      Yeah. '
608.473,610.960,fe008,b'\n      Wonderful. '
611.430,614.860,me013,"b""\n      Um, something I guess I didn't put in the """
614.860,619.521,me013,"b'\n      on that, uh, '"
619.521,621.206,me013,"b'\n      No, '"
620.280,621.300,me018,b'\n      '
621.206,629.700,me013,"b'\n      uh, Dave Gelbart and I will be, uh, visiting with John '"
626.846,627.984,fe008,b'\n      '
629.824,630.928,me011,b'\n      '
630.039,632.340,me013,"b""\n      who's interested in ar- in """
632.540,635.859,me011,"b""\n      Oh, he's doing array mikes. """
633.800,634.187,me013,b'\n      Yeah.\n    '
634.187,634.964,me013,b'\n      '
634.964,639.855,me013,"b""\n      And so we wanna see what commonality there is here. You know, maybe they'd wanna\n    """
640.550,645.059,me013,"b""\n      stick an array mike here when we're """
