start,end,participant,text
0.000,0.550,me045,b'\n      '
0.410,2.290,me003,b'\n      How many batteries do you go through?\n    '
7.045,8.781,me045,b'\n      '
9.260,9.590,me045,b'\n      Thank you.\n    '
9.590,11.550,me010,b'\n      Alright. '
10.510,11.350,mn036,b'\n      Sure.\n    '
13.158,13.719,me010,b'\n      Yeah.\n    '
15.635,859.709,,b'\n      '
15.680,16.576,me010,"b'\n      O_K so,\n    '"
17.150,20.300,me010,"b""\n      let's get started. Nancy said she's coming and that means she """
20.324,21.578,me045,b'\n      '
20.714,22.410,me010,b'\n      Um.\n    '
22.794,30.339,me010,b'\n      My '
29.190,29.910,me045,b'\n      '
31.057,32.612,me010,b'\n      uh to '
33.310,40.128,me010,"b'\n      So everybody knows there were these guys f- uh from Heidelber- uh, uh, actually from uh D_F_K_I\n    '"
40.128,44.069,me010,"b'\n      uh, part of the German SmartKom project, who were here for the week\n    '"
44.069,46.770,me010,"b'\n      and, I think got a lot done.\n    '"
48.000,49.160,mn015,"b'\n      Yeah, I think so too.\n    '"
49.660,50.460,mn015,b'\n      Um.\n    '
51.860,57.640,mn015,"b""\n      The - we got to the point where we can now speak into the SmartKom system, and it'll\n    """
58.130,63.840,mn015,"b'\n      go all the way through and then say something like ""Roman numeral one,\n    '"
63.840,65.689,mn015,b'\n      '
65.536,67.279,me045,b'\n      '
65.689,73.110,mn015,"b'\n      It actually says,  '"
68.774,69.528,me045,b'\n      O_K.\n    '
73.597,76.950,mn015,"b'\n      English sentences. So uh,\n    '"
74.847,75.594,me045,b'\n      O_K.\n    '
75.944,77.470,me010,"b'\n      It doesn\'t know ""I"".\n    '"
77.170,77.840,mn015,b'\n      '
77.519,79.320,me045,b'\n      O_K. '
78.680,80.306,mn015,b'\n      '
79.930,80.740,me012,b'\n      '
80.783,81.640,mn015,b'\n      the uh\n    '
80.950,84.710,me045,"b'\n      Oh,  '"
81.468,84.710,me003,"b'\n      ""I am Sm- I am Smarticus"" is what it\'s saying. I gue- '"
82.038,83.110,mn015,b'\n      '
83.110,83.870,mn036,b'\n      '
84.468,88.950,mn015,"b'\n      The uh synthesis is just a question of um,\n    '"
84.620,85.390,me012,b'\n      '
86.920,87.700,me012,b'\n      '
89.040,90.445,mn015,"b""\n      hopefully it's just a question of\n    """
90.802,94.010,mn015,"b'\n      exchanging a couple of files, once we '"
94.010,100.661,mn015,"b""\n      And, um, it's not going to be a problem """
100.874,103.990,mn015,"b""\n      approach. So I'm - I'm - I'm going backwards now, so\n    """
104.010,108.015,mn015,"b'\n      ""synthesis"" is where you sort of make this - uh, make these sounds,\n    '"
108.183,113.311,mn015,"b'\n      and ""concept to speech"" is feeding into this synthesis module giving it what needs to be said,\n    '"
113.447,117.320,mn015,"b'\n      and the whole syntactic structure so it can pronounce things better,\n    '"
117.461,120.016,mn015,b'\n      '
119.474,120.144,me045,b'\n      Mm-hmm.\n    '
120.553,124.280,mn015,"b'\n      And, uh, Johno learned how to write\n    '"
124.454,126.140,mn015,b'\n      X_M_L tags.\n    '
126.470,128.450,mn015,"b'\n      Uh, and did\n    '"
128.450,134.350,mn015,"b'\n      write the tree adjoining grammar for some - some sentences. No, right? Yeah, for a couple -\n    '"
133.510,141.156,me003,"b'\n      Yeah. So. Bu- Uh, i- The way the uh, the dialogue manager works is it dumps out what it wants to know, or what it wants to tell the person,\n    '"
141.485,143.810,me003,b'\n      to a - er in X_M_L\n    '
143.980,146.630,me003,"b""\n      and there's a conversion system for different\n    """
146.870,150.645,me003,"b'\n      uh, to go from X_M_L to something else. And th- so, the knowledge base\n    '"
150.875,152.350,me003,"b'\n      for the system,\n    '"
152.520,158.470,me003,"b'\n      that generates the syntasti- syntactic structures for the ge- generation is uh,\n    '"
158.810,165.470,me003,b'\n      in a LISP-like - the knowledge base is in a LISP-like form. And then the thing that actually '
165.520,167.480,me003,b'\n      something based on '
167.670,173.194,me003,"b'\n      So, you have a - basically, a goal and it, you know, says ""O_K, well I\'m gonna try to do the\n    '"
173.282,181.865,me003,"b'\n      Greet-the-person goal, so it just starts - uh, it binds some variables and it just decides to, you know, do some '"
174.169,174.897,me045,b'\n      Mm-hmm.\n    '
182.144,182.719,me045,b'\n      O_K.\n    '
182.231,184.650,me003,"b'\n      And then it passes the tree onto, uh,\n    '"
185.000,187.060,me003,b'\n      the ge- the generation module.\n    '
188.090,190.320,mn015,b'\n      But I think that the point is that out of the\n    '
190.360,194.420,mn015,"b'\n      twelve possible utterances that the German system can do,\n    '"
191.870,192.550,me012,b'\n      '
194.570,196.380,mn015,"b""\n      we've already written the -\n    """
196.660,198.640,mn015,b'\n      the syntax trees for\n    '
198.640,203.370,me003,"b""\n      We- yeah. So, the syntax trees are very simple. It's like most of the sentences in one tree,\n    """
198.640,199.850,mn015,b'\n      three or four.\n    '
203.205,203.787,me045,b'\n      Mm-hmm.\n    '
203.673,211.954,me003,"b'\n      and instead of, you know, breaking down to, like, small units and building back up, they basically took the sentences, and basically cut them in half, or you know, into thirds or something like that, and\n    '"
212.212,213.800,me003,b'\n      made trees out of those.\n    '
213.980,217.580,me003,"b'\n      And so uh, uh Tilman wrote a little tool that you could take\n    '"
214.920,216.970,me012,b'\n      '
217.710,220.700,me003,"b'\n      LISP notation and generate an X_M_L, uh,\n    '"
220.800,221.840,me003,b'\n      tree.\n    '
222.240,223.850,me003,"b'\n      Uh,\n    '"
223.950,225.890,me003,b'\n      S- what do ca- '
225.900,227.400,me003,b'\n      from the - from the LISP.\n    '
227.540,229.510,me003,"b'\n      And so basically you just say, you know,\n    '"
229.940,232.040,me003,"b'\n      ""noun goes to"", you know,\n    '"
232.510,238.414,me003,"b""\n      Er, nah, I don't re- I've never been good at those. So there's like the V_P goes to N_ and those things\n    """
236.693,237.311,me045,b'\n      O_K.\n    '
237.554,238.928,me045,"b'\n      N_, V_ yeah, O_K.\n    '"
238.777,241.160,me003,"b'\n      in LISP, and it will generate for you.\n    '"
241.883,243.011,me045,b'\n      Alright.\n    '
242.330,247.770,mn015,"b""\n      And because we're sticking to that structure, the synthesis module doesn't need to be changed. So all that\n    """
248.254,249.940,mn015,"b'\n      f- fancy stuff, and\n    '"
249.940,257.069,mn015,"b'\n      the Texas speech version of it, which is actually the '"
257.321,259.338,mn015,b'\n      '
259.553,267.110,mn015,"b'\n      The, uh - the system, um - I can show you the system. I actually want, at least, maybe, you should be able to start it on your own.\n    '"
267.110,270.050,mn015,"b'\n      If you wanna play around with it, in th- in the future.\n    '"
270.090,273.756,mn015,"b""\n      Right now it's brittle and you need to ch-\n    """
273.756,277.720,mn015,b'\n      start it up and then make ts- twenty changes on - on - on -\n    '
277.720,282.320,mn015,"b'\n      on seventeen modules before they actually can stomach it, '"
280.711,281.796,me045,b'\n      '
283.010,289.860,mn015,b'\n      And send in a - a - a couple of side queries on some dummy center set-up program so that it actually\n    '
289.970,296.090,mn015,"b""\n      works because it's designed for this """
295.804,296.504,me045,b'\n      Mm-hmm.\n    '
296.350,300.163,mn015,"b""\n      running with this s- Siemens virtual touch screen, which we don't """
300.696,307.450,mn015,"b""\n      And so we're doing it via mouse, but the whole system was designed to work with this thing and it was - It was a lot of\n    """
307.450,308.790,mn015,b'\n      engineering stuff.\n    '
309.238,313.490,mn015,"b""\n      No science in there whatsoever, but it's working now, and um,\n    """
313.950,319.620,mn015,"b""\n      that's the good news. So everything else actually did prove to be language independent except for the parsing and the generation.\n    """
319.620,325.170,me003,b'\n      Why - I had - I '
