start,end,participant,text
2.247,3.360,me011,"b""\n      O_K, so we're live.\n    """
3.320,3.931,me013,b'\n      O_K.\n    '
4.007,5.553,me011,b'\n      Are we live or are we Memorex?\n    '
5.424,5.767,me013,"b""\n      We're\n    """
6.225,7.127,me025,"b""\n      O_K, so that's\n    """
6.234,7.076,me011,b'\n      '
6.511,9.688,me013,"b'\n      somewhere in between. O_K, so we have some sheets for uh '"
8.141,8.643,me025,b'\n      Wait.\n    '
10.318,10.963,me011,b'\n      Right. So.\n    '
10.354,12.179,me013,b'\n      standard doohickies to -\n    '
11.017,11.704,me025,"b""\n      You're going to sit """
13.573,14.017,me011,b'\n      Is that alright?\n    '
14.079,15.582,me025,"b""\n      Yeah, O_K, maybe I'll put this thing """
15.777,17.194,me011,b'\n      O_K. '
16.829,20.552,me013,"b'\n      O_K, so this is February second, eh, two thousand, this is eh\n    '"
20.552,24.899,me013,b'\n      meeting number one '
25.615,27.039,me013,b'\n      uh in the afternoon.\n    '
27.891,30.112,me013,b'\n      A range of microphones.\n    '
28.093,28.517,me025,b'\n      Yeah.\n    '
30.112,34.086,me013,"b""\n      What's this one here? This - this one is - has a couple of cheezy """
32.685,35.604,me025,"b""\n      Yeah, that's - """
35.604,37.571,me013,"b""\n      That's connected too, or - ? """
37.295,37.467,me011,b'\n      Yep.\n    '
37.679,38.452,me025,"b'\n      Yeah, it '"
38.186,39.143,me013,"b""\n      That's connected.\n    """
39.143,40.763,me013,"b""\n      It's got two - to both channels.\n    """
39.241,40.211,me011,"b'\n      Yeah, both channels.\n    '"
39.886,40.829,me025,"b'\n      Oh, hang on.\n    '"
41.920,42.387,me013,b'\n      Yeah.\n    '
43.117,44.588,me025,"b'\n      Yeah, it is at the '"
43.746,44.476,me013,b'\n      O_K.\n    '
45.303,45.773,me025,b'\n      Yep.\n    '
45.893,46.566,me013,b'\n      O_K.\n    '
46.566,47.849,me013,b'\n      This is -\n    '
46.785,48.474,me011,b'\n      Although the gain '
48.864,51.598,me011,b'\n      So for the um '
51.608,52.168,me013,b'\n      Mm-hmm.\n    '
51.671,52.528,me025,"b""\n      Hang on, let's - let's -\n    """
51.859,52.789,me011,b'\n      I have extracted these -\n    '
52.745,54.946,me025,"b""\n      O_K let's just - let's just name the microphones.\n    """
55.107,55.758,me011,b'\n      O_K.\n    '
55.541,61.107,me025,"b""\n      So I'm speaking on the """
62.516,63.221,me025,b'\n      O_K.\n    '
63.086,65.848,me011,"b""\n      Right and I'm now talking on microphone number two,\n    """
66.427,68.116,me011,"b'\n      uh, the '"
68.190,68.500,me025,b'\n      Yeah.\n    '
68.706,72.515,me013,"b""\n      Um, I have no idea which one I'm - I'm on. Oh one! Oh, I'm number one.\n    """
70.852,71.193,me011,"b""\n      I'm -\n    """
70.926,71.960,me025,"b""\n      You're on one.\n    """
72.349,73.194,me025,b'\n      Absolutely.\n    '
72.970,78.591,me013,"b'\n      O_K, '"
78.102,78.642,me025,b'\n      Yes.\n    '
79.319,82.167,me025,b'\n      O_K so this is - this is the P_Z_M nearest the eh\n    '
82.925,84.818,me025,b'\n      eh the '
85.075,85.471,me011,"b'\n      Actually, i-\n    '"
85.167,91.311,me025,b'\n      Then '
91.907,93.349,me025,b'\n      This further down the table.\n    '
95.667,99.207,me025,"b'\n      And this - this one is right at the end of the table, O_K?\n    '"
99.207,100.442,me025,"b""\n      And then we've got the uh -\n    """
102.221,104.468,me025,b'\n      This is the '
104.721,106.066,me025,b'\n      this would be the right side.\n    '
106.487,109.927,me013,"b""\n      I think listening to this is gonna be like watching somebody's home movies. """
109.319,110.564,me025,b'\n      '
109.469,110.764,me011,"b""\n      Yes, it'll be pretty horrible.\n    """
110.756,111.599,me013,"b'\n      Yeah, O_K.\n    '"
110.950,111.691,me025,b'\n      Very exciting.\n    '
111.700,119.071,me011,"b""\n      So, what I have on these forms here is for the read numbers - read digits tasks and it's extracted directly from Aurora """
119.558,123.951,me011,b'\n      So what I was thinking is we could start just by filling it out and then reading - reading the numbers on the form.\n    '
124.976,126.721,me013,"b'\n      O_K, what do we do with the stuff on top?\n    '"
126.970,127.498,me011,b'\n      Fill it out.\n    '
128.553,128.973,me013,b'\n      But I -\n    '
129.287,130.462,me013,b'\n      Do we say it after we -\n    '
130.738,132.616,me025,b'\n      No. Just write it down. '
131.220,132.122,me011,"b""\n      No, you don't need to.\n    """
132.122,132.623,me011,b'\n      '
132.616,136.154,me025,b'\n      '
133.223,134.411,me013,b'\n      What are we - why are we writing it down?\n    '
134.632,143.006,me011,b'\n      So that '
138.876,139.485,me013,b'\n      Oh.\n    '
143.469,144.093,me013,b'\n      O_K\n    '
144.314,147.391,me013,"b""\n      That's good. So I don't need to fill that out right now. So maybe we should just say it.\n    """
148.235,148.580,me011,b'\n      W-\n    '
148.790,149.388,me025,b'\n      O_K.\n    '
148.887,150.940,me011,"b""\n      Why don't you want to fill it out right now? Just so that -\n    """
