start,end,participant,text
2.730,3.204,mn052,b'\n      '
2.730,3.343,me013,b'\n      '
2.730,3.185,mn007,b'\n      '
2.730,3.066,fn002,b'\n      '
5.649,6.250,me018,b'\n      O_K.\n    '
10.998,17.050,mn052,b'\n      '
15.329,16.031,me013,b'\n      Uh.\n    '
16.031,17.396,me013,b'\n      '
19.038,22.047,me013,b'\n      '
19.491,21.547,mn052,b'\n      '
22.047,26.220,me013,b'\n      '
22.340,23.795,me018,b'\n      '
26.220,28.080,me013,b'\n      '
26.280,28.107,me018,b'\n      '
26.329,27.516,fn002,b'\n      '
27.867,29.805,me026,b'\n      '
28.080,28.576,me013,b'\n      You wanna - ?\n    '
28.107,29.768,me018,b'\n      Should we take turns? You want me to run it today?\n    '
28.134,28.529,mn052,b'\n      Yeah. '
29.408,33.440,me013,"b""\n      Yeah. Why don't you run it today? O_K. """
30.290,31.924,me018,b'\n      O_K. '
31.332,33.763,me006,b'\n      '
31.338,31.734,mn052,b'\n      '
31.924,33.052,me018,b'\n      O_K. Um.\n    '
33.052,36.270,me018,b'\n      '
36.270,37.740,me018,b'\n      things that we should talk about.\n    '
37.028,41.635,mn052,b'\n      '
38.214,39.470,me018,"b'\n      Um,\n    '"
40.734,44.033,me018,"b""\n      I guess there's the usual """
44.623,48.415,me018,"b""\n      uh, you know, what they're working on, the things that happened the last week.\n    """
46.018,46.848,mn007,b'\n      '
48.415,52.035,me018,b'\n      But aside from that is there anything in particular that anybody wants to bring up\n    '
48.419,49.072,mn052,b'\n      '
52.774,53.523,mn052,b'\n      Mmm.\n    '
53.282,53.994,me018,b'\n      for today?\n    '
56.090,61.411,me018,"b""\n      No? O_K. So why don't we just around and people can give updates. Uh, do you want to start, Stephane?\n    """
56.750,57.482,fn002,b'\n      '
59.725,60.101,mn052,b'\n      '
61.541,68.227,mn007,b'\n      '
62.367,62.663,me018,b'\n      '
66.410,66.785,me013,b'\n      '
67.359,67.715,me013,b'\n      '
69.904,71.952,mn007,b'\n      Um. '
71.892,72.327,fn002,b'\n      '
