start,end,participant,text
0.000,0.876,me026,b'\n      Channel one.\n    '
0.278,1.225,mn007,b'\n      Test.\n    '
0.931,1.574,fn002,b'\n      Hello.\n    '
0.931,3.611,me034,b'\n      '
1.488,2.122,me026,b'\n      Channel three.\n    '
1.586,2.456,mn007,b'\n      Test.\n    '
1.856,2.576,me018,b'\n      Uh-oh.\n    '
3.426,4.987,mn007,b'\n      '
3.611,5.851,me006,b'\n      '
3.635,5.635,me018,b'\n      '
5.130,6.718,me013,"b""\n      So you think we're going now, yes?\n    """
5.566,6.718,me034,b'\n      '
6.718,7.380,me013,"b'\n      O_K, good.\n    '"
7.901,8.772,me013,b'\n      Alright\n    '
8.772,9.542,me013,b'\n      Going again\n    '
10.179,11.200,me013,b'\n      Uh -\n    '
11.200,14.813,me013,"b""\n      So we're gonna go around as before, and uh do - do our digits.\n    """
14.169,15.415,,b'\n      '
14.813,14.988,me013,b'\n      '
15.632,16.119,me013,b'\n      Uh\n    '
16.119,20.837,me013,b'\n      transcript one three one one dash one three three zero. '
20.837,22.061,me013,b'\n      three two three '
22.679,24.413,me013,b'\n      four seven six five '
24.913,27.426,me013,b'\n      five three one six two four one '
27.916,28.772,me013,b'\n      six seven '
29.342,29.988,me013,b'\n      seven '
30.569,30.925,me013,b'\n      eight '
31.787,34.287,me013,b'\n      nine zero nine four zero zero three '
34.876,36.378,me013,b'\n      zero one five eight '
37.072,38.787,me013,b'\n      one seven three five three '
39.458,40.787,me013,b'\n      two six eight zero '
41.311,43.773,me013,b'\n      three six two four three zero seven '
44.216,44.931,me013,b'\n      four '
45.439,47.509,me013,b'\n      five zero six nine four '
47.813,49.035,me013,b'\n      seven four '
49.648,50.784,me013,b'\n      eight five seven '
51.292,52.792,me013,b'\n      nine six one five '
53.212,54.908,me013,b'\n      O_ seven eight O_ two '
55.427,58.149,me013,b'\n      zero nine six zero four zero zero '
58.650,59.239,me013,b'\n      one '
59.752,60.219,me013,b'\n      two '
61.929,67.889,me026,b'\n      I am reading transcript one three nine one one four one zero '
67.889,68.566,me026,b'\n      six '
69.135,69.723,me026,b'\n      seven '
70.361,70.655,me026,b'\n      eight '
71.730,73.545,me026,b'\n      nine O_ six nine eight '
74.410,76.622,me026,b'\n      zero one three one nine '
77.661,78.574,me026,b'\n      one six '
79.905,81.382,me026,b'\n      two three seven '
82.209,82.956,me026,b'\n      three '
83.031,83.703,me026,b'\n      four '
84.239,84.890,me026,b'\n      five '
85.085,85.789,me026,b'\n      six '
87.138,88.823,me026,b'\n      eight four seven '
89.638,92.033,me026,b'\n      nine two zero seven five '
93.129,95.498,me026,b'\n      O_ three six nine six '
96.720,99.910,me026,b'\n      zero nine three one zero zero three '
