start,end,participant,text
0.000,0.423,me018,b'\n      '
0.388,7.752,,b'\n      '
0.405,2.040,me013,b'\n      O_K. '
0.567,1.822,me034,"b""\n      Oh, I don't -\n    """
2.470,3.560,me018,"b""\n      I think I'm zero.\n    """
2.834,4.107,me013,b'\n      Wow! '
4.130,4.850,fn002,b'\n      Ah-\n    '
4.211,6.885,me034,"b'\n      Hello, hello, hello, hello.\n    '"
4.251,6.702,me006,b'\n      Wh- what causes the crash?\n    '
4.292,5.616,me013,b'\n      '
5.501,6.712,me018,b'\n      Did you fix something?\n    '
7.128,7.963,me034,b'\n      Hello.\n    '
7.156,10.444,me013,b'\n      '
7.752,8.786,,b'\n      '
9.182,10.450,fn002,"b'\n      Five, five.\n    '"
9.433,14.106,me006,"b""\n      Oh, maybe it's the turning - turning off and turning on of the mike, right?\n    """
9.461,12.050,me034,"b'\n      Hello, hello.\n    '"
17.777,18.329,,b'\n      '
20.260,21.328,me006,b'\n      '
21.854,22.640,me006,b'\n      '
22.336,24.175,me013,"b""\n      Uh, you think that's """
23.514,27.001,me006,b'\n      '
23.914,30.514,me034,b'\n      Aaa-aaa-aaa. '
24.175,24.560,me013,b'\n      '
34.314,35.378,me013,b'\n      O_K.\n    '
36.662,39.943,me013,"b'\n      O_K. So, um I guess we are\n    '"
39.943,42.906,me013,b'\n      '
42.906,44.836,me013,b'\n      '
44.737,48.010,mn007,"b'\n      Channel - channel three, yeah. O_K.\n    '"
47.317,48.994,fn002,"b'\n      Mmm, channel five?\n    '"
47.599,48.748,me034,b'\n      Channel two.\n    '
48.994,50.111,fn002,"b""\n      Doesn't work?\n    """
49.760,50.900,me034,b'\n      Two.\n    '
50.018,52.091,me013,"b'\n      Yeah, '"
51.657,52.886,me006,b'\n      '
52.091,52.880,me013,b'\n      uh '
53.007,53.731,me006,b'\n      '
53.552,54.223,fn002,b'\n      No?\n    '
53.964,55.591,me018,b'\n      Is it written on her '
54.204,57.445,mn007,b'\n      Mike four. '
54.546,59.961,me006,b'\n      '
57.059,58.861,me013,"b'\n      Uh, mike number five,\n    '"
57.700,60.278,fn002,"b'\n      Ah, '"
59.674,60.324,me013,b'\n      and '
59.974,60.968,me018,"b'\n      But, '"
60.324,61.712,me013,b'\n      channel - channel four.\n    '
60.880,62.069,fn002,b'\n      Yeah yeah yeah.\n    '
61.712,62.677,me013,b'\n      '
62.795,64.034,fn002,b'\n      O_K. I saw that. '
65.956,68.067,fn002,"b""\n      Ah - yeah, it's O_K.\n    """
66.321,66.912,me013,b'\n      Yeah.\n    '
66.912,70.797,me013,b'\n      '
67.823,69.272,me034,b'\n      Ooo. '
70.374,71.713,me034,b'\n      I think '
71.509,74.378,me013,"b""\n      Oh, I'm channel - must be channel one. Channel one? """
72.784,73.563,fn002,b'\n      Channel -\n    '
75.439,76.483,fn002,b'\n      '
76.254,78.516,me013,b'\n      O_K. So uh\n    '
78.516,84.316,me013,b'\n      '
84.316,87.894,me013,b'\n      '
87.894,90.995,me013,b'\n      '
90.995,93.326,me013,b'\n      '
93.326,95.599,me013,b'\n      '
95.581,105.042,mn007,b'\n      Uh so. '
107.511,119.333,mn007,"b'\n      uh four kind of features. The P_L_P, the P_L_P with J_RASTA, the M_S_G, and the M_F_C_C from the baseline Aurora.\n    '"
108.418,109.843,me013,b'\n      Excuse me. '
119.700,121.794,fn002,b'\n      I decided to talk about that. '
120.884,121.549,me013,b'\n      Mm-hmm.\n    '
122.002,126.982,mn007,"b'\n      Uh, and we focused for the - the test part on the English and the Italian.\n    '"
129.518,148.537,mn007,"b""\n      Um. We've trained uh several neural networks on - so - on the T_I-digits English """
149.875,168.215,mn007,"b""\n      Mmm, so there's our result tables here, for the tandem approach, and um, actually what we - we """
169.855,172.772,me006,b'\n      '
169.895,171.068,me034,b'\n      '
171.202,172.312,fn002,b'\n      '
171.845,172.324,me013,b'\n      '
172.243,173.573,me011,"b""\n      I can't get """
173.017,175.443,fn002,b'\n      '
173.485,174.716,me034,b'\n      '
173.787,175.531,me013,b'\n      O_K. Our - our uh -\n    '
175.531,178.079,me013,b'\n      '
175.716,177.203,me011,"b'\n      Sorry, guys. '"
175.913,178.082,fn002,b'\n      '
176.601,177.736,me034,b'\n      Try '
177.310,178.925,me018,b'\n      How about over th- from the front of the room?\n    '
178.925,180.164,me034,"b""\n      Yeah, it's longer.\n    """
180.164,183.081,me013,"b""\n      We're pausing for a photo opportunity here. Uh.\n    """
183.081,183.605,me013,b'\n      '
183.605,184.165,me013,b'\n      Uh.\n    '
183.716,185.659,me006,b'\n      '
184.533,186.036,fn002,b'\n      '
186.261,186.658,me013,b'\n      So.\n    '
186.708,190.979,me006,b'\n      Oh wait wait wait wait wait. Wait. Hold on. Hold on. Let me give you a black screen.\n    '
187.362,188.576,me034,b'\n      Get out of the - Yeah.\n    '
188.700,189.509,me013,b'\n      O_K.\n    '
191.432,193.497,me034,b'\n      '
194.555,197.435,me013,b'\n      '
195.359,196.157,me011,b'\n      One more.\n    '
196.480,199.017,fn002,b'\n      '
197.435,198.404,me013,"b""\n      He's facing """
198.047,200.586,me011,b'\n      Because we '
198.211,200.276,me006,b'\n      '
198.404,199.960,me013,b'\n      '
199.522,201.373,fn002,b'\n      '
199.960,201.078,me013,b'\n      '
205.937,210.640,me013,"b'\n      O_K, this - this would be a '"
206.769,209.441,me006,b'\n      O_K. '
210.640,212.085,me013,b'\n      '
210.722,211.430,me034,b'\n      Mm-hmm.\n    '
210.905,212.126,me018,b'\n      '
210.999,212.697,me011,b'\n      '
212.393,213.299,fn002,b'\n      '
212.473,216.693,me006,b'\n      Musical chairs everybody! '
213.784,215.006,me011,b'\n      '
214.362,214.706,me013,b'\n      Oh.\n    '
215.108,215.866,me018,b'\n      '
215.664,216.097,me013,b'\n      O_K.\n    '
216.097,217.733,me013,"b'\n      So um,\n    '"
217.492,218.526,,b'\n      '
217.733,218.889,me013,b'\n      '
218.889,221.144,me013,b'\n      '
221.149,234.240,mn007,"b'\n      Yeah, so if the network is trained on the task data um '"
221.202,222.190,me034,b'\n      '
221.453,221.972,me013,b'\n      Yeah.\n    '
234.240,236.812,me018,"b""\n      Do you mean if it's trained """
236.504,238.082,mn007,"b'\n      Only on, yeah. '"
237.412,240.081,me018,"b'\n      On data from just that task, that language?\n    '"
239.524,240.407,mn007,b'\n      Just that task.\n    '
240.407,246.058,mn007,"b""\n      But actually we didn't train network on """
246.058,252.979,mn007,b'\n      '
252.979,259.733,mn007,b'\n      '
253.037,253.823,me018,b'\n      Mmm.\n    '
259.733,260.402,me018,b'\n      Mm-hmm.\n    '
261.291,262.498,mn007,b'\n      Um '
262.498,263.275,mn007,"b'\n      Yeah. So,\n    '"
263.305,263.847,me013,b'\n      '
263.847,264.763,me013,b'\n      So how - I mean -\n    '
264.740,265.806,me018,"b""\n      So what's th-\n    """
264.763,268.359,me013,"b""\n      clearly it's gonna be """
268.359,270.130,me013,b'\n      '
270.130,270.455,me013,"b'\n      I mean,\n    '"
270.455,271.503,me013,b'\n      '
271.503,274.738,me013,"b'\n      From what I saw from the earlier results, uh I guess last week,\n    '"
274.738,277.279,me013,b'\n      '
277.279,281.742,me013,b'\n      '
