start,end,participant,text
0.000,3.530,me013,"b'\n      Uh, is it the twenty-fourth? Yeah.\n    '"
0.740,2.148,me018,"b""\n      now we're on.\n    """
3.460,5.741,mn052,"b'\n      Uh Chuck, is the mike type wireless -\n    '"
5.781,6.286,me018,b'\n      Yes.\n    '
6.540,8.787,mn052,b'\n      wireless headset? O_K.\n    '
7.748,8.218,me018,b'\n      Yes.\n    '
9.420,11.924,me013,b'\n      Yeah. '
10.007,10.810,me018,b'\n      For you it is.\n    '
11.924,20.344,me013,"b'\n      Yeah. We uh - we abandoned the lapel because they sort of were not too - not too hot, not too cold, they were - you know, they were '"
12.740,16.570,fn002,b'\n      '
13.530,14.410,mn052,b'\n      '
16.820,22.090,fn002,b'\n      '
20.344,29.897,me013,"b""\n      uh, far enough away that you got more background noise, uh, and uh - and so forth but they weren't so close that they got quite the - you know, the really good - No, th-\n    """
23.700,24.440,mn052,b'\n      Uh-huh.\n    '
29.210,29.857,mn052,b'\n      O_K.\n    '
29.897,30.654,me013,"b""\n      they - I mean they didn't -\n    """
30.070,36.037,fn002,b'\n      '
30.654,31.870,me013,"b""\n      Wait a minute. I'm saying that wrong.\n    """
31.870,36.023,me013,"b'\n      They were not so far away that they were really good representative distant mikes,\n    '"
36.023,42.601,me013,"b""\n      but on the other hand they were not so close that they got rid of all the interference. So it was no - didn't seem to be a good point to them.\n    """
36.250,36.722,mn052,b'\n      Uh-huh.\n    '
36.630,39.290,fn002,b'\n      '
39.470,40.260,fn002,b'\n      '
42.601,47.985,me013,"b'\n      On the other hand if you only had to have one mike in some ways you could argue the lapel was a good choice, precisely '"
43.580,44.390,me018,b'\n      '
44.330,50.030,fn002,b'\n      '
48.270,49.102,mn052,"b'\n      Yeah, yeah.\n    '"
48.960,54.385,me013,"b""\n      There's uh, some kinds of junk that you get with these things that you """
53.233,56.572,fn002,b'\n      '
54.385,57.624,me013,"b'\n      breaths and so forth are worse with these than with the lapel, but\n    '"
58.033,64.389,me013,"b'\n      given the choice we - there seemed to be very strong opinions for uh, getting rid of lapels.\n    '"
65.160,66.750,me013,b'\n      '
66.620,68.430,mn052,b'\n      The mike number is - '
68.350,70.961,me018,"b""\n      Uh, your mike number's written on the back of that unit there.\n    """
71.010,71.750,mn052,b'\n      Oh yeah. One.\n    '
71.750,73.906,me018,"b""\n      And then the channel number's usually one less than that.\n    """
73.080,74.730,me006,b'\n      '
75.030,75.871,mn052,"b'\n      Oh, O_K.\n    '"
76.690,79.604,me018,"b""\n      It- it's one less than what's written on the back of your - yeah.\n    """
76.734,77.197,mn052,b'\n      O_K.\n    '
78.720,79.763,mn052,b'\n      O_K. O_K.\n    '
79.604,81.245,me018,b'\n      So you should be '
81.680,83.180,mn052,b'\n      Hello? Yeah.\n    '
82.090,83.140,me006,b'\n      '
83.720,85.190,me018,"b'\n      For your uh, channel number.\n    '"
85.011,85.665,mn052,"b'\n      Yep, yep.\n    '"
85.610,88.334,me013,b'\n      And you should do a lot of talking so we get a lot more of your pronunciations.\n    '
88.334,92.799,me013,b'\n      '
88.340,90.754,me018,b'\n      '
88.630,91.980,mn052,b'\n      '
89.291,90.860,me006,b'\n      '
92.090,100.436,me018,"b""\n      So what we usually do is um, we typically will have our meetings and then at the end of the meetings we'll read the digits. Everybody goes around and reads the digits on the - the bottom of their forms.\n    """
93.514,94.017,me013,b'\n      Yeah.\n    '
98.712,99.769,me013,b'\n      Session R_-\n    '
100.270,101.690,mn007,b'\n      R_nineteen?\n    '
100.939,101.971,me013,b'\n      R_nineteen.\n    '
100.940,101.556,mn052,b'\n      O_K.\n    '
102.070,104.224,me018,"b""\n      Yeah. We're - This is session R_nineteen.\n    """
104.185,104.988,me013,b'\n      If you '
105.940,107.079,me013,b'\n      '
107.079,111.730,me013,b'\n      O_'
112.320,114.050,me013,b'\n      I guess um.\n    '
114.480,115.640,me013,b'\n      So. '
115.640,116.850,me013,b'\n      One thing -\n    '
115.700,116.830,me018,"b""\n      Sunil's here for the summer?\n    """
116.850,118.871,me013,"b""\n      Sunil's here for the summer, right.\n    """
118.871,123.800,me013,"b'\n      Um, so, one thing is to talk about a kick off meeting\n    '"
124.070,124.717,me013,b'\n      maybe\n    '
125.584,130.410,me013,"b'\n      uh, and then just uh, I guess\n    '"
131.360,136.450,me013,"b'\n      uh, progress reports individually, and then uh, plans\n    '"
137.216,141.300,me013,"b'\n      for where we go between now and then, pretty much.\n    '"
141.510,142.680,me013,b'\n      Um.\n    '
143.040,149.160,me018,"b""\n      I could say a few words about um, some of the uh, compute stuff that's happening around here, so that people in the group know.\n    """
149.520,150.004,me013,b'\n      Mm-hmm.\n    '
150.835,152.029,me013,b'\n      O_K.\n    '
153.020,156.540,me013,"b""\n      Why don't you """
154.110,154.580,me018,b'\n      O_K.\n    '
155.400,158.911,me018,b'\n      We um - So we just put in an order for\n    '
159.226,164.034,me018,"b'\n      about twelve new machines, uh, to use as sort of a compute farm.\n    '"
164.034,165.142,me018,"b'\n      And um,\n    '"
165.691,168.859,me018,"b'\n      uh, we ordered uh, SUN-Blade-one-hundreds, and um,\n    '"
169.330,174.377,me018,"b""\n      I'm not sure exactly how long it'll take for those to come in, but, uh, in addition, we're running -\n    """
174.789,181.113,me018,b'\n      So the plan for '
181.113,182.667,me018,"b'\n      uh, fixed up and up to speed.\n    '"
183.008,187.710,me018,"b""\n      And he's got a number of little utilities that make it very easy to um,\n    """
187.710,191.487,me018,b'\n      '
191.487,193.167,me018,b'\n      write P_make scripts and things like that.\n    '
193.539,198.205,me018,b'\n      The '
198.639,200.349,me018,"b""\n      Um, there's a c-\n    """
199.870,203.600,me013,b'\n      How about an email that '
201.360,203.357,me018,"b'\n      Yeah, yeah. '"
202.630,204.710,me006,b'\n      '
203.357,209.284,me018,"b'\n      Uh, there\'s a command, uh, that you can use called ""'"
209.714,213.545,me018,"b'\n      And, if you say that and then some job that you want to execute,\n    '"
213.913,217.568,me018,"b'\n      uh, it will find the fastest currently available machine,\n    '"
217.914,220.208,me018,"b'\n      and export your job to that machine,\n    '"
220.208,223.574,me018,"b""\n      and uh - and run it there and it'll duplicate your environment. So\n    """
224.330,229.652,me018,b'\n      '
230.083,238.239,me018,"b""\n      and, um, it'll actually export that """
233.313,236.330,me006,b'\n      '
235.180,235.950,me013,b'\n      '
238.239,245.622,me018,"b""\n      So, substitute L_S for whatever command you want to run, and um - And that's a simple way to get started using - using this.\n    """
238.890,240.670,me013,b'\n      '
239.152,240.070,me006,b'\n      '
240.873,242.777,me006,b'\n      '
246.112,248.690,me018,"b'\n      And, so, '"
248.690,256.843,me018,b'\n      '
257.002,265.764,me018,"b'\n      P_make and Customs network has attributes associated with it. Uh, attributes like how much memory the machine has, what its speed is, what its operating system,\n    '"
265.764,272.209,me018,"b'\n      and when you use something like ""'"
272.569,279.891,me018,"b'\n      thing to run under Linux, you can give it the Linux attribute, and then it will find the fastest available Linux machine and run it on that. So.\n    '"
280.159,282.884,me018,b'\n      You can control '
282.690,283.750,me013,b'\n      '
282.884,287.582,me018,b'\n      all the way down to an individual machine. Each machine has an attribute which is the name of '
287.582,290.066,me018,b'\n      So you can give '
290.564,296.191,me018,"b""\n      If there's already a """
296.451,301.819,me018,"b'\n      and then when that resource, that machine becomes available, your job will get exported there. So,\n    '"
302.430,306.646,me018,"b""\n      there's a lot of nice features to it and it kinda helps to balance the load of the machines and uh,\n    """
306.922,315.236,me018,"b""\n      right now Andreas and I have been the main ones using it and we're - Uh. The S_R_I recognizer has all this P_make customs stuff built into it. So.\n    """
314.800,318.455,me013,"b'\n      So as I understand, '"
317.760,321.750,me018,b'\n      Yeah. Exactly. '
318.455,324.010,me013,b'\n      is the rough division of - '
319.202,322.203,mn052,b'\n      '
319.790,320.660,fn002,b'\n      '
320.430,322.390,me006,b'\n      '
321.750,325.610,me018,"b'\n      Yeah, you know, I - I sort of got started '"
323.610,324.320,mn052,b'\n      '
325.982,332.487,me018,"b'\n      uh I fired off a training job, and then I fired off a recognition job and I get this email about midnight from Andreas saying,\n    '"
332.487,338.582,me018,"b'\n      ""uh, are you running two '"
338.410,341.830,me006,b'\n      '
338.582,340.259,me018,"b'\n      So I had to back off a little bit. But,\n    '"
340.732,342.900,me018,b'\n      soon as we get some more machines then uh -\n    '
341.920,343.798,me006,b'\n      '
342.900,346.586,me018,"b""\n      then we'll have more compute available. So, um,\n    """
346.586,349.784,me018,"b""\n      that's just a quick update about what we've got. So.\n    """
