start,end,participant,text
1.106,2.635,fe016,b'\n      '
1.509,3.879,me011,"b""\n      O_K, now we're on and it seems to be working.\n    """
1.738,3.107,fe008,b'\n      Oh there we go.\n    '
3.013,5.047,mn005,b'\n      One two three four five six\n    '
4.782,5.967,me011,b'\n      '
5.501,6.683,fe008,b'\n      This looks good.\n    '
5.839,6.752,me018,b'\n      That is weird.\n    '
5.967,6.817,me011,b'\n      '
6.126,6.852,me013,b'\n      '
6.752,9.120,me018,"b""\n      It's like when it's been sitting for a long time or something.\n    """
6.817,7.498,me011,"b'\n      So, I mean -\n    '"
9.630,10.545,me011,"b""\n      I don't know """
10.545,13.436,me011,b'\n      But all - all I know is that it seems like every time I\n    '
13.436,15.533,me011,b'\n      am up here '
15.710,16.420,me011,"b'\n      and I start it,\n    '"
16.660,17.600,me011,b'\n      it works fine.\n    '
18.500,21.900,me011,"b""\n      And if I'm up here and I start it and we're all sitting here waiting to have a """
21.900,24.654,me011,b'\n      gives me that '
25.200,29.549,me011,b'\n      been able to get that '
27.993,30.025,me018,b'\n      Next time you get it maybe we should write it down.\n    '
29.918,30.934,me011,"b'\n      Yep, we will. '"
30.629,31.540,me013,b'\n      '
30.716,33.363,mn005,b'\n      '
30.987,32.140,fe008,"b'\n      Was it a pause, or - ?\n    '"
31.334,32.410,me011,b'\n      One of these days.\n    '
32.140,33.212,fe008,"b'\n      O_K. Was it on ""pause""\n    '"
33.212,33.682,fe008,b'\n      or something?\n    '
33.900,35.352,me011,b'\n      No. '
34.177,34.543,fe008,b'\n      O_K.\n    '
35.234,35.890,fe008,"b""\n      Don't know.\n    """
36.270,37.941,me013,"b'\n      So uh - so the uh,\n    '"
37.941,42.451,me013,"b'\n      the new procedural change that just got suggested, which I think is a good idea is that um,\n    '"
42.451,44.803,me013,b'\n      we do the digit recordings at the '
44.803,48.699,me013,"b""\n      And that way, if we're recording somebody else's uh meeting,\n    """
48.699,53.081,me013,"b""\n      and a number of the participants have to run off to some other meeting and don't have the time,\n    """
53.081,55.347,me013,"b'\n      uh, then they can run off.\n    '"
55.347,57.240,me013,"b""\n      It'll mean we'll get somewhat fewer\n    """
57.240,60.730,me013,"b""\n      uh, sets of digits, but um, I think that way we'll\n    """
60.730,62.519,me013,"b""\n      cut into people's time, um,\n    """
62.519,63.930,me013,"b""\n      if someone's on strict time\n    """
64.670,65.740,me013,"b'\n      uh, less.\n    '"
66.383,68.637,me013,"b'\n      So, I th- I think - I think we should start doing that.\n    '"
70.070,71.026,me013,"b'\n      Um,\n    '"
71.026,74.812,me013,"b""\n      so, uh, let's see, we were having a discussion the other day,\n    """
74.812,75.994,me013,"b'\n      maybe we should bring that up,\n    '"
75.994,79.011,me013,"b'\n      about uh, the nature of the data that we are collecting.\n    '"
79.718,80.590,me013,b'\n      uh\n    '
80.590,81.110,me013,b'\n      '
81.110,85.710,me013,"b'\n      that uh, we should have a fair amount of data that is\n    '"
86.319,88.850,me013,"b'\n      um, collected for the same meeting,\n    '"
88.850,91.560,me013,"b'\n      so that we can, uh -\n    '"
91.560,93.678,me013,"b""\n      I don't know. Wh- what - what were some of the points again about that?\n    """
93.678,94.607,me013,b'\n      Is it -\n    '
95.750,100.869,fe016,"b""\n      Uh, well, O_K, I'll back up. """
96.663,97.491,mn005,b'\n      '
97.473,98.255,me013,b'\n      Yeah.\n    '
101.340,102.774,fe016,b'\n      I was griping '
103.000,106.870,fe016,b'\n      about wanting to get more data and I - I talked about this with Jane and\n    '
108.000,110.112,fe016,"b'\n      Adam, um, and was thinking of\n    '"
110.676,113.331,fe016,b'\n      this mostly just so that we could do research\n    '
113.940,114.792,fe016,b'\n      on this data\n    '
115.250,120.957,fe016,"b""\n      um, since we'll have a new - this new student di- does wanna work with us, """
119.314,120.280,me018,"b'\n      Well, great.\n    '"
121.130,121.744,me018,b'\n      Great.\n    '
121.332,125.992,fe016,"b""\n      And he's already funded part-time, so we'll only be paying him for sort of for """
126.570,127.078,me018,b'\n      What a deal.\n    '
126.570,127.139,fe016,b'\n      uh -\n    '
127.390,127.887,me011,b'\n      '
127.490,127.896,fe016,b'\n      Yeah.\n    '
127.887,129.542,me011,"b""\n      And what's he interested in, specifically?\n    """
127.896,128.615,fe016,b'\n      So\n    '
129.433,134.760,fe016,"b""\n      he's - comes from a signal-processing background, but I liked him a lot cuz he's very interested in\n    """
134.760,136.547,fe016,b'\n      '
137.710,139.950,fe016,b'\n      disfluencies and all kinds of eb-\n    '
138.639,139.367,me011,b'\n      Mm-hmm.\n    '
139.950,142.549,fe016,"b'\n      maybe prosody, '"
140.924,141.580,me011,b'\n      Great.\n    '
142.549,145.970,fe016,"b'\n      Anyway, I thought O_K, maybe we should have enough data so that if he starts -\n    '"
145.970,147.200,fe016,"b""\n      he'd be starting in\n    """
147.200,148.603,fe016,"b'\n      January, next semester\n    '"
148.980,150.719,fe016,"b""\n      that we'd have, you know, enough data to work with. """
150.787,151.403,me011,b'\n      Right.\n    '
151.740,155.635,fe016,"b'\n      But, um, Jane and Adam brought up a lot of good points that\n    '"
