start,end,participant,text
0.237,1.325,me011,b'\n      O_K.\n    '
1.454,4.153,me018,b'\n      '
3.957,5.934,me011,"b""\n      It's the """
5.518,5.935,fe016,b'\n      '
5.935,6.910,fe016,"b""\n      That's good.\n    """
6.072,8.743,fe008,b'\n      Ear-plug. '
7.830,9.178,me018,b'\n      Is that a '
9.059,10.048,,b'\n      '
9.070,9.989,me011,b'\n      No.\n    '
9.534,9.730,me018,b'\n      Oh.\n    '
9.720,10.424,me051,"b""\n      It's wired.\n    """
11.136,12.430,me051,b'\n      '
11.195,11.591,me013,b'\n      Oh!\n    '
12.388,15.854,fe008,"b""\n      Is that - Does that mean you can't hear anything during the meeting? """
12.956,14.260,me001,"b""\n      It's old-school.\n    """
14.495,15.996,me011,b'\n      '
14.874,15.770,me051,b'\n      '
15.260,18.574,me013,b'\n      '
15.384,17.790,me018,b'\n      '
15.684,16.357,me001,b'\n      '
16.270,18.545,fe008,b'\n      '
16.279,17.760,me011,b'\n      Huh? What? Huh? '
18.574,21.241,me013,"b""\n      Should we, uh, close the door, maybe? So it's - Yeah.\n    """
19.281,21.301,me011,"b""\n      It - it's a fairly good mike, actually.\n    """
22.013,23.309,me011,b'\n      '
24.951,25.708,me013,b'\n      Huh.\n    '
26.750,31.020,me011,"b'\n      Well, I '"
30.962,31.773,me013,b'\n      '
31.475,32.202,me011,b'\n      the quality.\n    '
33.134,34.324,me013,"b""\n      Well, that's a """
34.199,34.793,me011,b'\n      Ugh! '
34.324,38.181,me013,b'\n      '
35.560,41.703,me011,b'\n      '
41.393,42.324,me001,b'\n      '
41.418,43.350,me018,b'\n      '
41.703,43.940,me011,b'\n      '
42.119,42.562,me013,b'\n      O_K.\n    '
42.928,43.917,me013,b'\n      '
43.917,50.286,me013,"b""\n      So, just to repeat the thing bef- that we said last week, it was there's this suggestion of alternating weeks on\n    """
45.299,45.931,me011,b'\n      '
50.286,57.229,me013,b'\n      '
50.713,50.897,me011,b'\n      '
51.383,51.601,me011,b'\n      '
52.450,53.586,me011,b'\n      '
55.420,55.845,me011,b'\n      Right.\n    '
56.515,58.400,me018,b'\n      '
57.229,58.493,me013,b'\n      So which week are we '
58.493,58.909,me013,b'\n      '
58.930,59.623,me011,b'\n      Well -\n    '
59.930,60.170,me013,b'\n      '
60.117,62.115,me011,"b""\n      We haven't """
62.115,67.760,me011,b'\n      we more - we more or less did '
66.892,70.070,me013,b'\n      I thought we had a thing about speech recognition last week '
70.922,71.427,me018,b'\n      Yeah.\n    '
71.009,75.580,me011,"b""\n      But I figure also if they're """
74.747,75.269,me013,b'\n      Yeah.\n    '
77.496,79.349,me013,b'\n      '
77.903,81.070,me011,b'\n      I seem to be having '
79.920,81.155,me013,b'\n      '
81.690,84.283,me013,b'\n      '
81.990,87.675,me011,"b'\n      So, uh, as most of you '"
88.269,89.913,me011,b'\n      so far no one has made any -\n    '
91.122,91.409,me011,b'\n      Ach! '
91.409,94.719,me011,"b'\n      any comments on them. So, no on- no one has bleeped out anything.\n    '"
94.555,95.129,me013,b'\n      '
95.320,95.793,me013,b'\n      Um.\n    '
95.690,96.430,me011,b'\n      So.\n    '
96.239,98.660,me013,b'\n      Yeah. '
97.750,99.600,me011,"b""\n      I don't expect anyone to. But.\n    """
99.090,103.871,me013,"b'\n      So, w- what follows? At some point y- you go around and get people to '"
103.846,104.145,me011,b'\n      No.\n    '
104.472,109.853,me011,b'\n      We had spoken w- about this before and we had decided that they have - they '
106.441,107.496,me013,"b""\n      Yeah, but I've forgotten.\n    """
109.853,114.461,me011,b'\n      And the agreement that they '
114.461,116.730,me011,"b""\n      So as long as we do that, we're covered.\n    """
115.676,119.098,me013,b'\n      '
118.690,120.345,me011,"b'\n      Uh, July fifteenth.\n    '"
120.570,121.601,me013,b'\n      '
121.601,123.321,me013,"b'\n      Oh, so they have a- plenty of time, and y-\n    '"
123.025,123.734,me011,b'\n      Yep. '
123.321,125.790,me013,b'\n      '
126.740,127.396,me013,b'\n      um -\n    '
127.960,130.013,me013,b'\n      '
129.215,132.200,me011,b'\n      Jane told me July '
131.055,131.781,me013,b'\n      '
131.145,132.312,fe008,b'\n      Oh. I just meant that\n    '
132.730,135.663,fe008,b'\n      that was '
133.560,134.074,me001,b'\n      '
136.248,136.485,fe008,b'\n      '
136.526,138.683,me011,"b""\n      Oh. I - I didn't understand that there was\n    """
137.276,138.068,fe008,"b'\n      I, uh -\n    '"
139.040,140.699,me011,b'\n      something '
139.116,139.867,fe008,b'\n      I thought -\n    '
140.779,141.250,me013,"b""\n      I don't -\n    """
141.190,143.910,me011,"b""\n      I had heard July fifteenth, so that's what I put. So.\n    """
141.250,142.911,me013,b'\n      '
142.911,149.498,me013,"b'\n      No, the only - th- the only '"
143.006,143.525,fe008,b'\n      Mm-hmm.\n    '
148.033,148.904,,b'\n      '
149.498,151.278,me013,b'\n      this '
150.415,151.921,fe008,b'\n      '
151.412,154.500,mn017,b'\n      '
151.891,152.663,me013,"b'\n      Oh, '"
154.246,163.206,fe008,b'\n      You said you wanted it to be available '
154.273,155.104,me013,b'\n      O_K.\n    '
155.104,156.393,me013,b'\n      '
156.393,157.571,me013,b'\n      Right. '
156.784,157.536,mn017,b'\n      '
160.780,162.461,mn017,b'\n      '
161.120,161.733,me013,b'\n      w-\n    '
163.206,166.411,fe008,"b'\n      in case, uh - you know, ""by the way '"
163.830,164.344,me013,b'\n      '
165.080,166.750,me013,b'\n      Right. '
166.868,167.877,fe008,b'\n      Uh. Yeah.\n    '
167.112,170.979,me013,b'\n      '
168.516,174.470,mn017,b'\n      '
171.355,178.822,me013,b'\n      '
179.336,180.721,me013,b'\n      to '
180.127,181.245,me011,b'\n      '
181.245,186.682,me011,"b""\n      I just got one date and that's the one I used. So. But I can send a follow-up. I mean, it's """
181.852,182.762,mn017,b'\n      '
182.263,182.676,me013,b'\n      Yeah.\n    '
183.360,184.269,me013,b'\n      '
187.878,190.700,me011,"b'\n      I mean the people who are in the meeti- this meeting was,\n    '"
190.912,191.830,fe008,b'\n      '
191.333,194.370,me011,"b'\n      uh, these - the meetings that - in - are in set one.\n    '"
192.673,197.390,me018,"b""\n      Was my - was my response O_K? I just wrote you - replied to the email saying they're all fine.\n    """
193.336,194.336,fe008,"b""\n      That's right. """
196.739,197.708,me011,"b""\n      Right. I mean, that's fine.\n    """
197.860,198.436,me018,"b'\n      O_K, good.\n    '"
197.948,198.344,fe008,b'\n      '
198.130,205.479,me011,"b""\n      I - we don't - My understanding of what we """
199.178,200.227,me018,b'\n      That makes it easy. '
205.479,207.633,me011,"b""\n      uh, we don't """
208.011,210.630,me011,b'\n      We just need to '
209.246,209.736,me013,b'\n      O_K.\n    '
210.311,211.656,me013,"b""\n      I just didn't remember, but -\n    """
211.290,213.043,me011,b'\n      And so no reply is\n    '
213.431,214.490,me011,b'\n      no changes.\n    '
213.996,218.007,fe008,"b""\n      And he's """
214.236,214.905,me013,b'\n      O_K.\n    '
218.560,225.757,fe008,"b'\n      So that\'s very clear all the way down the page, ""O_K"". And they have two options they can change it to. One of them is '"
225.757,231.752,fe008,"b'\n      Is it - is - your word is ""incorrect""? Which means also we get '"
226.269,226.559,me011,b'\n      Right.\n    '
232.126,244.378,fe008,b'\n      that needs to be '
241.530,242.197,me011,b'\n      Well -\n    '
244.580,251.192,me011,b'\n      Yeah. The reason I did that it was just so that people would not censor - not ask to have stuff removed because it was '
251.210,253.425,fe008,b'\n      '
252.390,253.853,me011,"b'\n      as opposed to, uh -\n    '"
254.160,259.289,fe008,"b'\n      was because it, um - it gives them the '"
259.310,259.597,me011,b'\n      Right.\n    '
260.258,261.476,fe008,b'\n      Approve it '
262.480,263.900,fe008,b'\n      And '
264.480,268.770,fe008,"b'\n      So, you have '"
269.260,272.401,me011,b'\n      '
270.509,271.174,fe008,b'\n      Mm-hmm.\n    '
272.568,277.006,fe008,b'\n      Mm-hmm. '
272.783,273.139,me011,b'\n      So.\n    '
277.006,279.594,fe008,b'\n      '
279.874,283.810,fe008,b'\n      Those are three - three of those. A different set of people. And we can impose -\n    '
282.419,283.791,me018,b'\n      The '
283.925,284.222,mn017,b'\n      '
284.384,285.490,fe008,"b'\n      Uh, '"
