start,end,participant,text
4.288,4.844,me013,b'\n      O_K.\n    '
4.844,5.603,me013,b'\n      '
5.603,6.398,me013,"b'\n      So, uh '"
8.868,13.031,me013,"b'\n      You can fill those out, uh '"
13.031,15.429,me013,b'\n      '
15.429,20.168,me013,"b'\n      So, I got, uh '"
20.815,29.880,me013,"b'\n      Also, um, I think that, uh '"
29.880,35.084,me013,"b""\n      I think s- that, uh, there were some other very good results that we're gonna wanna compare to.\n    """
35.348,39.007,me013,"b'\n      But, '"
39.237,40.599,mn007,"b""\n      I- I'm sorry? I didn't-\n    """
40.398,49.429,me013,"b'\n      Um, I got this from you '"
41.954,42.139,mn007,b'\n      Yeah.\n    '
47.057,47.357,mn007,b'\n      Mm-hmm.\n    '
49.191,49.397,mn007,b'\n      Oh yeah.\n    '
49.429,52.954,me013,b'\n      So '
53.650,56.182,me013,"b""\n      But, uh, you know, so we'll see what it is comparatively later.\n    """
56.182,60.307,me013,b'\n      But '
56.900,57.208,mn007,b'\n      M- yeah.\n    '
60.307,66.943,me013,"b""\n      You know most of the time, even - I mean even though it's true that the overall number for Danish - we didn't improve it """
66.943,67.443,me013,b'\n      '
67.443,73.820,me013,"b'\n      If you look at it individually, what it really '"
73.820,91.789,me013,"b'\n      Looks like out of the six cases, between the different kinds of, uh, matching conditions '"
91.948,92.174,mn007,b'\n      Yeah.\n    '
92.837,93.791,me013,"b'\n      Uh, go ahead.\n    '"
93.980,110.024,mn007,"b""\n      Y- Actually, uh, um, for the Danish, there's still some kind of mystery """
110.799,115.110,mn007,"b""\n      We don't have this ninety-three seventy-eight, we have """
113.574,114.867,fn002,b'\n      Eighty-nine forty-four.\n    '
116.230,122.183,mn007,"b""\n      Uh, so, uh, that's probably something wrong with the features that we get from O_G_I.\n    """
123.426,127.593,mn007,"b'\n      Uh, and Sunil is working on - on trying to - to check everything.\n    '"
126.702,129.381,me013,"b'\n      Oh, and - and we have a little time on that - and - actually so '"
129.904,130.245,mn007,b'\n      Hmm?\n    '
130.271,131.981,me013,"b'\n      We have a little bit of time on that, actually.\n    '"
132.326,132.531,mn007,b'\n      Yeah.\n    '
132.659,133.852,me013,"b'\n      We have a day or so, so '"
133.852,134.383,me013,b'\n      '
134.383,135.955,me013,b'\n      When - when - when do you folks leave?\n    '
136.493,137.170,mn007,"b'\n      Uh, Sunday.\n    '"
137.523,137.899,me013,b'\n      Sunday?\n    '
140.156,140.462,me013,b'\n      So '
141.792,142.497,me013,"b'\n      So, uh '"
144.010,146.657,me013,"b'\n      Yeah, '"
146.657,150.126,me013,b'\n      '
150.126,151.372,me013,b'\n      '
151.372,152.265,me013,b'\n      '
152.265,152.853,me013,"b'\n      Well, that would be good.\n    '"
153.840,154.287,me013,"b""\n      That'd be good.\n    """
154.506,154.629,mn007,b'\n      Yeah.\n    '
154.865,155.077,me013,b'\n      Yeah.\n    '
155.077,156.181,me013,b'\n      '
156.181,169.404,me013,"b'\n      Uh, and, you know, i- u- when- whenever anybody figures it out they should also, for sure, email Hynek because Hynek will be over there '"
169.773,170.073,mn007,b'\n      Mmm.\n    '
171.686,172.485,me013,"b'\n      Good, O_K.\n    '"
172.055,172.137,mn007,b'\n      Yeah.\n    '
173.496,174.991,me013,"b'\n      So, um '"
174.991,177.129,me013,b'\n      '
177.129,179.128,me013,"b""\n      So, we'll - we'll hold off on that a little bit.\n    """
179.128,182.970,me013,"b""\n      I mean, even with these results as they are, it's - it's - it's really not that bad.\n    """
182.970,185.310,me013,"b'\n      But - but, uh, um '"
185.310,186.246,me013,b'\n      '
186.246,202.362,me013,"b'\n      And it looks like the overall result as they are now, even without, you know, any - any bugs being fixed is that, uh, on the - the other tasks, we had this average of, uh, forty- uh - nine percent, or so, improvement.\n    '"
202.908,223.185,me013,"b""\n      And here we have somewhat better than that than the Danish, and somewhat worse than that on the German, but I mean, it sounds like, uh, one way or another, the methods that we're doing can reduce the error rate from - from mel cepstrum """
223.370,226.900,me013,"b'\n      Somewhere in there, depending on the '"
227.832,228.304,me013,b'\n      So '
230.217,230.874,me013,"b""\n      So that's good.\n    """
231.892,245.981,me013,"b'\n      I mean, I think that, uh, one of the things that Hynek was talking about was understanding what was in the other really good proposals and - and trying to see if what should ultimately be proposed is some, uh, combination of things.\n    '"
246.527,247.902,me013,"b'\n      Um, if, uh -\n    '"
247.902,248.292,me013,b'\n      '
248.292,252.007,me013,"b""\n      Cuz there's things that they are doing """
252.869,255.106,me013,"b""\n      And there's things that we're doing that """
255.106,257.200,me013,b'\n      And - and they all seem like good things.\n    '
257.479,257.643,mn007,b'\n      Yeah.\n    '
257.789,258.200,fn002,"b'\n      Mmm, yeah.\n    '"
258.138,258.356,me013,b'\n      So '
258.356,259.074,me013,b'\n      '
259.074,259.415,me013,b'\n      So '
259.208,261.979,me018,b'\n      How much - how much better was the best system than ours?\n    '
263.089,264.107,me013,"b""\n      Well, we don't know yet.\n    """
264.444,264.703,me018,b'\n      Mmm.\n    '
264.550,273.684,me013,"b""\n      Uh, I mean, first place, there's still this thing to - to work out, and second place - second thing is that the only results that we have so far from before were really development set results.\n    """
274.698,275.388,me018,"b'\n      Oh, O_K.\n    '"
274.998,278.438,me013,"b""\n      So, I think in this community that's of interest.\n    """
