start,end,participant,text
0.120,2.370,mn007,"b""\n      It's not very significant.\n    """
0.930,3.422,me026,b'\n      '
1.009,3.422,me013,"b'\n      Uh, channel one. Yes. O_K. '"
1.820,2.294,fn002,b'\n      Mm-hmm.\n    '
3.422,6.152,me013,b'\n      '
4.648,5.459,me026,b'\n      '
6.529,8.990,mn007,b'\n      '
6.745,8.310,me026,b'\n      Channel three. '
8.288,11.690,me006,b'\n      '
8.347,11.077,me013,"b'\n      O_K, did you solve speech recognition last week?\n    '"
11.017,15.647,me018,b'\n      '
11.433,13.520,me013,b'\n      '
11.492,12.441,fn002,b'\n      '
11.690,12.461,me006,b'\n      Almost. '
12.461,14.860,me006,b'\n      '
12.580,13.153,mn007,b'\n      '
13.520,19.196,me013,b'\n      Alright! '
14.730,15.369,mn007,b'\n      '
14.860,21.726,me006,b'\n      '
15.647,18.318,me018,"b'\n      Yes, again. '"
15.830,17.384,mn007,b'\n      '
15.940,17.235,me026,b'\n      '
18.318,19.930,me018,"b'\n      We did it again, Morgan.\n    '"
19.770,20.391,me013,b'\n      Alright!\n    '
20.391,23.737,me013,b'\n      '
21.724,29.156,,b'\n      '
21.726,23.837,me006,"b'\n      Doo-doop, doo-doo. '"
22.159,23.326,mn007,b'\n      '
23.326,49.912,mn007,b'\n      '
23.737,26.882,me013,b'\n      '
27.029,31.064,me006,b'\n      '
27.513,28.335,me013,b'\n      '
28.130,32.261,me018,b'\n      '
28.335,28.445,me013,b'\n      '
29.157,31.550,me013,b'\n      '
31.064,44.070,me006,b'\n      '
37.779,40.888,me013,"b""\n      Actually, Hynek should be getting back in town shortly if he isn't already.\n    """
40.831,41.701,me018,b'\n      Is he gonna come '
42.154,46.458,me013,b'\n      Uh. '
44.090,45.362,me018,b'\n      '
45.362,47.498,me018,"b'\n      So when you said ""in town"", you mean '"
46.900,53.210,me013,"b'\n      U- u- u- u- uh, I meant, you know, this end of the world, yeah, '"
48.388,50.154,me006,b'\n      '
49.753,52.866,me018,b'\n      Oh. '
49.912,55.662,mn007,b'\n      '
50.154,51.928,me006,"b'\n      Doo, doo-doo. '"
53.633,54.207,me006,b'\n      Doo-doo. '
54.360,55.168,me013,b'\n      So.\n    '
56.552,57.679,mn007,b'\n      '
60.420,62.888,me013,b'\n      '
62.486,64.701,mn007,b'\n      '
62.487,64.326,me006,b'\n      '
62.888,63.080,me013,b'\n      '
65.011,67.938,me018,b'\n      I have something just fairly brief to report on.\n    '
65.950,67.926,me006,b'\n      '
67.870,70.405,me013,b'\n      Mmm. Great!\n    '
67.938,68.710,me018,b'\n      '
68.710,74.547,me018,"b'\n      Um, I did some '"
74.547,77.039,me018,"b'\n      uh, go away for the w- well, that week.\n    '"
75.100,76.969,me006,b'\n      '
77.039,78.752,me018,b'\n      Was it last week or whenever? '
78.752,85.674,me018,"b'\n      Um, '"
86.564,91.224,me018,"b'\n      I was curious because the way that they train up the models, '"
92.070,98.643,me018,b'\n      about four sort of rounds of - of training. '
99.092,103.584,me018,"b""\n      uh, I think it's three iterations, """
103.584,108.231,me018,b'\n      they do seven iterations of re-estimation in each of those three.\n    '
108.231,108.943,me018,b'\n      '
108.943,115.804,me018,"b""\n      And so, you know, that's part of what takes so long to train the - the - the back-end for this.\n    """
115.386,119.283,me013,b'\n      '
118.597,124.867,me018,b'\n      '
125.677,128.572,me018,b'\n      '
128.572,131.578,me018,"b'\n      The first one is three, then seven, seven, and seven.\n    '"
131.578,140.817,me018,b'\n      '
134.539,136.200,mn007,b'\n      '
141.577,148.223,me013,b'\n      '
145.872,147.270,me006,b'\n      '
147.605,152.574,me018,b'\n      O_K. '
150.811,153.283,me006,b'\n      '
152.483,153.057,me013,b'\n      Yeah.\n    '
154.172,156.130,me018,b'\n      you increase the number of Gaussians in the model.\n    '
156.060,161.850,me013,b'\n      '
158.388,160.612,me018,b'\n      Yeah. The mix up. Right. '
160.612,172.028,me018,"b'\n      And so, in the '"
172.288,172.882,me013,b'\n      Yeah.\n    '
173.710,175.488,me018,"b'\n      eh, in the final '"
175.488,181.395,me018,b'\n      So I had done some experiments where I was - I - I want to '
180.010,180.799,me013,b'\n      Mm-hmm.\n    '
182.045,185.233,me006,"b'\n      Uh, one, two, '"
182.201,190.311,me018,"b'\n      uh, I wanted to '"
188.423,189.096,me013,b'\n      Mm-hmm.\n    '
190.311,190.984,me018,b'\n      '
190.984,202.812,me018,"b'\n      um, I - I ran a couple of experiments where I '"
192.465,194.105,me006,b'\n      '
202.812,205.382,me018,b'\n      '
203.269,203.783,me013,b'\n      Mm-hmm.\n    '
205.382,213.573,me018,b'\n      '
213.260,214.563,me013,b'\n      '
213.365,213.800,fn002,b'\n      Good.\n    '
214.165,217.371,me018,"b'\n      as opposed to wh- what, sixteen hours or something like that?\n    '"
217.371,217.905,me018,b'\n      '
217.790,218.778,fn002,b'\n      Yeah. It depends.\n    '
217.905,221.606,me018,"b'\n      I mean, it takes - you have to do an overnight basically, the way it is set up now. '"
218.742,220.799,mn007,b'\n      Mm-hmm. '
219.270,220.262,me013,b'\n      Mm-hmm.\n    '
221.389,222.940,me013,b'\n      '
221.606,222.872,me018,b'\n      '
222.872,228.944,me018,"b'\n      uh, '"
228.383,232.240,me013,b'\n      '
230.289,233.254,me018,b'\n      '
232.350,232.783,fn002,b'\n      Yeah.\n    '
233.254,240.098,me018,"b'\n      So, um, '"
240.098,242.768,me018,"b""\n      and you don't do anything else. And then you just run. """
240.290,240.943,me006,b'\n      '
240.655,241.227,fn002,"b'\n      Oh, this '"
241.504,242.137,mn007,b'\n      Mm-hmm.\n    '
241.541,242.135,fn002,b'\n      O_K.\n    '
242.693,243.186,me006,b'\n      '
242.768,246.713,me018,"b""\n      So it's a very simple change to make and it doesn't seem to hurt all that much. """
246.055,249.715,mn007,b'\n      '
248.560,252.318,me018,b'\n      '
250.229,250.802,mn007,b'\n      Yeah.\n    '
252.318,259.320,me018,"b""\n      three, two, two, five, but I- I'll - I'll double check. It was """
253.805,254.521,mn007,b'\n      Mm-hmm. '
256.467,258.132,mn007,b'\n      O_K. '
257.321,257.746,me006,b'\n      Oh.\n    '
259.320,259.955,me018,b'\n      '
259.699,260.181,me013,b'\n      Mm-hmm.\n    '
259.955,261.834,me018,"b""\n      um, but it's """
261.801,262.177,me006,b'\n      Hmm.\n    '
261.834,266.969,me018,b'\n      I- it makes a big difference. So we could do a '
261.948,265.814,me013,b'\n      '
263.240,264.112,fn002,b'\n      '
265.468,266.081,fn002,b'\n      Yeah.\n    '
266.778,267.409,me013,"b""\n      That's great.\n    """
266.969,267.699,me018,b'\n      '
267.699,274.345,me018,"b'\n      Um. Oh, the other thing that I did was, um, '"
274.345,275.492,me018,b'\n      '
275.927,280.182,me018,"b'\n      big thing that we got from I_B_M, which is a five-processor machine. '"
280.182,288.993,me018,b'\n      '
288.843,292.050,mn007,b'\n      '
288.993,293.168,me018,"b'\n      uh, as fast as, you know, uh, five different machines. '"
291.284,291.785,fn002,b'\n      Mm-hmm. '
293.168,297.126,me018,"b""\n      So, um, I've forgotten now what the name of that machine is but I can -\n    """
297.126,299.559,me018,b'\n      I can send email around about it. '
297.469,297.984,mn007,b'\n      Yeah.\n    '
299.559,305.275,me018,"b""\n      And so we've got it - now H_T_K's compiled for both the Linux and for, um, the Sparcs. """
305.275,306.754,me018,b'\n      '
307.230,310.849,me018,"b'\n      you have to make sure that in your dot C_S_H_R_C, '"
311.290,316.257,me018,"b""\n      it detects whether you're running on the Linux or a - a Sparc and points to the right executables.\n    """
316.257,323.456,me018,"b'\n      Uh, '"
323.920,328.153,me018,"b'\n      uh, I can - I can tell you '"
324.304,325.471,mn007,b'\n      Mm-hmm. '
325.505,328.295,fn002,b'\n      '
328.118,328.898,me006,b'\n      Hmm. Cool.\n    '
328.153,331.377,me018,"b""\n      But it'll - it really increases what we can run on. So, """
331.377,340.121,me018,"b""\n      together with the fact that we've got these """
340.121,341.625,me018,b'\n      '
340.274,341.144,mn007,b'\n      Mm-hmm. '
340.869,341.322,me006,b'\n      Hmm.\n    '
342.554,347.677,me018,b'\n      So after I did '
348.191,350.407,me018,b'\n      see how - how that affects performance.\n    '
349.979,350.454,mn007,b'\n      Yeah.\n    '
350.664,351.890,me018,b'\n      So. '
351.263,357.832,me013,b'\n      '
358.289,359.347,me018,b'\n      Mm-hmm. Exactly.\n    '
358.840,360.304,me013,b'\n      that had more. Yeah.\n    '
359.941,360.969,me018,b'\n      Right. Right.\n    '
362.380,365.670,me006,"b'\n      So at - at the middle o- where the arrows are showing,\n    '"
365.479,365.974,me018,b'\n      Uh-huh.\n    '
365.670,369.000,me006,"b""\n      that's - you're adding """
367.820,371.026,me018,b'\n      '
369.784,370.219,me006,b'\n      '
371.026,372.562,me018,b'\n      It goes from '
373.783,376.571,me018,"b""\n      this - uh, try to go it backwards - this - at this point it's\n    """
377.284,380.290,me018,b'\n      two mixtures '
380.290,382.013,me018,b'\n      '
382.013,386.760,me018,b'\n      '
386.734,387.307,me013,b'\n      Mm-hmm.\n    '
387.868,389.144,me018,b'\n      mixtures per state.\n    '
387.994,388.746,mn007,b'\n      '
389.388,390.329,me006,b'\n      '
389.720,392.274,me018,b'\n      '
393.559,395.953,me018,b'\n      And I think what happens '
397.699,400.104,me013,b'\n      '
400.522,401.992,me018,"b""\n      Yeah. I think that's what it is.\n    """
400.618,402.873,me013,"b'\n      shared variances or something, or -\n    '"
401.883,402.694,mn007,b'\n      '
401.992,405.428,me018,b'\n      '
406.560,411.096,me018,"b""\n      Shoot. I - I - I can't remember now what happens at that first one. Uh, I have to look it up and see.\n    """
409.520,410.156,me006,"b'\n      Oh, O_K.\n    '"
411.096,412.343,me018,b'\n      '
412.870,415.193,me018,b'\n      '
413.948,414.600,me013,b'\n      '
416.004,421.562,me018,b'\n      an initial model which is just this '
421.562,427.907,me018,b'\n      it may be that '
425.639,426.224,me006,b'\n      O_K.\n    '
428.466,429.012,me013,b'\n      '
429.440,432.070,mn007,b'\n      '
432.100,434.535,me013,b'\n      O_K. '
432.190,434.704,me018,"b""\n      So. That's it. """
432.604,434.187,mn007,b'\n      '
435.245,436.926,me013,b'\n      So what else? '
436.930,441.940,mn007,b'\n      '
443.780,445.798,mn007,b'\n      Um. '
445.798,450.199,mn007,"b""\n      I don't know yet the - """
450.199,451.109,mn007,b'\n      '
451.109,453.729,mn007,"b'\n      the points that they were supposed to discuss is still,\n    '"
454.066,456.815,mn007,b'\n      '
456.815,457.784,mn007,b'\n      '
457.784,458.704,mn007,b'\n      uh -\n    '
457.933,463.670,me013,b'\n      '
460.356,460.903,me006,b'\n      For - '
462.103,463.171,mn007,b'\n      Yeah. '
463.670,464.640,me013,b'\n      '
464.368,465.024,mn007,b'\n      Mmm.\n    '
464.640,469.311,me013,"b""\n      Do you know who was - who was - since we weren't in on it, uh, do you know who was in from O_G_I? Was -\n    """
469.311,472.278,me013,b'\n      '
471.620,474.369,mn007,b'\n      I have no idea. '
472.278,473.682,me013,"b""\n      Oh, you don't know. O_K.\n    """
474.335,474.750,me013,b'\n      Alright.\n    '
476.189,478.169,mn007,"b'\n      Um, '"
478.169,478.762,mn007,b'\n      '
478.762,483.314,mn007,b'\n      So the points were the - the weights - how to weight the different error rates\n    '
483.314,484.085,mn007,b'\n      '
484.085,487.090,mn007,b'\n      that are obtained from different language and - and conditions.\n    '
487.090,487.848,mn007,b'\n      '
487.848,494.968,mn007,"b'\n      Um, '"
494.968,495.681,mn007,b'\n      '
495.135,495.748,me013,b'\n      Mm-hmm.\n    '
495.681,499.134,mn007,b'\n      Some people are arguing that it would be better to have weights on\n    '
499.760,500.452,mn007,b'\n      uh -\n    '
500.452,505.140,mn007,b'\n      '
505.140,515.703,mn007,"b'\n      Uh, and the fact is that for - right now for '"
515.703,516.182,mn007,b'\n      '
515.956,516.787,me013,b'\n      '
516.182,517.428,mn007,"b""\n      So it's not very consistent.\n    """
517.428,519.984,mn007,b'\n      '
517.875,518.940,me013,b'\n      Mm-hmm.\n    '
519.984,521.408,mn007,"b'\n      Yeah. The, um -\n    '"
521.962,522.536,mn007,b'\n      '
523.644,527.053,mn007,"b'\n      And so - Well, '"
527.390,529.704,mn007,"b'\n      And right now actually there is a thing also, '"
529.704,541.615,mn007,"b'\n      uh, that happens with the current weight is that a very non-significant improvement '"
541.615,542.525,mn007,b'\n      '
542.003,542.600,me013,b'\n      Mm-hmm.\n    '
542.129,542.841,me018,b'\n      Hmm.\n    '
542.525,544.505,mn007,"b'\n      And so, perhaps they will\n    '"
545.177,547.413,mn007,b'\n      change the weights to -\n    '
547.413,548.896,mn007,b'\n      '
549.030,553.386,me018,"b""\n      How should that be done? I mean, it - it seems like there's a simple way -\n    """
549.865,550.088,mn007,b'\n      '
550.874,551.369,mn007,b'\n      Mm-hmm. '
555.697,557.319,me013,b'\n      '
555.903,558.427,me018,"b""\n      Uh, this seems like an obvious mistake or something. Th- they're -\n    """
557.853,565.367,me013,"b""\n      Well, I mean, the fact that it's """
561.232,561.549,mn007,b'\n      '
561.549,563.547,mn007,b'\n      '
565.367,566.099,me013,b'\n      '
566.099,572.221,me013,"b""\n      each - It - it's like if you say what's the - what's the best way to do an average, an arithmetic average or a geometric average?\n    """
572.215,572.769,me018,b'\n      Mm-hmm.\n    '
573.306,574.552,me013,b'\n      It depends what you wanna show.\n    '
574.782,575.534,mn007,b'\n      Mm-hmm. '
575.066,578.287,me013,b'\n      Each - each one is gonna have a different characteristic. So -\n    '
577.157,577.691,mn007,b'\n      Yeah. '
578.230,585.036,me018,b'\n      '
585.290,587.190,mn007,"b""\n      Tha- that's what they do. Yeah.\n    """
585.839,586.729,me013,"b'\n      Well, they '"
587.560,588.594,me013,"b'\n      No, that '"
588.594,589.009,me013,b'\n      '
589.009,596.743,me013,"b'\n      But the question is, do you average the relative improvements '"
