start,end,participant,text
1.009,2.057,me018,b'\n      O_K. '
2.472,4.055,me013,b'\n      '
4.411,7.467,me013,b'\n      '
8.000,12.377,me013,"b'\n      sort of last minute stuff to- to, uh, try to get some recognition results.\n    '"
13.567,15.448,mn017,b'\n      Recognition results '
14.696,15.430,me013,b'\n      Yeah. '
15.430,18.323,me013,"b'\n      So, uh, on - on - on meeting data.\n    '"
15.448,19.068,mn017,b'\n      '
18.875,24.860,me013,"b""\n      And so, I'm - I'm not sure exactly what you're doing already, and - and there's some stuff I've talked to Dave -\n    """
23.340,26.188,mn017,"b'\n      Well, we- I just started recognition on the\n    '"
26.820,28.900,mn017,"b""\n      on Thilo's """
29.112,31.648,mn017,b'\n      which was - but using the far- far-\n    '
31.478,31.834,me018,b'\n      '
32.202,33.830,mn017,b'\n      the '
33.700,34.670,me013,b'\n      O_K. So -\n    '
35.210,35.756,me013,b'\n      Um -\n    '
35.215,38.355,mn017,b'\n      And you wanted - I know you wanted the far-field '
37.535,43.334,me013,"b'\n      Right. So - so, we have '"
43.941,45.545,me013,b'\n      near - near-field results.\n    '
45.527,46.081,mn017,b'\n      Uh-huh.\n    '
45.921,48.244,me013,b'\n      We wanted to get the far-field results for that.\n    '
48.817,55.573,me013,"b""\n      And then this - this real, uh, long shot thing would be, that we'd apply Dave's processing\n    """
56.028,59.129,me013,"b'\n      to, uh, potentially training '"
59.220,59.747,mn017,b'\n      Mm-hmm. '
59.920,62.375,me013,b'\n      and do the - look at the same thing. And\n    '
62.572,66.034,me013,"b'\n      in talking this morning with, uh, Chuck and with Dave '"
66.333,68.670,me013,"b""\n      one thought was to use - We couldn't remember how\n    """
69.000,73.442,me013,"b'\n      different the numbers were, but if you just '"
74.050,79.494,me013,"b""\n      there're - there're - uh, I think Chuck's recollection was that when he was doing the feature stuff, it took maybe a day and a half\n    """
79.909,81.392,me013,b'\n      to do the training. Yeah.\n    '
80.150,81.124,mn017,b'\n      To retrain?\n    '
83.180,84.072,mn017,b'\n      Uh '
83.449,85.816,me013,b'\n      '
87.310,88.206,mn017,b'\n      Yeah.\n    '
88.839,89.570,mn017,b'\n      Um.\n    '
90.376,91.426,mn017,"b""\n      That's about right.\n    """
92.055,92.649,me013,b'\n      '
92.280,93.593,mn017,"b'\n      Actually, it should probably be -\n    '"
94.659,98.439,mn017,"b'\n      It depends on who else is using machines, but we have more machines now. So.\n    '"
98.436,99.170,me018,"b""\n      That's true. """
98.784,100.299,mn017,"b""\n      It's more like a day, probably.\n    """
101.019,107.703,me013,"b'\n      Um, how much worse is the short training set than the large one, in terms of the ultimate performance?\n    '"
107.344,108.741,mn017,"b""\n      Mmm, it's like -\n    """
110.978,113.274,mn017,b'\n      Something like three - three percent -\n    '
113.274,115.117,mn017,b'\n      three or four percent absolute.\n    '
113.470,113.846,me013,b'\n      Yep.\n    '
115.765,118.449,me013,"b""\n      So, it's - that should be fine for this, I would think.\n    """
119.246,123.316,me013,b'\n      So we - an- and you have the short - you have short training results for\n    '
123.827,125.554,me013,b'\n      the close '
125.930,127.899,mn017,"b'\n      Um, not for meetings.\n    '"
128.445,130.332,mn017,"b""\n      Because we didn't train -\n    """
130.332,132.800,mn017,"b""\n      we didn't re- ever recognize with the -\n    """
133.757,134.980,mn017,b'\n      with the\n    '
135.840,138.145,mn017,b'\n      small models '
139.692,141.999,mn017,"b'\n      But I - I have the models, so I could\n    '"
142.063,146.409,me013,"b""\n      So, how do you know it's - ? Oh, it's three percent on - on, uh, on Hub-five.\n    """
142.177,142.988,mn017,b'\n      run reco-\n    '
144.630,145.245,mn017,b'\n      On -\n    '
145.192,145.865,me018,b'\n      Hub-five.\n    '
146.990,147.515,me013,b'\n      I see.\n    '
148.610,151.354,me013,"b'\n      Yeah. But we have the models so we could get that number, and -\n    '"
151.980,152.985,me013,"b'\n      So the question is, what - ?\n    '"
153.083,154.982,mn017,b'\n      '
153.450,154.528,me013,b'\n      w- '
156.364,161.420,mn017,b'\n      The recognition also takes '
162.214,166.056,mn017,"b'\n      we might wanna restrict it to, maybe, a few meetings,\n    '"
166.313,168.320,mn017,b'\n      if you want to do a full comparison.\n    '
168.833,170.613,me013,b'\n      It has to be enough so that -\n    '
169.159,169.726,mn017,b'\n      Uh.\n    '
171.325,173.422,me013,"b""\n      I mean, it's the non-overlap only.\n    """
174.648,176.033,me013,b'\n      Um - '
176.260,177.015,me013,b'\n      And -\n    '
177.500,180.234,me013,b'\n      it has to be enough to be '
181.050,183.684,me013,b'\n      you folks were seeing and what you reported already.\n    '
185.096,186.192,mn017,b'\n      Hmm.\n    '
186.624,187.257,me013,b'\n      I mean -\n    '
189.043,193.230,mn017,"b""\n      Well, do we have the - do we have the processed data? That - that's also -\n    """
193.191,194.199,me013,b'\n      No. He has to create that.\n    '
194.186,195.130,mn017,b'\n      Right.\n    '
194.199,196.247,me013,b'\n      But - but - s- but - so -\n    '
197.020,197.586,me013,b'\n      Um -\n    '
198.190,201.496,me013,b'\n      We have '
200.137,201.023,mn017,b'\n      Mmm.\n    '
201.870,203.671,me013,b'\n      which are all with digits.\n    '
203.607,204.573,mn017,b'\n      I see.\n    '
203.671,207.450,me013,"b""\n      And - and - and Dave has been working with that and there's all of those issues.\n    """
207.864,208.181,me013,b'\n      But -\n    '
208.181,212.897,me013,b'\n      '
213.820,215.835,me013,"b'\n      And, um, so -\n    '"
216.830,219.957,me013,"b'\n      We already have these results that you - I mean, on -\n    '"
220.610,222.204,me013,"b'\n      uh, a l- a lot- tha- tha-\n    '"
222.204,226.064,me013,"b'\n      a particular test set, that you - that we reported at H_L_T.\n    '"
223.429,224.152,mn017,b'\n      Hmm.\n    '
226.036,226.608,mn017,b'\n      Right.\n    '
226.832,231.545,me013,"b""\n      Um, it'd be nice to have something """
232.780,234.182,me013,"b'\n      Um, and then,\n    '"
234.790,238.547,me013,"b'\n      uh, if we could on top of that - I mean, so this is gonna be a lot worse. Right?\n    '"
238.547,242.283,me013,"b""\n      Whatever comparison we - w- w- one would presume. But we don't know how """
239.886,240.522,mn017,b'\n      Mm-hmm.\n    '
242.551,243.214,mn017,b'\n      Right.\n    '
242.835,245.150,me013,"b'\n      w- w- uh, which is certainly one interesting thing.\n    '"
245.870,247.621,me013,"b'\n      And then, um,\n    '"
250.380,254.338,me013,"b""\n      Dave - I think we figured that it'd probably take a day or two to compute the -\n    """
255.046,255.740,me013,"b'\n      the, uh -\n    '"
256.190,256.517,me013,b'\n      uh -\n    '
257.586,258.436,mn017,b'\n      '
258.000,258.552,me013,b'\n      Well -\n    '
259.206,260.476,me013,b'\n      How many hours of training - ?\n    '
259.485,259.860,mn017,b'\n      '
259.860,261.482,mn017,"b'\n      Actually, I did retrain -\n    '"
261.940,263.262,mn017,"b'\n      I recently retrained,\n    '"
263.262,264.350,mn017,"b'\n      um, '"
264.350,267.139,mn017,"b'\n      for another reason, on the full training set.\n    '"
268.375,270.090,mn017,b'\n      And that took only -\n    '
271.645,273.823,mn017,b'\n      I think it took only two days. '
273.660,274.174,me013,b'\n      Yeah.\n    '
274.450,275.880,mn017,"b""\n      So, it's actually conceivable\n    """
276.507,279.401,mn017,b'\n      to do - use the full training set.\n    '
279.342,284.912,me013,"b""\n      Yeah, but we also have to do this other processing, so having a smaller training set, if it's only a few percent difference, it might be -\n    """
285.140,285.980,mn017,"b'\n      Oh, I see.\n    '"
285.242,286.047,me013,b'\n      be worth doing it.\n    '
286.047,287.056,me013,b'\n      '
287.056,289.429,me013,b'\n      How big is the small '
291.796,292.424,me013,b'\n      Do you remember?\n    '
291.918,315.000,,b'\n      '
291.920,293.362,mn017,b'\n      Hmm. '
296.068,296.325,mn017,b'\n      '
297.295,298.952,mn017,b'\n      Uh. '
300.870,302.975,mn017,b'\n      Hhh. '
302.975,304.012,mn017,b'\n      '
304.012,305.930,mn017,"b""\n      I don't know, something -\n    """
307.037,307.670,mn017,b'\n      something like -\n    '
308.928,310.447,mn017,b'\n      something '
310.967,314.231,mn017,"b'\n      thirty and fifty hours, maybe. I f- I forget the\n    '"
314.201,314.881,me013,"b""\n      It's around there.\n    """
314.429,315.589,mn017,b'\n      exac- Right.\n    '
314.881,315.180,me013,b'\n      '
315.180,317.820,me013,"b'\n      And ha- and - and male is roughly half of that, or - ?\n    '"
318.869,320.776,me013,b'\n      Or - or - or was that only male?\n    '
318.920,319.871,me018,"b""\n      Well, that's only male.\n    """
319.314,320.066,mn017,b'\n      '
320.066,322.630,mn017,"b""\n      Uh. Actually, I don't know. """
322.880,323.858,mn017,b'\n      I - I can look it up.\n    '
323.858,327.854,mn017,"b""\n      It's - it's - it's just, uh, I don't know the - remember the - the number.\n    """
327.960,331.980,me018,b'\n      We could only jus- just do the male only right? Or\n    '
328.077,328.666,me013,b'\n      O_K.\n    '
331.889,335.548,mn017,"b'\n      Well, the males '"
332.460,334.220,me018,b'\n      will we run into trouble when we g- ?\n    '
334.930,335.670,me018,b'\n      Yeah.\n    '
336.980,339.170,mn017,b'\n      Yeah. I would say we - you do only males.\n    '
339.244,339.797,me013,b'\n      Yeah.\n    '
341.934,342.468,me013,b'\n      So -\n    '
342.725,343.022,me013,b'\n      '
343.022,348.560,me013,"b""\n      Yeah. So that's certainly part of the issue, is that right now he's - he hasn't written his stuff for efficiency.\n    """
348.560,350.667,me013,"b""\n      Yeah. It's - it's in Matlab and so on, and -\n    """
350.233,351.079,mn017,b'\n      Mm-hmm.\n    '
350.667,351.401,me013,b'\n      '
351.401,354.864,me013,"b""\n      And, uh, it's not an """
355.161,359.116,me013,"b'\n      guesstimating it was like one and a half times faster than real time, or something?\n    '"
359.860,363.954,me013,"b""\n      So, if there's thirty hours of data, you can calculate\n    """
360.881,361.119,mn017,b'\n      u-\n    '
364.430,365.837,me013,"b'\n      that he can do, uh, the enhancement in\n    '"
366.775,367.241,me013,b'\n      a day\n    '
367.639,368.920,me013,b'\n      and something. So -\n    '
368.227,368.952,mn017,b'\n      Hmm.\n    '
369.710,369.993,me013,b'\n      But\n    '
369.993,370.369,me013,b'\n      '
370.369,374.004,me013,b'\n      '
374.426,375.711,mn017,"b""\n      No. It's definitely -\n    """
375.711,377.743,mn017,"b""\n      It's less than a hundred hours, for sure. It's -\n    """
377.930,378.221,me013,b'\n      Yeah.\n    '
378.645,379.998,mn017,"b""\n      It's probably actually, uh -\n    """
382.122,384.021,mn017,"b""\n      It's - uh, I think it's around thirty hours\n    """
384.021,385.150,mn017,b'\n      just for -\n    '
385.783,387.947,me018,"b""\n      That's what I was thinking. Yeah.\n    """
385.847,386.361,me013,b'\n      Yeah.\n    '
386.072,387.713,mn017,b'\n      for one gender. Yeah.\n    '
387.726,388.516,me013,b'\n      '
388.516,390.458,me013,"b""\n      Yeah. So, I mean, it's a bit of a push, but it seems like,\n    """
390.458,394.789,me013,"b""\n      O_K, we've got some models, we've got some training data, we have software that works, he's got\n    """
394.789,397.945,me013,"b'\n      a method that helps with, you know, other ta- another task.\n    '"
398.640,399.477,me013,b'\n      Um -\n    '
399.820,402.310,me013,"b'\n      It, you know, '"
399.949,400.766,me018,b'\n      S-\n    '
402.361,403.252,mn017,b'\n      Mm-hmm.\n    '
402.805,403.521,me013,b'\n      Um -\n    '
403.390,405.800,me018,"b'\n      So - We- Yo- So, one thing I was wondering is,\n    '"
406.136,408.051,me018,b'\n      did you already do that middle one or should\n    '
408.420,409.900,me018,"b'\n      we re-do that one, too?\n    '"
410.841,413.460,mn017,"b""\n      No. I didn't do that, because we haven't even\n    """
412.090,413.340,me018,"b""\n      You didn't do that. O_K.\n    """
414.463,416.534,mn017,b'\n      cut the waveforms for that. So -\n    '
415.660,418.911,me018,"b""\n      Yeah. That's what I was gonna say next. We hafta """
417.009,418.206,mn017,b'\n      Right. So.\n    '
419.520,424.089,me018,"b'\n      W- s- so is - Morgan, is the plan to just pick one of the far-field mikes? Uh -\n    '"
421.798,422.332,mn014,b'\n      '
423.261,423.736,mn017,b'\n      '
423.934,426.861,mn017,"b""\n      And there's a bit of a question whether you want to use -\n    """
424.703,425.413,me013,b'\n      Yes.\n    '
427.424,430.006,mn017,"b'\n      um, what segmentations you want to use.\n    '"
430.006,430.998,mn017,b'\n      Uh -\n    '
431.906,432.714,mn017,"b'\n      Uh, David just -\n    '"
433.476,434.677,mn017,"b""\n      Um, I'm sorry.\n    """
434.954,436.714,mn017,b'\n      '
437.565,438.336,mn017,b'\n      a new\n    '
438.851,444.250,mn017,"b'\n      version of the first meetings that we had previously recognized, but with different segmentation. And so -\n    '"
444.250,444.764,mn017,b'\n      '
445.180,445.378,mn017,b'\n      '
445.378,446.330,mn017,b'\n      Um -\n    '
447.794,449.200,mn017,b'\n      It would be '
449.200,452.345,mn017,"b'\n      I mean, if the results are '"
452.922,455.382,mn017,"b'\n      to use those segmentations, because\n    '"
456.222,459.260,mn017,"b""\n      th- then we could claim that everything's automatic.\n    """
460.745,461.064,me018,b'\n      '
460.989,461.250,mn017,b'\n      '
461.064,464.940,me018,b'\n      Do you know '
461.250,461.960,mn017,b'\n      Right.\n    '
464.663,468.102,mn017,"b""\n      Well, I'm - as I said, I just started """
468.718,469.480,mn017,b'\n      um -\n    '
470.034,471.330,mn017,b'\n      It will -\n    '
471.510,472.753,mn017,b'\n      '
472.753,477.001,mn017,"b'\n      uh, '"
477.219,479.535,mn017,b'\n      before I have some results. So - '
477.460,478.364,me013,"b""\n      Oh. Well, that's not bad.\n    """
478.470,480.900,me018,"b""\n      Oh, O_K. So - cuz I don't think the new data\n    """
481.830,483.890,me018,"b'\n      will be ready, uh,\n    '"
484.242,485.896,me018,b'\n      for a couple days may- probably.\n    '
486.871,487.680,me013,b'\n      You mean the training.\n    '
486.920,488.650,me018,"b'\n      So, the training.\n    '"
488.960,491.140,mn017,b'\n      But the segmentations matter for the\n    '
489.112,489.428,me013,b'\n      Yeah.\n    '
491.746,493.229,mn017,b'\n      filtering. Right? Because -\n    '
493.216,494.283,me013,b'\n      For the '
493.997,495.806,mn017,"b'\n      For the test set. Yeah. So,\n    '"
495.210,496.180,me013,"b'\n      Yeah, fo-\n    '"
495.417,496.465,me018,b'\n      Yeah.\n    '
496.043,496.914,mn017,b'\n      need to be - '
496.914,497.871,mn017,"b'\n      But, first - first,\n    '"
498.248,502.553,mn017,"b'\n      of course, you would wanna process the '"
500.961,501.419,me013,b'\n      Right.\n    '
502.553,503.542,mn017,b'\n      '
503.180,503.707,me013,b'\n      Yeah.\n    '
505.478,510.364,me013,"b""\n      I mean, it - it'd be really """
510.364,510.760,me013,b'\n      i- i-\n    '
510.760,513.279,me013,"b""\n      I mean, since you're gonna find out in a short amount of time, that's great.\n    """
512.404,513.075,mn017,b'\n      Mm-hmm.\n    '
513.422,516.882,me013,"b""\n      But i- if - if it doesn't work out, I think we would rather charge ahead with the older\n    """
515.592,516.317,mn017,b'\n      Mm-hmm.\n    '
517.413,518.553,me013,b'\n      segmentations and -\n    '
518.011,518.711,mn017,b'\n      Right.\n    '
