start,end,participant,text
0.319,1.395,me011,"b""\n      And we're going.\n    """
5.340,5.619,me011,b'\n      '
5.619,8.866,me011,"b'\n      So the only status ite- well, '"
8.866,9.723,me011,b'\n      '
9.723,11.773,me011,"b'\n      Meeting Recorder data issues, or\n    '"
12.572,13.777,me011,b'\n      recognition this week.\n    '
14.316,15.623,me011,b'\n      I '
15.996,16.649,me013,b'\n      '
16.878,21.279,me013,"b""\n      Wha- what was on the list? Th- the - I mean, I sent you a couple things, although I don't remember them.\n    """
20.524,22.561,me011,"b'\n      You only sent me one thing, which was demo status.\n    '"
24.711,25.424,me013,b'\n      Right.\n    '
24.843,31.054,me011,b'\n      And asking which one we were on this week. '
26.730,30.180,me013,b'\n      Ah. That was the second thing. Right. '
28.028,28.932,mn014,b'\n      '
31.054,33.405,me011,b'\n      So should we simply assert that this week we are\n    '
33.732,36.290,me011,"b'\n      recognition, and next week data issues, and - ?\n    '"
34.835,35.177,fe008,b'\n      Hmm.\n    '
35.780,36.701,me018,"b""\n      I think that's correct.\n    """
36.613,38.699,fe008,"b'\n      Yeah. I think so, too. Yeah.\n    '"
37.505,37.928,me018,b'\n      Yeah.\n    '
37.617,38.362,me011,"b'\n      And, uh -\n    '"
38.362,38.842,me011,b'\n      '
38.842,40.919,me011,"b'\n      So, I think what we should '"
40.982,43.209,me011,"b'\n      quick, small stuff we can do every week.\n    '"
43.810,47.633,me011,b'\n      So - like Morgan asked about the demo status. We can go ahead and talk about that a little bit.\n    '
47.633,48.178,me011,b'\n      '
48.178,48.942,me011,b'\n      And then do -\n    '
49.175,51.323,me011,b'\n      then alternate in more depth. '
52.002,53.083,me013,b'\n      '
53.083,58.310,me013,"b""\n      By the way, I'll - I - I won't be here """
56.889,57.309,me011,b'\n      '
59.615,61.636,me011,b'\n      '
62.228,65.150,me011,"b'\n      I gotta double check the dates. But, '"
65.694,66.005,me011,b'\n      '
66.005,71.437,me011,"b'\n      So, uh, demo status. First of all, I did a little thing for Liz with the Transcriber tool,\n    '"
71.623,74.630,me011,"b'\n      that, um - '"
74.630,75.097,me011,b'\n      '
75.097,76.546,me011,"b'\n      so that the words appear,\n    '"
77.744,79.224,me011,"b'\n      uh, in their own segments,\n    '"
79.333,80.470,me011,b'\n      rather than in long -\n    '
81.030,81.594,mn017,b'\n      Oh.\n    '
81.529,83.179,me011,b'\n      in long '
83.319,85.626,me011,b'\n      she thought that was a much better idea for\n    '
85.844,87.121,me011,"b""\n      the other stuff she's working on.\n    """
87.309,88.892,mn017,"b""\n      Yeah. That's great.\n    """
87.947,88.584,me011,b'\n      Um -\n    '
88.974,92.975,me011,"b""\n      And that works fine except it's even """
90.968,93.680,me001,b'\n      '
91.315,93.350,mn014,"b""\n      Yeah. It's more segments? Or - ? """
93.350,97.860,mn017,b'\n      Is that because the transcripts get longer? The f- transcript file gets longer?\n    '
93.770,93.970,me013,b'\n      '
93.862,94.317,mn014,b'\n      '
95.641,95.953,me011,b'\n      Yeah.\n    '
95.811,96.202,mn014,b'\n      Yep.\n    '
96.498,96.716,me011,b'\n      Yep.\n    '
97.528,99.117,me011,b'\n      And the Transcriber tool is just\n    '
98.489,99.445,me013,b'\n      '
99.475,101.120,me011,b'\n      not very good n- at - '
101.696,105.027,mn017,"b""\n      But th- but that's - that's n- You didn't have to change\n    """
102.030,102.715,me011,b'\n      at that. '
105.027,109.620,mn017,"b""\n      the software for that yet. Right? It's just formatting the right kind of, uh, X_M_L - ?\n    """
106.345,106.826,me011,b'\n      Correct.\n    '
108.446,110.663,me011,"b""\n      Yeah, it's just writing conversion tools from the\n    """
111.052,111.535,me011,b'\n      format\n    '
111.784,112.423,me011,b'\n      that the\n    '
112.750,113.327,me011,b'\n      aligner -\n    '
113.950,114.941,me011,b'\n      Actually th- he did a\n    '
115.025,116.265,me011,b'\n      S_R_T file for it.\n    '
116.474,118.000,mn017,b'\n      Mm-hmm. O_K.\n    '
117.233,119.795,me011,b'\n      And then just back into Transcriber - '
118.740,120.732,mn017,"b""\n      Oh, good. That's very good. O_K.\n    """
120.230,123.880,me011,b'\n      '
123.994,126.972,me011,b'\n      Liz was talking about '
124.744,125.211,mn017,b'\n      Mm-hmm.\n    '
128.320,131.696,me011,"b'\n      um, only enough to get it '"
131.648,132.104,mn017,b'\n      Right.\n    '
132.251,136.443,me011,"b""\n      And so the other thing I- sh- she wanted to display the stylized F_ zeroes, I think they're called?\n    """
136.990,137.388,me011,b'\n      Is that right?\n    '
137.083,139.780,me001,b'\n      Yeah. The '
137.301,137.968,mn017,b'\n      Mm-hmm.\n    '
138.524,139.267,me011,"b'\n      And, uh -\n    '"
139.696,144.162,me011,"b'\n      So what I did is I just took the file with those in it, converted it so that it looks like an '"
144.030,144.780,mn017,b'\n      Right.\n    '
144.162,144.743,me011,b'\n      '
144.743,147.191,me011,"b'\n      And, so you s- it shows '"
147.404,149.827,me011,"b""\n      And so that - that's working, and I think it actually looks pretty good.\n    """
147.889,148.330,mn017,b'\n      Cool.\n    '
149.787,150.407,mn017,b'\n      Mm-hmm.\n    '
150.000,154.189,me011,b'\n      '
154.189,154.645,me011,b'\n      '
154.645,155.616,me011,b'\n      we seemed to have\n    '
154.921,155.435,me001,b'\n      '
155.805,157.193,me011,b'\n      lots of stuff going on when\n    '
157.332,158.367,me011,"b""\n      no one's saying anything.\n    """
158.441,160.140,me001,"b""\n      That's just background speech.\n    """
160.419,160.772,me011,b'\n      Ah.\n    '
160.815,161.538,me001,b'\n      Yeah.\n    '
160.898,163.014,mn017,b'\n      '
162.542,164.683,me018,b'\n      '
162.555,163.821,me001,b'\n      So.\n    '
165.289,168.790,me018,"b""\n      Uh, so that it looks like it's an eight kilohertz sampled thing? Or - ?\n    """
168.063,169.587,me011,b'\n      No. I '
170.182,172.446,me011,b'\n      audio file you can specify any sampling rate.\n    '
172.534,174.355,me011,"b'\n      And so I s- I specified - instead of,\n    '"
174.355,177.430,me011,"b'\n      you know, sixteen thousand or eight thousand, I specified a hundred.\n    '"
177.295,177.993,mn014,b'\n      '
177.442,178.460,me018,b'\n      Mmm.\n    '
178.210,178.589,me011,"b'\n      Um,\n    '"
178.639,181.478,me011,"b'\n      and, the only '"
181.604,182.424,me011,"b'\n      Transcriber,\n    '"
183.005,186.535,me011,"b'\n      that if the sample rate is too low, when it tries to compute the shape file,\n    '"
186.749,187.532,me011,b'\n      it fails.\n    '
188.250,188.822,mn017,b'\n      Hmm.\n    '
188.667,189.730,me011,"b'\n      Um, and crashes.\n    '"
189.777,190.134,me011,b'\n      Um -\n    '
190.172,191.661,me011,"b'\n      But the solution to that is just,\n    '"
191.774,194.121,me011,"b""\n      set the option so it doesn't compute the shape file,\n    """
194.082,212.225,fe016,b'\n      '
194.121,194.576,me011,b'\n      '
194.576,197.004,me011,b'\n      and it will '
197.597,200.272,me011,"b'\n      uh, zoom '"
200.752,201.048,me001,b'\n      '
200.840,202.220,me013,"b""\n      What's a shape file?\n    """
201.936,202.365,me011,b'\n      '
202.365,208.359,me011,"b'\n      The shape file is - If you think about a wavefile, sixteen thousand samples per second is way too many to display on the screen.\n    '"
205.901,206.840,me013,b'\n      '
208.655,209.233,me013,b'\n      Mm-hmm.\n    '
209.064,213.642,me011,"b'\n      So what Transcriber does, is it computes a - '"
211.213,213.656,me001,"b""\n      We're talking about - We're talking about that demo. """
212.225,213.790,fe016,b'\n      Yeah. '
213.790,215.627,fe016,"b'\n      Tried that, and it died. '"
214.159,215.622,me011,b'\n      waveform. And it displays it at -\n    '
214.706,216.418,me001,b'\n      Yeah. Did it? '
215.627,221.240,fe016,b'\n      '
215.866,219.487,me011,"b""\n      And it allows you to show m- many different resolutions. So there's a little\n    """
219.866,222.414,me011,b'\n      user interface component that lets you sh- '
221.240,222.550,fe016,b'\n      Great! '
222.550,241.290,fe016,b'\n      '
222.627,223.291,me013,b'\n      I see.\n    '
223.373,225.617,me011,"b""\n      And if you don't compute the wavefile, you can't\n    """
226.109,226.948,me011,b'\n      zoom\n    '
227.734,230.702,me011,"b""\n      out. You can't get a larger view of it. But you can zoom in.\n    """
231.437,231.989,mn017,b'\n      Hmm.\n    '
232.595,233.033,me011,b'\n      Um -\n    '
233.352,237.494,me011,"b""\n      And that's alright, because at - at a hundred samples that's already pretty far """
238.776,242.144,me011,"b""\n      And, uh - so I think it looks pretty good, but I'll let Liz look at it and see what she thinks.\n    """
240.832,241.435,mn017,b'\n      Hmm.\n    '
241.290,243.116,fe016,b'\n      I - I '
243.116,249.230,fe016,"b""\n      Sorry. I got the wavefile, but I couldn't get the words yet. But the - the wavefile part looks - looks good.\n    """
244.331,244.907,me013,b'\n      '
248.262,248.641,me011,b'\n      O_K.\n    '
249.230,255.205,fe016,b'\n      '
249.573,251.144,mn017,b'\n      '
250.792,251.141,me011,b'\n      We should -\n    '
251.570,253.174,me011,"b'\n      If you were having problems with the words, we should\n    '"
253.891,254.724,me011,b'\n      figure out why.\n    '
255.205,258.568,fe016,"b""\n      I - I'll have done - I'm probably doing something wrong.\n    """
257.879,258.237,me011,b'\n      O_K. '
258.568,260.408,fe016,"b""\n      Sorry this microphone's moving around.\n    """
260.408,263.320,fe016,b'\n      '
263.266,265.120,me001,b'\n      '
263.320,266.725,fe016,b'\n      '
263.398,264.428,me011,b'\n      '
263.457,264.308,me018,b'\n      '
263.505,264.673,mn014,b'\n      '
263.613,265.876,me013,b'\n      '
263.902,265.676,fe008,b'\n      It could - Do you have to put it '
264.843,265.377,me011,b'\n      '
265.377,267.703,me011,b'\n      You c- you '
266.725,272.310,fe016,b'\n      '
272.158,274.877,me001,b'\n      '
272.310,273.939,fe016,b'\n      '
