start,end,participant,text
1.040,7.350,me013,"b""\n      O_K. So uh, he's not here, so you get to -\n    """
1.988,3.578,fn002,b'\n      '
3.578,4.723,fn002,b'\n      So. '
5.460,10.960,fn002,"b'\n      Yeah, I will try to explain the thing that I did this - this week - during this week.\n    '"
7.024,7.551,me018,b'\n      '
10.920,11.680,me013,b'\n      Yeah.\n    '
10.960,11.276,fn002,b'\n      '
11.276,18.500,fn002,b'\n      Well eh you know that I work - I begin to work with a new feature to detect voice-unvoice.\n    '
18.500,18.946,me018,b'\n      Mm-hmm.\n    '
19.359,21.980,fn002,b'\n      What I trying two M_L_P\n    '
23.490,28.304,fn002,b'\n      to - to the - with this new feature and the fifteen feature\n    '
28.842,30.640,fn002,b'\n      uh from the\n    '
32.060,35.100,fn002,b'\n      eh bus- base system\n    '
35.417,36.643,me018,b'\n      The - the mel cepstrum?\n    '
37.633,42.877,me018,b'\n      '
37.740,43.680,fn002,"b'\n      No, '"
43.250,45.263,me018,"b'\n      Oh the - O_K, the '"
43.950,49.017,fn002,"b'\n      Yeah, we - yeah the Aurora system with the new filter,\n    '"
45.744,46.098,me018,b'\n      O_K.\n    '
49.630,54.598,fn002,"b""\n      V_A_D or something like that. And I'm trying two M_L_P, one\n    """
55.190,61.295,fn002,"b'\n      one that only have t- three output, '"
60.010,60.920,me013,b'\n      Mm-hmm.\n    '
61.710,65.475,fn002,b'\n      other one that have fifty-six output.\n    '
65.930,69.311,fn002,b'\n      The probabilities '
69.990,73.215,fn002,b'\n      I tried to do some experiment of recognition with that\n    '
73.850,78.656,fn002,b'\n      and only have result with - with the M_L_P with the three output.\n    '
79.223,83.470,fn002,b'\n      And I put together the fifteen features and the three M_L_P output.\n    '
83.470,85.358,fn002,"b'\n      And, well, the result are\n    '"
86.130,89.112,fn002,"b'\n      li- a little bit better, but more or less similar. '"
89.140,94.470,me013,"b""\n      Uh, I - I'm - I'm slightly confused. What - what feeds the uh - the three-output net?\n    """
89.360,89.618,me018,b'\n      Hmm.\n    '
94.780,96.770,fn002,"b'\n      Voice, unvoice, and si-\n    '"
96.130,98.720,me013,"b'\n      No no, what '"
97.820,99.118,fn002,b'\n      The feature - the '
99.118,105.365,fn002,b'\n      The inputs are the fifteen - the fifteen uh\n    '
105.810,107.257,fn002,b'\n      '
107.622,109.647,fn002,b'\n      the - with the new code.\n    '
107.690,108.195,me013,b'\n      Uh-huh.\n    '
109.647,116.257,fn002,"b'\n      And the other three features are R_, the variance of the difference between the two spectrum,\n    '"
116.400,117.030,me013,b'\n      Uh-huh.\n    '
117.030,128.329,fn002,"b'\n      the variance of the auto-correlation function, except the - the first point, because half the height value is '"
119.922,120.330,me013,b'\n      Mm-hmm.\n    '
123.476,124.081,me013,b'\n      Mm-hmm.\n    '
125.293,125.859,me013,b'\n      Mm-hmm.\n    '
125.939,126.614,me013,b'\n      Mm-hmm.\n    '
129.380,133.800,fn002,b'\n      the first coefficient of the auto-correlation function. That is like the energy\n    '
133.800,134.740,me013,b'\n      Right.\n    '
134.723,137.140,fn002,"b'\n      with these three feature, also these three feature.\n    '"
137.530,141.180,me013,"b""\n      You wouldn't do like R_one over R_zero or something like that?\n    """
142.250,151.830,me013,"b""\n      I mean usually for voiced-unvoiced you'd do - yeah, you'd do something - you'd do energy but then you have something like spectral slope, which is you get like R_one ov- over R_zero or something like that.\n    """
143.630,144.117,fn002,b'\n      Yeah.\n    '
151.822,153.247,fn002,b'\n      Uh yeah. '
152.956,153.833,me018,"b""\n      What are the R_'s?\n    """
153.833,154.603,me018,"b""\n      I'm sorry I missed it.\n    """
154.310,155.830,me013,b'\n      R_ correlations.\n    '
155.380,156.428,fn002,"b'\n      No, R_ c- No.\n    '"
155.430,155.996,me018,b'\n      Oh.\n    '
157.300,162.240,fn002,"b'\n      Auto-correlation? Yes, yes, the variance of the auto-correlation function that uses that '"
158.874,159.370,me013,b'\n      Ye-\n    '
161.780,165.799,me013,"b""\n      Well that's the """
165.799,169.499,me013,"b'\n      um yeah one of the differences between voiced, unvoiced and silence is energy.\n    '"
169.499,172.660,me013,b'\n      Another one is - but the other one is the spectral '
169.540,170.628,fn002,"b""\n      Yeah, I- I'll -\n    """
172.180,173.780,fn002,"b'\n      The spectral shape, yeah.\n    '"
173.240,176.870,me013,"b'\n      Yeah, and so R_one over R_zero is what you typically use for that.\n    '"
176.691,178.778,fn002,"b""\n      No, I don't use that - I can't use -\n    """
178.860,181.530,me013,"b""\n      No, I'm saying that's what people us- typically use.\n    """
181.590,182.601,fn002,b'\n      Mmm.\n    '
182.970,187.504,me013,"b'\n      See, because it - because this is - this is just like a single number to tell you\n    '"
187.504,188.196,me013,b'\n      um\n    '
188.196,190.635,me013,"b'\n      ""does the spectrum look like '"
188.989,189.743,fn002,b'\n      Mm-hmm.\n    '
190.635,191.700,me013,b'\n      '
191.350,193.240,me006,b'\n      Oh. R_ - R_zero. '
192.320,192.766,me013,b'\n      Right?\n    '
193.030,193.540,fn002,b'\n      Mm-hmm.\n    '
193.540,199.890,me013,"b""\n      So if it's - if it's um - if it's low energy uh but the - but the spectrum looks\n    """
200.270,201.965,me013,b'\n      like '
201.960,202.594,fn002,b'\n      Mm-hmm.\n    '
201.965,203.265,me013,"b""\n      it's probably """
204.028,207.352,me013,"b""\n      Uh but if it's low energy and the spectrum looks like """
207.761,208.973,me013,"b""\n      it's probably """
209.540,209.988,fn002,b'\n      Yeah.\n    '
210.110,211.924,me013,b'\n      So if you just - if you just had to pick\n    '
211.924,214.542,me013,"b'\n      two features to determine voiced-unvoiced,\n    '"
214.542,219.563,me013,"b""\n      you'd pick something about the spectrum like uh R_one over R_zero,\n    """
219.403,220.771,fn002,"b'\n      Mm-hmm, O_K.\n    '"
220.369,223.047,me013,b'\n      um and R_zero\n    '
223.047,229.790,me013,"b""\n      or i- i- you know you'd have some other energy measure and like in the old days people did like uh zero crossing\n    """
225.210,230.470,fn002,b'\n      '
230.020,231.030,me013,b'\n      counts.\n    '
230.500,231.100,fn002,"b'\n      Yeah, yeah.\n    '"
231.310,237.564,me013,b'\n      Right. S- '
232.550,234.589,fn002,"b'\n      Well, I can also th- use this.\n    '"
237.710,242.329,fn002,b'\n      Bec- because the result are a '
241.767,242.253,me013,b'\n      Yeah.\n    '
243.860,246.910,fn002,b'\n      everything is more or less the similar - more or less similar.\n    '
246.910,248.021,me013,b'\n      But um\n    '
247.538,249.040,fn002,"b""\n      It's not quite better.\n    """
249.040,251.710,me013,"b'\n      Right, but it seemed to me that what you were\n    '"
252.870,265.388,me013,b'\n      what you were getting at before was that there is something about the difference between the original signal or the original F_F_T and with the filter which is what - and the variance was one take uh on it.\n    '
264.980,266.956,fn002,"b'\n      Yeah, I used this too.\n    '"
266.976,274.621,me013,b'\n      Right. But it - it could be something else. Suppose you '
276.620,278.997,me013,"b'\n      Alright, and this one has three outputs,\n    '"
279.730,280.384,fn002,b'\n      Mm-hmm.\n    '
280.100,281.089,me013,b'\n      and this one has f-\n    '
281.690,294.640,me013,"b'\n      whatever, fifty-six, or something, if you were to sum up the probabilities for the voiced and for the unvoiced and for the silence '"
283.522,284.378,fn002,b'\n      Mm-hmm.\n    '
295.390,299.479,me013,b'\n      So just '
299.750,300.022,fn002,b'\n      Yeah.\n    '
300.022,300.510,fn002,b'\n      '
300.140,302.090,me013,b'\n      The issue is what you '
302.624,303.369,fn002,b'\n      '
303.690,305.257,fn002,"b'\n      Yeah, I have - yeah.\n    '"
306.240,308.280,me013,b'\n      So uh\n    '
306.710,312.040,me018,"b""\n      So you're saying take the features that go into the voiced-unvoiced-"""
307.005,307.488,fn002,b'\n      No -\n    '
312.460,313.450,me013,b'\n      w-\n    '
312.790,315.500,me018,"b'\n      as additional inputs, rather than having a separate -\n    '"
314.110,320.273,me013,"b""\n      W- well that's another way. That wasn't what I was """
314.220,314.785,fn002,b'\n      Yeah.\n    '
320.930,324.670,me013,"b'\n      bring this into the picture over this, what more does it buy you?\n    '"
324.670,325.201,me018,b'\n      Mmm.\n    '
325.250,331.430,me013,b'\n      And what I was saying is that the only thing I think that it buys you is um\n    '
331.520,334.090,me013,b'\n      based on whether you '
334.910,339.982,me013,b'\n      And something different in some fundamental '
340.462,343.066,me013,b'\n      was looking at something uh ab- um -\n    '
343.066,343.772,me013,b'\n      something\n    '
345.048,349.393,me013,b'\n      uh about the difference between the - the uh um\n    '
346.268,347.105,fn002,b'\n      '
350.430,354.050,me013,b'\n      log F_F_T uh log power uh\n    '
354.440,361.580,me013,b'\n      and the log magnitude uh F_F_- spectrum uh and the um uh filter bank.\n    '
361.340,361.747,fn002,b'\n      Yeah.\n    '
362.460,364.708,me013,b'\n      And so the filter bank\n    '
365.400,376.002,me013,b'\n      is '
371.090,371.600,me006,b'\n      '
375.451,376.157,fn002,b'\n      Mm-hmm.\n    '
376.002,378.340,me013,b'\n      but that might not be the right number.\n    '
378.640,379.383,fn002,b'\n      Maybe. '
379.240,385.654,me013,"b""\n      Right? I mean maybe there's something about the variance that's - that's not enough or maybe there's something else that - that one could """
386.101,393.124,me013,"b""\n      I think that, for me, the thing that - that struck me was that uh you wanna get something back here, so here's - """
393.740,401.350,me013,b'\n      uh What about it you skip all the - all the really '
404.010,404.897,fn002,"b""\n      Ah - I'm sorry.\n    """
405.410,406.430,me013,b'\n      This is f-\n    '
406.430,408.151,me013,"b'\n      You have the log magnitude spectrum,\n    '"
407.428,408.727,fn002,b'\n      Yeah. Mm-hmm.\n    '
408.151,409.552,me013,b'\n      and you were looking at that\n    '
409.552,413.058,me013,b'\n      and the difference between the filter bank and - and c- c- computing the variance.\n    '
412.488,413.177,fn002,b'\n      Mm-hmm.\n    '
413.058,415.534,me013,"b""\n      That's a """
415.780,416.570,me018,b'\n      '
416.249,416.696,fn002,b'\n      Mm-hmm.\n    '
416.380,421.711,me013,b'\n      And you just took '
416.620,417.600,me006,b'\n      '
421.711,424.925,me013,"b'\n      figure out what they can - what they most need from things, and\n    '"
423.450,424.250,me006,b'\n      '
425.450,425.951,fn002,b'\n      Yeah.\n    '
425.891,427.561,me013,"b""\n      I mean that's what they're """
427.561,428.622,me013,b'\n      '
428.622,436.617,me013,"b""\n      So I mean you're - you're - you're trying to be """
437.022,438.855,me013,b'\n      you know maybe just feeding this in or -\n    '
438.015,438.331,me018,b'\n      Hmm.\n    '
439.241,440.747,me013,b'\n      or feeding '
440.747,441.657,me013,b'\n      '
441.657,445.000,me013,"b'\n      you know, '"
445.000,447.870,me013,"b'\n      interaction, especially if you do this over multiple frames?\n    '"
447.870,448.438,fn002,b'\n      Mm-hmm.\n    '
448.710,450.435,me013,"b'\n      Then you have this over time,\n    '"
450.840,456.450,me013,b'\n      and - and both kinds of measures and uh you might get uh something better.\n    '
