start,end,participant,text
0.000,7.540,,b'\n      '
0.620,1.520,me013,b'\n      '
0.750,1.710,fe008,b'\n      '
1.910,3.050,fe008,b'\n      '
2.620,3.540,me001,b'\n      '
3.060,4.800,fe008,b'\n      '
3.600,4.760,mn014,b'\n      '
5.110,7.280,me001,b'\n      '
5.200,6.620,me018,b'\n      '
5.360,7.160,mn014,b'\n      '
10.750,11.530,fe008,b'\n      '
11.030,11.530,mn014,b'\n      '
11.530,14.590,me013,b'\n      '
14.080,15.650,me001,b'\n      '
14.620,15.930,me018,b'\n      '
16.390,18.170,me013,b'\n      '
17.940,18.610,me001,b'\n      '
18.170,18.370,me018,b'\n      '
18.430,19.310,me013,b'\n      '
19.310,23.620,me018,b'\n      '
20.090,22.950,mn014,b'\n      '
20.340,23.620,fe008,b'\n      '
22.090,23.290,me001,b'\n      '
23.640,28.330,fe008,b'\n      '
23.690,28.040,me013,b'\n      '
25.100,27.560,me018,b'\n      '
28.520,30.190,me013,b'\n      '
28.770,30.290,me001,b'\n      '
29.380,30.190,fe008,b'\n      '
30.190,30.800,me018,b'\n      '
30.800,32.100,mn014,b'\n      '
30.800,32.880,fe008,b'\n      '
30.800,33.220,me013,b'\n      '
32.530,33.480,me001,b'\n      '
33.680,35.090,me018,b'\n      '
33.910,35.090,me013,b'\n      '
35.640,36.770,me001,b'\n      '
37.930,46.130,fe008,b'\n      '
38.080,39.690,me018,b'\n      '
39.320,40.180,me001,b'\n      '
39.990,41.260,me013,b'\n      '
41.160,42.040,me018,b'\n      '
46.130,48.570,me018,b'\n      '
47.140,48.940,fe008,b'\n      '
48.570,49.330,me013,b'\n      '
49.890,51.790,me013,b'\n      '
50.570,52.850,fe008,b'\n      '
53.770,57.790,me013,b'\n      '
53.770,54.690,fe008,b'\n      '
53.800,54.440,me001,b'\n      '
53.840,54.520,mn014,b'\n      '
54.440,56.320,me011,b'\n      '
57.790,62.450,me011,b'\n      '
59.100,60.050,fe008,b'\n      '
62.820,63.600,me011,b'\n      '
62.900,63.730,fe008,b'\n      '
64.920,67.740,me011,b'\n      '
65.660,67.930,me018,b'\n      '
67.930,74.250,me011,b'\n      '
73.020,73.030,me013,b'\n      '
73.570,74.900,me018,b'\n      '
74.640,74.900,me011,b'\n      '
75.100,78.680,me011,b'\n      '
78.930,84.930,fe016,b'\n      '
84.930,89.820,me011,b'\n      '
86.580,89.050,fe016,b'\n      '
89.250,89.840,me013,b'\n      '
90.010,90.070,me013,b'\n      '
90.130,98.018,me013,b'\n      '
90.860,91.970,me011,b'\n      '
92.020,92.570,me018,b'\n      '
92.120,95.420,fe008,b'\n      '
92.495,93.033,fe016,b'\n      Oh.\n    '
93.460,93.700,me018,b'\n      '
95.780,96.530,fe008,b'\n      '
96.127,97.123,me011,b'\n      '
98.018,99.904,me013,"b'\n      So, uh -\n    '"
98.190,98.830,fe008,b'\n      Alright.\n    '
98.717,101.008,me011,"b'\n      Um, so I wanted to discuss digits briefly,\n    '"
99.904,101.040,me013,b'\n      Oh good.\n    '
101.008,102.383,me011,"b""\n      but that won't take too long.\n    """
101.040,101.510,me013,b'\n      Right.\n    '
102.300,104.310,me013,"b'\n      O_K, agenda items,\n    '"
104.750,106.241,me013,"b'\n      Uh, we have digits,\n    '"
105.608,106.583,me011,b'\n      '
106.241,107.192,me013,b'\n      What else we got?\n    '
107.700,109.812,mn014,b'\n      New version of the presegmentation.\n    '
108.465,109.312,me011,b'\n      '
109.720,112.540,me013,b'\n      New version of presegmentation.\n    '
112.768,114.203,me011,b'\n      '
113.355,114.160,fe008,"b'\n      Um,\n    '"
114.610,116.035,fe008,"b'\n      do we wanna say something about the,\n    '"
115.310,117.330,fe016,"b""\n      Yeah, why don't you summarize the -\n    """
116.373,119.282,fe008,"b'\n      an update of the, uh, transcript?\n    '"
119.650,121.693,me013,b'\n      Update on transcripts.\n    '
121.831,123.544,fe016,b'\n      And I guess that includes some -\n    '
124.022,125.557,fe016,"b'\n      the filtering for the,\n    '"
125.875,127.589,fe016,"b'\n      the A_S_I refs, too.\n    '"
128.278,128.716,fe008,b'\n      Mmm.\n    '
129.070,130.360,me013,b'\n      Filtering for what?\n    '
130.283,132.917,fe016,b'\n      For the references that we need to go from the -\n    '
133.216,136.583,fe016,b'\n      the '
135.171,140.120,fe008,"b""\n      It'll - it'll be - basically it'll be a re-cap of a meeting that we had jointly this morning.\n    """
137.790,138.590,me013,b'\n      Uh-huh.\n    '
139.473,140.629,fe016,"b'\n      With Don, as well.\n    '"
140.409,140.907,fe008,b'\n      Mm-hmm.\n    '
140.983,141.840,me013,b'\n      Got it.\n    '
143.611,145.922,me013,b'\n      Anything else more pressing than those things? So -\n    '
144.731,145.863,me011,b'\n      '
145.922,149.230,me013,"b""\n      So, why don't we just do those. You said yours was brief, so -\n    """
