start,end,participant,text
10.500,11.390,mn015,b'\n      '
10.948,43.833,,b'\n      '
10.950,11.712,fe004,b'\n      '
11.417,13.129,me003,"b""\n      I'm known. I -\n    """
11.810,13.060,fn050,b'\n      Um.\n    '
12.560,15.290,fe004,"b'\n      No, cuz she already '"
13.221,15.087,mn015,b'\n      '
14.850,18.790,me003,"b'\n      No, she told me a long '"
16.180,18.280,fe004,"b""\n      Oh, well, it doesn't matter what time.\n    """
17.879,19.659,mn015,b'\n      O_K. '
19.659,27.531,mn015,b'\n      '
20.223,21.040,fn050,b'\n      '
20.550,22.546,fe004,"b""\n      Well maybe she hadn't just started """
22.560,24.710,mn059,b'\n      '
23.303,23.796,fe004,b'\n      Anyway.\n    '
23.440,24.220,me003,b'\n      '
23.605,24.609,fn050,b'\n      What is it?\n    '
24.420,26.026,me003,b'\n      Let me '
25.519,26.761,fe004,b'\n      '
25.808,26.727,fn050,"b'\n      Um,\n    '"
26.026,28.600,me003,b'\n      My laugh is '
27.188,28.262,fe004,b'\n      '
27.345,28.153,fn050,b'\n      '
28.635,29.748,mn015,b'\n      Yo. '
28.728,29.954,fe004,b'\n      I '
30.339,31.842,fn050,"b'\n      Um, O_K.\n    '"
31.060,35.421,fe004,b'\n      But you have to say something genuinely '
31.230,32.030,me003,b'\n      Yeah.\n    '
34.417,37.760,fn050,"b""\n      The thing is I don't know how to get to the next page. """
35.260,35.990,me003,b'\n      '
36.990,40.700,me003,b'\n      '
37.160,39.470,mn015,b'\n      '
38.076,39.188,fn050,b'\n      '
40.911,41.605,fn050,b'\n      There.\n    '
41.113,42.937,fe004,"b""\n      No, it's a different laugh.\n    """
43.825,44.767,fn050,b'\n      How '
44.120,45.136,fe004,"b'\n      Ooh, wow!\n    '"
44.738,46.591,me003,b'\n      Oh! Holy '
45.453,46.919,fe004,b'\n      Wow. Whoa! '
45.768,46.383,fn050,b'\n      '
47.897,48.494,fn050,b'\n      '
49.209,49.897,fn050,b'\n      O_K. I\n    '
49.683,52.265,mn059,b'\n      '
51.125,53.208,fn050,"b""\n      wasn't even doing anything. """
52.390,53.380,fe004,b'\n      Uh. '
52.900,55.706,me003,"b""\n      Eva's got a laptop, she's trying to show it off.\n    """
56.080,59.050,fn050,"b""\n      That was r- actually Robert's idea. But """
58.675,60.155,me003,b'\n      '
60.912,61.290,fn050,b'\n      Um\n    '
61.290,62.630,fn050,b'\n      '
63.060,64.730,mn059,b'\n      '
63.626,64.122,mn015,b'\n      '
64.990,66.660,me010,b'\n      O_'
66.350,68.700,fe004,b'\n      '
66.618,67.627,me003,b'\n      Once again.\n    '
66.976,69.634,fn050,b'\n      '
67.136,68.693,me010,"b'\n      Once again, right, together.\n    '"
67.288,68.231,mn015,b'\n      '
68.693,73.004,me010,"b""\n      Um, so we haven't had a meeting for a while, and - and\n    """
73.250,76.271,me010,"b""\n      probably won't have one """
76.736,80.114,me010,"b""\n      Um, so Robert, why don't you bring us up to date on\n    """
80.530,82.060,me010,b'\n      where we '
84.170,86.248,mn015,"b'\n      Um, '"
86.248,93.180,mn015,b'\n      '
93.190,93.900,fn050,b'\n      '
93.398,98.510,mn015,"b""\n      So Fey's time with us is almost officially over,\n    """
99.020,104.770,mn015,"b'\n      and she brought us some thirty subjects and, t- collected the data, and\n    '"
101.293,103.150,fn050,b'\n      '
105.590,111.010,mn015,"b""\n      ten dialogues have been transcribed and can be looked at. If you're interested in\n    """
111.010,112.690,mn015,"b'\n      that, talk to me.\n    '"
113.620,120.134,mn015,"b""\n      Um, and we found another uh, cogsci student who's interested in playing """
120.470,122.102,mn015,"b""\n      Here we're gonna make it a little bit more\n    """
122.380,126.563,mn015,"b'\n      complicated for the subjects, uh this round.\n    '"
124.735,131.771,me003,b'\n      '
126.563,128.515,mn015,"b""\n      She's actually suggested to\n    """
128.770,136.355,mn015,"b'\n      look um, at the psychology department students, because they have to '"
136.355,138.520,mn015,b'\n      fulfill some requirements.\n    '
139.070,143.760,mn015,"b'\n      So they have to be subjected, '"
140.636,144.745,me003,b'\n      '
140.637,141.519,fe004,b'\n      '
144.220,146.041,mn015,"b'\n      And um,\n    '"
146.540,151.767,mn015,b'\n      we '
151.767,153.616,mn015,"b'\n      two days, for example,\n    '"
152.090,154.760,mn059,b'\n      '
153.027,153.798,fe004,b'\n      '
153.616,157.717,mn015,b'\n      to '
158.216,159.214,mn015,"b'\n      um,\n    '"
159.214,164.220,mn015,b'\n      sort of package the whole thing in a - in a re- in a '
164.510,166.160,mn015,"b'\n      um, structure.\n    '"
166.480,175.660,mn015,"b""\n      That's for the data collection. As for SmartKom, I'm - the last SmartKom meeting I mentioned that we have some problems with the synthesis, which\n    """
175.970,178.995,mn015,b'\n      as of this morning '
179.224,179.679,me010,b'\n      Good.\n    '
179.610,181.329,mn015,"b'\n      And, so,\n    '"
182.005,187.000,mn015,"b'\n      ""should be"" means they '"
187.302,189.665,mn015,"b'\n      Plus, Johno and I are meeting tomorrow, so\n    '"
188.952,189.928,fe004,b'\n      '
190.140,194.820,mn015,b'\n      '
195.100,199.749,mn015,"b""\n      we're done. """
200.260,202.089,mn015,"b""\n      Maybe it'll take some more time,\n    """
202.089,204.574,mn015,"b""\n      to be realistic, but at least we're -\n    """
204.574,207.045,mn015,"b""\n      we're """
207.560,208.740,mn015,b'\n      That was that.\n    '
208.830,210.805,mn015,"b'\n      Um, '"
211.930,213.786,mn015,"b'\n      the uh, '"
214.174,220.774,mn015,b'\n      uh '
221.255,222.950,mn015,"b'\n      Um, '"
223.700,227.988,mn015,"b""\n      something happened, in - on Eva's side with the P_R_M that we're gonna\n    """
228.450,230.980,mn015,"b'\n      look at today, and um,\n    '"
231.090,237.830,mn015,"b""\n      we have a visitor from Bruchsal from the International University. Andreas, I think you've met everyone except Nancy.\n    """
235.951,248.358,me003,b'\n      '
236.766,237.833,fe004,b'\n      Sorry. Hi. Hi.\n    '
236.895,238.696,mn059,b'\n      Yeah. '
237.751,238.960,fn050,b'\n      '
237.830,239.290,mn015,b'\n      Hi. Hi.\n    '
239.290,241.214,mn015,"b'\n      And, um, '"
239.400,242.439,fe004,"b'\n      So when you said ""Andreas"" I thought you were talking about Stolcke.\n    '"
243.093,244.800,fe004,"b""\n      Now I know that we aren't, O_K.\n    """
244.765,247.641,mn015,b'\n      '
245.030,245.720,fn050,b'\n      '
246.370,247.256,mn059,b'\n      Yeah.\n    '
247.641,249.390,mn015,b'\n      Eh - '
247.710,252.060,mn059,"b'\n      Cuz there is another Andreas around, so, to avoid some confusion. '"
249.430,250.009,fe004,b'\n      Hmm.\n    '
251.287,252.376,fn050,b'\n      '
252.024,253.787,mn015,b'\n      That will be '
253.468,253.794,mn059,b'\n      Yeah.\n    '
253.787,254.780,mn015,"b'\n      Oh, O_K.\n    '"
255.163,261.678,mn015,b'\n      So my scientific director of the E_M_L is also the '
261.678,263.804,mn015,b'\n      one of his many occupations that\n    '
264.118,267.293,mn015,b'\n      just contributes to the fact that he is very occupied.\n    '
264.150,265.260,mn059,b'\n      '
267.699,269.357,mn015,"b'\n      And, um,\n    '"
269.819,271.092,mn015,b'\n      the -\n    '
271.092,274.978,mn015,"b'\n      um, he '"
273.716,274.327,fe004,b'\n      '
275.140,281.678,mn015,b'\n      why it is s- '
282.370,285.006,mn015,b'\n      And um. Was that enough of an update?\n    '
285.311,285.930,me010,b'\n      I think so.\n    '
289.951,291.700,mn015,b'\n      In what order shall we proceed?\n    '
291.660,292.594,fn050,b'\n      O_K.\n    '
291.700,293.906,mn015,b'\n      Maybe you have your on-line -\n    '
294.270,295.240,fn050,"b'\n      Uh,\n    '"
295.437,296.661,fn050,"b'\n      yeah, sure.\n    '"
296.750,299.633,fn050,"b""\n      Um, so, I've be- just been looking at, um,\n    """
299.789,300.689,fe004,b'\n      '
300.087,300.695,fn050,b'\n      Ack! '
302.232,302.882,fn050,b'\n      '
302.882,303.539,fn050,b'\n      '
303.712,305.046,fn050,"b'\n      O_K. Um,\n    '"
305.220,307.910,fn050,b'\n      '
308.170,310.460,fn050,"b'\n      so, this is, sort of like the latest\n    '"
311.356,314.014,fn050,"b'\n      thing I have on it, and\n    '"
314.640,319.254,fn050,b'\n      I sorta constructed a couple of '
319.500,322.548,fn050,"b'\n      and you know, a '"
322.814,323.880,fn050,b'\n      And I\n    '
324.436,327.589,fn050,"b'\n      tried to simplify it down a little bit, so that I can actually\n    '"
327.800,329.738,fn050,"b""\n      um, look at it more. It's the same paper that\n    """
329.960,332.795,fn050,"b'\n      I gave to Jerry last time. Um,\n    '"
333.320,337.237,fn050,"b'\n      so basically I took out a lot of stuff, a lot of the decision nodes,\n    '"
337.630,338.664,fn050,b'\n      and then\n    '
338.664,341.188,fn050,"b'\n      tried to - The red lines on the,\n    '"
341.188,343.479,fn050,"b'\n      um, graph are the um,\n    '"
343.827,346.150,fn050,b'\n      relations between the different\n    '
346.150,347.120,fn050,"b'\n      um,\n    '"
347.900,350.086,fn050,"b'\n      classes. Like, a user\n    '"
350.086,352.115,fn050,"b'\n      has like, a query,\n    '"
352.115,354.299,fn050,"b'\n      and then, also has, you know\n    '"
354.580,361.388,fn050,"b'\n      um, reference slots to its preferences, um, the special needs and, you know, money, and\n    '"
362.600,363.977,fn050,b'\n      the user '
364.440,366.479,fn050,b'\n      And so '
367.330,370.709,fn050,"b'\n      this is more or less similar to the flat Bayes-net that I have, you know, with\n    '"
370.709,372.537,fn050,b'\n      the input nodes and all that.\n    '
372.780,373.946,fn050,b'\n      And -\n    '
374.610,378.570,fn050,"b'\n      So I tried to construct the dependency models, and\n    '"
379.069,382.839,fn050,"b'\n      a lot of these stuff I got from the flat Bayes-net, '"
382.839,386.921,fn050,"b""\n      and it turns out, you know, the C_P_T's are really big, if I do that, so I tried to see\n    """
387.100,391.147,fn050,"b'\n      how I can do, um - put in the computational nodes in between.\n    '"
391.500,392.518,fn050,b'\n      And what that would\n    '
392.780,395.160,fn050,b'\n      '
395.350,396.998,fn050,b'\n      And so I ended up\n    '
397.700,400.226,fn050,b'\n      making several classes -\n    '
400.420,404.220,fn050,"b'\n      Actually, you know, a class of - with different attributes that\n    '"
405.320,409.389,fn050,"b'\n      are the intermediate nodes, and one of '"
409.560,412.811,fn050,"b'\n      money affordability, site availability, and\n    '"
413.470,415.362,fn050,b'\n      the travel compatibility.\n    '
415.890,418.535,fn050,b'\n      And so some of these classes are -\n    '
419.250,426.384,fn050,"b'\n      s- some of these attributes only depend on stuff from, say, the '"
426.625,427.821,fn050,"b'\n      S- like,\n    '"
428.375,431.071,fn050,"b""\n      um, these here, it's only like,\n    """
431.071,435.050,fn050,b'\n      '
435.230,437.266,fn050,"b'\n      for each of these factors,\n    '"
437.266,440.210,fn050,"b'\n      you need to look at a pair of, you know, what the\n    '"
440.570,442.798,fn050,"b'\n      um, preference of the user is\n    '"
443.430,446.878,fn050,"b'\n      versus, you know, what type of an event it is, or\n    '"
447.170,447.980,fn050,"b'\n      you know,\n    '"
448.406,451.370,fn050,b'\n      which form of transportation the user has\n    '
451.460,456.197,fn050,"b'\n      and whether, you know, the onsite parking matters to the user, in that case.\n    '"
456.610,457.510,fn050,b'\n      And\n    '
458.460,463.207,fn050,"b'\n      that makes the scenario a little different in a P_R_M, because, um,\n    '"
463.600,468.160,fn050,b'\n      then you have '
468.380,470.083,fn050,b'\n      in - in mind.\n    '
470.840,471.817,fn050,b'\n      And so\n    '
472.100,474.182,fn050,"b""\n      for each of the site you'll come up with this\n    """
474.182,476.847,fn050,"b'\n      rating, of travel compatibility.\n    '"
477.442,481.536,fn050,"b'\n      And, they all depend on the same users, but different sites, and that makes a -\n    '"
483.250,485.850,fn050,"b""\n      I'm tr- I w- I wa- have been trying to see\n    """
485.850,489.855,fn050,b'\n      whether the P_R_M would make it more efficient if we do inferencing like that.\n    '
490.579,492.280,fn050,"b'\n      And so,\n    '"
493.560,495.512,fn050,b'\n      I guess you end up having\n    '
495.880,499.530,fn050,"b'\n      fewer number of nodes than in a flat Bayes-net, cuz otherwise you would -\n    '"
499.797,500.735,fn050,"b'\n      c- well,\n    '"
501.200,503.496,fn050,b'\n      '
507.760,509.217,fn050,"b'\n      No, you would definitely have -\n    '"
510.070,510.887,fn050,b'\n      be able to\n    '
511.100,514.078,fn050,"b'\n      re-use, like, '"
515.090,517.007,fn050,"b'\n      all the user stuff, and not -\n    '"
517.172,522.954,fn050,b'\n      not having to recompute a lot of '
523.770,526.066,fn050,"b'\n      you can, you know, save some work on that.\n    '"
526.260,527.010,fn050,"b'\n      But,\n    '"
527.673,531.564,fn050,"b'\n      you know, in the case where, it depends on both the user and the site, then\n    '"
533.870,536.268,fn050,"b""\n      I'm still having a hard time trying to see how\n    """
536.670,539.305,fn050,"b'\n      um, using the P_R_M will help.\n    '"
539.760,542.636,mn015,b'\n      '
539.799,543.234,fn050,"b'\n      Um, so anyhow, using those intermediate nodes then,\n    '"
543.311,545.980,fn050,b'\n      this - this would be the class that\n    '
546.940,548.956,fn050,b'\n      '
549.330,552.703,fn050,b'\n      And that would - '
552.703,556.126,fn050,"b'\n      with, you know, references to the user and the site and\n    '"
556.126,557.420,fn050,b'\n      the time.\n    '
558.130,560.620,fn050,"b'\n      And then, after you group them together this -\n    '"
560.760,562.390,fn050,b'\n      no- the dependencies would -\n    '
562.790,565.819,fn050,b'\n      of the queries would be\n    '
566.329,571.920,fn050,"b""\n      reduced to this. And so, you know, it's easier to specify the C_P_T and all.\n    """
573.113,576.850,fn050,"b""\n      Um, so I think that's about as far as I've gone\n    """
576.850,578.378,fn050,b'\n      on the P_R_M stuff.\n    '
578.220,579.350,me010,b'\n      Well '
579.705,580.454,fn050,b'\n      Right.\n    '
580.175,580.794,me010,b'\n      No. '
582.022,585.985,me010,"b""\n      So y- you didn't yet tell us what the """
582.401,583.115,fn050,b'\n      '
586.419,587.513,fn050,b'\n      The output.\n    '
587.820,589.763,me010,b'\n      So what decisions does this '
589.390,592.960,fn050,"b'\n      O_K. So it only makes two decisions, in this model.\n    '"
589.440,592.660,mn059,b'\n      '
593.040,594.564,fn050,b'\n      And one is\n    '
595.601,598.120,fn050,b'\n      basically how desirable a site is\n    '
598.120,599.980,fn050,"b'\n      meaning, um,\n    '"
600.141,604.850,fn050,b'\n      how good it matches the needs of a user. And the other is the mode\n    '
604.960,608.022,fn050,"b""\n      of the visit, whether th- It's the E_V_A decision. """
607.967,609.307,fe004,b'\n      '
608.330,609.277,fn050,"b'\n      Um,\n    '"
609.500,612.537,fn050,"b'\n      so, instead of um,\n    '"
613.013,614.532,fn050,b'\n      '
614.532,619.720,fn050,"b""\n      computation about, you know, which one site it wants of - the user wants to visit, I'll come -\n    """
620.170,623.180,fn050,"b'\n      well, try to come up with like, sort of a list of sites.\n    '"
623.568,629.397,fn050,"b'\n      And for each site, you know, where - h- how - how well it fits, and basically a rating of how well it fits and\n    '"
629.397,630.418,fn050,b'\n      what to do with it.\n    '
631.846,633.028,fn050,b'\n      So. '
634.655,635.848,fn050,b'\n      Anything '
636.414,637.574,me003,b'\n      '
