start,end,participant,text
0.000,0.680,me013,b'\n      '
0.269,1.330,me018,b'\n      Is it on? '
0.449,1.537,me011,"b'\n      O_K, here we go.\n    '"
3.755,8.237,me013,"b'\n      Uh, so - uh, so I c- I definitely have to leave at three-thirty today for '"
4.199,4.719,me011,b'\n      So -\n    '
6.633,7.545,,b'\n      '
7.694,10.181,me011,b'\n      Definitely have to go to tea. So - '
9.593,12.893,me013,"b""\n      Yeah, they're - they're having birthday cake and such and so I can't miss that.\n    """
10.181,11.200,me011,"b'\n      That too, but -\n    '"
11.930,13.202,fe016,"b""\n      You're a May birthday, right?\n    """
12.893,14.573,me013,"b""\n      I'm a May birthday, yeah, so I have to -\n    """
14.132,15.288,mn014,b'\n      Oops. '
14.600,16.194,fe016,b'\n      '
15.376,16.999,me013,b'\n      Yeah. '
18.710,20.082,me011,b'\n      Um -\n    '
20.600,21.687,me011,"b'\n      So,\n    '"
21.687,28.820,me011,"b""\n      only a couple of agenda items, since no one sent me email for agenda items. Uh, the first is the I_B_M transcripts. I'd like to\n    """
29.201,33.480,me011,"b'\n      uh, '"
34.000,35.783,me011,b'\n      brainstorm a little bit about what we can do with it.\n    '
35.511,36.335,fe008,b'\n      Mm-hmm.\n    '
36.093,41.075,me011,"b'\n      So we got back the I_B_M transcript, and the '"
41.075,44.593,me011,b'\n      clearly wrong and there are a lot of areas where they put '
44.593,49.280,me011,"b""\n      where the acoustics weren't very good. And I think that's """
49.380,52.468,me011,b'\n      The '
52.610,53.308,mn014,b'\n      Oops. '
52.870,54.625,me011,"b""\n      So it didn't align.\n    """
54.920,55.969,me013,b'\n      '
55.010,56.779,me011,"b""\n      And that's """
57.260,65.609,me011,"b'\n      And I went in, and more or less by '"
66.240,68.234,me011,b'\n      looked at it in - in Channeltrans and\n    '
68.731,72.675,me011,"b'\n      found the places where it got a- unsynchronized, and then either -\n    '"
71.628,72.286,fe008,b'\n      Hmm.\n    '
72.972,73.936,mn014,b'\n      Inserted ones. '
73.140,77.117,me011,b'\n      And in '
77.600,80.959,me011,b'\n      is that they put in it '
79.271,79.928,fe008,b'\n      Hmm.\n    '
80.959,82.982,me011,b'\n      because the whole thing gets\n    '
82.982,89.324,me011,"b""\n      offset, and basically, it's assigning the wrong speaker to the text, and it all gets unaligned. So it's very difficult\n    """
