start,end,participant,text
3.540,5.020,me018,"b""\n      Alright. We're on. """
4.154,6.638,me013,"b'\n      Test, um. Test, test, test.\n    '"
5.341,10.205,mn052,b'\n      '
7.265,10.532,me013,"b""\n      Guess that's me. Yeah. O_K. """
11.532,13.173,me006,"b'\n      Ooh, Thursday. '"
12.026,14.459,mn052,b'\n      '
15.353,17.549,mn052,b'\n      '
16.108,17.668,me013,b'\n      So.\n    '
18.143,19.173,me013,b'\n      '
19.926,21.942,me013,"b""\n      There's two sheets of paper in front of us.\n    """
21.911,22.188,mn052,b'\n      '
22.314,22.749,me006,b'\n      '
23.360,24.263,mn007,b'\n      Yeah. So.\n    '
23.743,24.549,me018,b'\n      What are these?\n    '
24.322,28.940,me013,b'\n      This is the arm wrestling? '
25.750,27.016,mn052,b'\n      '
25.905,27.060,mn007,b'\n      '
26.532,27.930,me018,b'\n      '
27.016,31.726,mn052,"b'\n      Uh. Yeah, we formed a coalition actually. We already '"
27.764,29.169,mn007,b'\n      Yeah. Almost. '
31.272,33.835,me013,"b'\n      Oh, good. Excellent. '"
31.726,36.614,mn052,b'\n      Yeah. '
32.159,32.517,mn007,b'\n      Yeah.\n    '
33.835,35.604,me013,"b""\n      That's the best thing. """
35.277,35.713,mn007,b'\n      Mm-hmm. '
35.604,38.071,me013,b'\n      '
37.620,41.774,mn007,b'\n      '
42.387,43.782,mn007,"b'\n      um,\n    '"
44.622,50.255,mn007,b'\n      '
49.690,50.009,me013,b'\n      Right.\n    '
50.009,51.470,me013,b'\n      '
50.255,53.824,mn007,b'\n      '
53.824,56.848,mn007,"b'\n      depending on the, uh - the S_N_R, with smoothing along time,\n    '"
57.679,59.374,mn007,"b'\n      um, '"
59.374,63.639,mn007,"b""\n      smoothing along frequency. It's very simple, smoothing things. """
61.046,61.770,me013,b'\n      Mm-hmm.\n    '
63.074,63.820,me013,b'\n      Mm-hmm.\n    '
63.639,68.240,mn007,"b'\n      And, um, '"
65.495,67.710,me006,b'\n      '
68.240,73.742,mn007,"b'\n      when we apply this procedure on F_F_T bins, uh, with a Wiener filter.\n    '"
68.284,69.470,me006,b'\n      '
74.456,75.326,me013,b'\n      Mm-hmm.\n    '
74.660,77.499,mn007,b'\n      And there is no noise addition after - after that.\n    '
77.327,78.015,me013,b'\n      '
77.499,78.389,mn007,"b""\n      So it's good because\n    """
78.389,78.962,mn007,b'\n      '
78.962,83.670,mn007,b'\n      '
79.604,82.274,me013,b'\n      '
83.385,84.034,me013,b'\n      '
84.179,87.069,me018,b'\n      Are you looking at one in - in particular of these two?\n    '
84.845,85.970,mn007,b'\n      '
85.970,90.138,mn007,"b""\n      Yeah. So the sh- it's the sheet that gives fifty-f- three point sixty-six.\n    """
89.969,90.636,me013,b'\n      Mm-hmm.\n    '
91.173,92.045,mn007,"b'\n      Um,\n    '"
92.045,96.595,mn007,b'\n      '
97.247,102.081,mn007,b'\n      '
