start,end,participant,text
1.050,1.663,me013,b'\n      Alright.\n    '
7.195,8.094,me013,b'\n      So.\n    '
7.277,8.167,me011,b'\n      So are you -\n    '
8.167,9.619,me011,b'\n      Are we going?\n    '
9.640,12.046,me013,"b'\n      It is uh, must be February fifteenth.\n    '"
12.371,13.336,fe008,b'\n      Yeah.\n    '
13.703,14.427,me011,b'\n      Yu-\n    '
15.304,22.369,me011,"b'\n      I think the date\'s written in there, yep. And actually if everyone could cross out the R_nine next to ""Session"", and write M_R eleven. '"
18.222,19.058,me013,b'\n      Yeah.\n    '
23.950,25.858,me013,"b""\n      Yeah. We didn't """
25.979,26.968,,b'\n      '
29.722,30.856,me011,b'\n      '
30.856,34.874,me011,"b""\n      And let's remember also to make sure that one's """
31.407,32.350,me013,b'\n      O_K.\n    '
36.060,36.939,mn014,b'\n      M_R eleven.\n    '
36.290,37.194,me011,b'\n      M_R eleven.\n    '
37.403,41.167,fe008,b'\n      That sounds like a spy code. '
40.240,40.848,me013,b'\n      Mmm.\n    '
41.605,42.295,me013,b'\n      '
45.500,46.724,me013,b'\n      O_K. So.\n    '
47.041,51.278,me011,b'\n      '
50.239,51.565,me013,b'\n      Agenda.\n    '
51.565,53.083,me013,b'\n      Any agenda '
53.442,56.578,me011,b'\n      I wanna talk a little bit about getting -\n    '
56.578,59.813,me011,"b""\n      how we're gonna to get people to edit """
59.813,61.605,me011,"b""\n      parts of the meeting that they don't want to include.\n    """
61.605,67.269,me011,"b""\n      What I've done so far, and I wanna get some opinions on, how to - how to finish it up. """
66.630,67.127,me013,b'\n      O_K.\n    '
66.749,67.631,fe008,b'\n      '
67.631,68.961,fe008,"b'\n      I wanna ask about um,\n    '"
68.961,71.131,fe008,b'\n      some aud- audio monitoring\n    '
71.131,74.463,fe008,b'\n      on some of the '
74.463,75.374,fe008,b'\n      some of the equipment.\n    '
75.374,77.166,fe008,"b'\n      In particular, the - well\n    '"
77.166,78.488,fe008,"b""\n      uh, that's just what I wanna ask.\n    """
78.260,79.981,me013,"b'\n      O_K audio monitoring, Jane.\n    '"
78.392,79.168,me011,b'\n      '
79.194,81.246,fe008,b'\n      Ba- based on some of the tran- uh - i-\n    '
81.246,87.169,fe008,b'\n      In listening to '
87.169,91.570,fe008,"b""\n      and in pact - in fact this one I'm talking on is one of - of the ones that showed up in """
90.624,91.470,me011,b'\n      Oh really.\n    '
91.550,95.700,me018,"b'\n      ""Spikes"", you mean like uh, instantaneous click type spikes, or - ? '"
92.058,93.684,mn014,b'\n      Spikes?\n    '
93.261,94.014,me011,b'\n      Clicks.\n    '
94.606,95.096,fe008,b'\n      Yeah.\n    '
95.563,96.438,me013,b'\n      Hmm.\n    '
95.845,96.419,fe008,b'\n      Yeah.\n    '
96.389,97.457,me018,b'\n      Huh.\n    '
96.825,99.079,fe008,"b""\n      And I don't know what the e- electronics is but.\n    """
99.079,99.995,fe008,b'\n      Yeah.\n    '
99.133,101.242,me013,b'\n      '
99.201,101.215,me011,"b""\n      Yeah. Well, I think it's\n    """
101.027,102.603,mn014,b'\n      Touching. '
101.959,110.344,me011,"b""\n      uh, it - it could be a number of things. It could be touching and fiddling, and the other thing is that it could - the fact that it's on a wired mike is suspicious. It might be a connector.\n    """
103.937,105.105,mn014,b'\n      Yeah.\n    '
110.031,110.715,fe008,"b'\n      Oh, O_K.\n    '"
110.715,111.569,fe008,b'\n      Well maybe -\n    '
111.569,114.593,fe008,"b""\n      Then we don't really have to talk about that as an - I - I take that off the agenda.\n    """
113.193,118.504,me018,"b'\n      You could try an experiment and say ""O_K, I\'m about to test for spikes"", and then wiggle the thing there, and then\n    '"
118.236,119.092,me011,b'\n      Yeah. '
119.221,126.890,me018,"b'\n      go and when they go to transcribe it, it could, ask them to come and get you. '"
122.713,123.500,fe008,b'\n      Oh that -\n    '
125.357,126.238,fe008,"b'\n      Well,\n    '"
125.434,126.354,me013,b'\n      Um.\n    '
126.900,128.870,me018,"b""\n      No I'm just - """
127.101,128.313,mn014,b'\n      '
127.931,128.913,fe008,b'\n      O_K.\n    '
129.161,130.449,me013,"b'\n      I mean,\n    '"
130.449,131.618,me013,b'\n      were this a\n    '
131.618,133.130,me013,"b'\n      professional audio recording,\n    '"
133.130,134.159,me013,b'\n      '
134.159,135.140,me013,b'\n      what we would do - '
135.140,138.794,me013,b'\n      what you would do is - in '
138.794,143.050,me013,b'\n      make sure that - that - that things are not giving that kind of performance.\n    '
143.050,145.091,me013,"b""\n      And if they are, then they can't be used.\n    """
145.019,145.584,me011,b'\n      Right.\n    '
146.613,147.550,me013,b'\n      So.\n    '
148.924,154.321,me013,"b""\n      Um. Let's see. I guess """
154.829,159.803,me013,"b'\n      uh, recording, transcription '"
159.685,160.927,fe008,b'\n      Good.\n    '
161.056,162.462,me013,"b'\n      And then um,\n    '"
163.208,168.161,me013,"b'\n      the other thing which I would like to talk about which is a real meta-quest, I think, deal is, uh, agendas.\n    '"
168.161,169.935,me013,b'\n      '
168.397,169.363,me011,b'\n      '
168.877,170.604,fe008,b'\n      '
169.935,172.123,me013,"b""\n      So maybe I'll - I'll start with that actually. Uh,\n    """
172.707,173.774,me013,b'\n      um. '
173.774,174.645,me013,b'\n      Andreas brought up\n    '
175.387,177.606,me013,b'\n      the fact that he would '
177.606,180.525,me013,b'\n      if '
180.966,181.856,me013,"b""\n      he's\n    """
182.565,184.398,me013,b'\n      sort of '
184.398,187.464,me013,"b""\n      and if there's gonna be a topic about -\n    """
187.464,189.259,me013,b'\n      discussion about something that he\n    '
189.875,192.203,me013,b'\n      uh strongly cares about then he would come and -\n    '
192.567,193.351,me013,b'\n      And I think part of -\n    '
193.351,196.573,me013,b'\n      '
196.573,197.826,me013,b'\n      because of uh\n    '
198.442,201.032,me013,b'\n      the fact that the meetings are - are tending to become\n    '
201.032,204.986,me013,"b'\n      reasonably large now on days when everybody shows up and so,\n    '"
204.986,208.528,me013,b'\n      he figures he could help that out by '
207.289,208.021,me011,b'\n      Mmm.\n    '
207.329,208.409,mn014,b'\n      '
208.528,209.606,me013,b'\n      out his own time.\n    '
209.606,212.084,me013,b'\n      '
212.084,214.009,me013,"b""\n      meeting that he's - he's -\n    """
214.009,215.577,me013,"b'\n      So, uh in order -\n    '"
215.577,216.554,me013,"b""\n      I'd - I think that\n    """
217.164,223.281,me013,b'\n      this is a '
223.281,226.692,me013,b'\n      uh things come up that are unanticipated and - and -\n    '
227.305,228.417,me013,"b'\n      But um,\n    '"
227.350,227.772,me011,b'\n      Right.\n    '
228.417,230.741,me013,b'\n      we could '
230.741,233.732,me013,b'\n      do another try at coming up with the agenda\n    '
233.732,235.957,me013,"b'\n      uh, at some point before the meeting,\n    '"
235.957,237.559,me013,"b'\n      uh, say the day before.\n    '"
236.810,246.011,me011,b'\n      Well maybe it would be a good idea for one of us to '
245.331,246.182,mn014,b'\n      Yeah.\n    '
247.479,248.305,me013,b'\n      O_K.\n    '
248.305,250.160,me013,b'\n      You - you wanna volunteer to do that?\n    '
249.592,250.269,me011,b'\n      Sure.\n    '
250.160,250.766,me013,b'\n      O_K.\n    '
251.324,254.103,me013,"b""\n      Alright so we'll send out agenda request.\n    """
254.103,255.300,me013,b'\n      Uh.\n    '
254.213,254.868,me011,b'\n      Let me\n    '
255.060,257.284,me018,"b""\n      That'll be - I think that'll help - """
255.500,258.937,me011,"b""\n      I'll put that on my spare brain or it will not """
257.284,259.346,me018,"b""\n      That'll help a lot, actually.\n    """
258.510,264.802,me013,"b'\n      Yeah, I have to tell you for the uh - for the admin meeting that we have, Lila does that um every time before an admin meeting.\n    '"
265.397,273.595,me013,"b'\n      And uh, she ends up getting the agenda requests uh, uh ten minutes before the meeting. But - but - '"
271.256,272.254,mn014,b'\n      '
273.054,275.050,me018,b'\n      '
273.595,274.846,me013,b'\n      Uh. '
274.846,276.099,me013,b'\n      But we can '
276.099,277.190,me013,"b""\n      Maybe it'll work.\n    """
277.275,277.954,me018,b'\n      Mmm.\n    '
277.333,278.789,me011,b'\n      Yeah. '
278.460,279.160,mn014,b'\n      '
278.789,280.358,me011,b'\n      Weirder things have happened.\n    '
278.877,279.389,me013,b'\n      Yeah.\n    '
282.169,282.393,fe008,b'\n      '
282.393,287.340,fe008,"b""\n      I'm wondering if he were to just, uh, specify particular topics, I mean.\n    """
287.938,292.815,fe008,"b""\n      Maybe we'd be able to meet that request of his a little more.\n    """
292.380,298.640,me018,"b""\n      I would - I would also guess that as we get more into processing the data and things like that there'll be more things of interest to him.\n    """
292.865,293.682,me011,b'\n      Well then -\n    '
295.445,298.640,me013,b'\n      '
298.640,298.997,me013,b'\n      Yeah.\n    '
298.997,299.137,me013,b'\n      '
299.137,300.656,me013,b'\n      Actually it -\n    '
300.656,304.551,me013,b'\n      This - this maybe brings up another topic which is um -\n    '
304.551,305.525,me013,"b""\n      So we're done with that topic.\n    """
305.525,307.814,me013,b'\n      The other topic I was thinking of was\n    '
307.814,311.725,me013,"b'\n      the sta- status on microphones and channels, and all that.\n    '"
310.822,314.292,me011,"b'\n      Yeah, actually I - I was going to say we need to '"
312.760,313.163,me013,b'\n      Yeah.\n    '
314.490,315.714,me013,"b""\n      Why - why don't we do that.\n    """
315.576,318.749,me011,"b'\n      O_K. Um, the new microphones, the '"
319.310,323.449,me011,b'\n      Um. '
323.449,326.598,me011,"b""\n      And I didn't bring my car today so I'm gonna pick them up tomorrow.\n    """
326.976,329.911,me011,"b'\n      Um, and then the other '"
329.911,331.532,me011,"b'\n      well, a '"
332.190,336.878,me011,"b'\n      if the other headsets are a lot more comfortable, we should probably just go ahead and get them.\n    '"
337.435,339.704,me011,"b""\n      So we'll have to evaluate that when they come in,\n    """
339.704,342.224,me011,"b""\n      and get people's opinions on - on what they think of them.\n    """
339.725,340.207,mn014,b'\n      Uh-\n    '
342.630,347.156,me011,"b'\n      Um, then the '"
347.468,354.037,me011,"b""\n      Another wireless setup. I mean it's """
354.090,355.986,me013,b'\n      So how many channels do you get to have\n    '
357.440,358.497,me013,b'\n      in a wireless setup?\n    '
358.867,359.784,me011,"b'\n      Um,\n    '"
359.784,360.407,me011,"b'\n      well,\n    '"
360.407,366.160,me011,"b""\n      I'm pretty sure that you can daisy-chain them together so what we would do is replace the wired mikes with wireless.\n    """
366.751,369.838,me011,"b'\n      So we currently have one base station with six wireless mike,\n    '"
369.838,373.996,me011,"b'\n      possibility of six wireless receivers, and apparently you '"
374.384,380.111,me011,b'\n      And so we could replace our wired mikes with wireless if we bought another base station and more wireless mikes.\n    '
380.870,382.725,me013,"b'\n      So, um.\n    '"
381.792,382.800,me011,b'\n      And -\n    '
382.725,383.669,me013,"b""\n      So let's see we -\n    """
382.800,385.602,me011,"b""\n      So, you know it's still, it's fifteen minus six.\n    """
386.224,388.435,me011,b'\n      Right? So we could have up to nine.\n    '
389.400,390.997,me013,b'\n      And right now we can have up to six.\n    '
390.390,391.043,me011,b'\n      Right.\n    '
391.043,393.417,me011,b'\n      And we '
393.490,393.933,me013,b'\n      Yeah.\n    '
396.370,399.618,me011,"b""\n      And it's um, about nine hundred dollars for the base station,\n    """
399.618,401.767,me011,b'\n      and then eight hundred per channel.\n    '
403.760,405.730,me013,b'\n      Oh. So yeah so the only -\n    '
405.730,409.378,me013,"b""\n      Beyond the mike - the cost of the mikes the only thing is the base station that's nine hundred dollars.\n    """
408.366,409.087,me011,b'\n      Right.\n    '
409.782,410.720,me013,"b'\n      Oh, we should do it.\n    '"
411.038,411.461,me011,b'\n      O_K.\n    '
411.980,412.367,me013,b'\n      Yeah.\n    '
412.160,416.600,me011,"b""\n      O_K, so I'll look into how you daisy-chain them and - and then just go ahead and order them.\n    """
414.640,415.196,me013,b'\n      Yeah.\n    '
415.450,418.540,me018,"b""\n      I don't quite understand how that - how that works,. If -\n    """
419.170,421.196,me018,"b""\n      So we're not """
420.835,424.873,me011,"b""\n      No, we're just replacing the wired - the two wired that are still """
421.196,423.120,me018,b'\n      O_K. O_K. I see.\n    '
425.681,427.961,me011,b'\n      along with a couple of the wired that '
427.961,429.277,me011,b'\n      '
429.277,430.404,me011,b'\n      with a wireless.\n    '
430.690,432.518,me013,b'\n      Yeah. Basically we found -\n    '
431.062,431.789,mn014,b'\n      '
431.610,433.510,me018,"b'\n      Three wireds work, right?\n    '"
433.760,436.770,me011,"b'\n      I - I guess three wireds work, yeah.\n    '"
434.850,436.869,me018,b'\n      Yeah. Yeah.\n    '
435.669,438.083,me013,"b""\n      Yeah. But we've had more problems with that.\n    """
437.962,438.678,me011,b'\n      Yep.\n    '
438.083,441.569,me013,b'\n      And that sort of bypasses the whole - the whole Jimbox thing and all that.\n    '
441.210,441.664,me011,b'\n      Right.\n    '
441.569,442.170,me013,b'\n      And so\n    '
442.937,443.627,me013,"b'\n      um,\n    '"
444.471,451.222,me013,"b""\n      we - we seem to have uh, a reliable way of getting the data in, which is through the ra- Sony radio mikes, as long as we're conscious about the batteries.\n    """
451.222,452.425,me013,b'\n      That seems to be the key\n    '
451.510,451.844,me011,b'\n      Right.\n    '
452.590,453.455,me011,"b""\n      Everyone's battery O_K?\n    """
453.455,455.248,me011,b'\n      '
453.606,454.139,me013,b'\n      issue.\n    '
454.156,456.980,me018,"b'\n      I checked them this morning, they should be. '"
455.248,455.985,me011,b'\n      O_K.\n    '
455.985,457.866,me011,b'\n      '
456.193,456.722,me013,b'\n      Yeah.\n    '
457.296,458.100,me013,"b'\n      Um,\n    '"
459.208,462.330,me013,b'\n      '
463.304,474.960,me013,"b""\n      Um I heard from U_W that they're - they're uh very close to getting their, uh setup purchased. They're - they're - they're buying something that you can just sort of buy off the shelf.\n    """
475.170,479.601,me011,"b'\n      Well we should talk to them about it because I know that S_R_I is also in the process of looking at stuff,\n    '"
480.288,484.568,me011,"b'\n      and so, you know, what we should try to keep everyone - on the same page with that.\n    '"
482.770,483.520,me013,b'\n      Yeah.\n    '
484.228,485.323,me018,"b'\n      S_R_I, really?\n    '"
485.196,485.560,me011,b'\n      Yeah.\n    '
485.670,486.124,me018,b'\n      Oh.\n    '
486.040,486.866,me011,b'\n      They got sa- apparent-\n    '
487.500,488.270,me011,b'\n      '
489.430,492.209,me011,b'\n      Maybe '
492.540,493.017,me013,b'\n      '
493.017,496.229,me013,"b""\n      Uh, I don't know. Probably we shouldn't - probably we shouldn't talk about funding stuff.\n    """
493.940,495.286,me011,"b""\n      I don't know how much of it's public.\n    """
496.370,496.777,me011,b'\n      Right.\n    '
496.634,497.145,me013,b'\n      Yeah.\n    '
497.145,504.948,me013,"b""\n      But anyway there's - there's - there's uh, uh other activities that are going on there and - and uh - and NIST and U_W. So.\n    """
505.621,513.185,me013,"b'\n      Um. But - but yeah I thin- I think that at least the message we can tell other people is that our experience is - is quite positive with the Sony, uh, '"
511.890,512.225,me011,b'\n      Right.\n    '
513.508,519.159,me013,b'\n      Now the '
519.575,522.270,me013,"b'\n      which means some hand-soldering or something, right?\n    '"
522.270,527.152,me011,"b""\n      Uh, no, we're having the - """
522.670,523.335,me013,b'\n      No?\n    '
525.220,525.859,me013,b'\n      Oh.\n    '
527.450,528.801,me013,b'\n      O_K.\n    '
527.940,530.162,me011,"b'\n      So, they - they charge '"
528.801,534.798,me013,b'\n      Nothing against you and your '
