start,end,participant,text
0.000,1.756,mn049,b'\n      Is it starting now?\n    '
1.009,1.450,me018,b'\n      Yep.\n    '
1.450,1.586,me018,b'\n      '
1.756,4.924,mn049,"b'\n      So what - what - from - what - Whatever we say from now on,\n    '"
3.410,3.864,me006,b'\n      Hello?\n    '
5.282,6.923,mn049,"b'\n      it can be held against us, right?\n    '"
5.342,6.920,me018,b'\n      '
6.920,7.348,me018,"b""\n      That's right.\n    """
6.923,8.910,mn049,b'\n      '
7.348,10.768,me018,b'\n      '
7.780,10.751,me006,b'\n      '
9.050,10.585,mn049,b'\n      '
10.751,12.355,me006,"b""\n      It's your right to remain silent.\n    """
11.760,22.409,mn049,"b""\n      Yeah. So I - I - the - the problem is that I actually don't know how th- these held meetings are held, if they are very informal and sort of just people are say what's going on and """
12.355,14.010,me006,b'\n      '
19.481,20.325,me018,b'\n      Yeah.\n    '
20.325,26.310,me018,"b""\n      Yeah, that's usually what we do. We just sorta go around and people say what's going on, what's the latest uh -\n    """
23.059,23.573,mn049,b'\n      Yeah.\n    '
24.814,33.644,mn049,"b""\n      O_K. So I guess that what may be a - reasonable is if I uh first make a report on what's happening in Aurora in general, at least what from """
32.324,32.689,me018,b'\n      Yeah.\n    '
33.280,34.490,me018,b'\n      '
33.960,34.800,fn002,b'\n      Uh o-\n    '
34.048,34.884,mn049,b'\n      And -\n    '
34.884,45.953,mn049,"b'\n      and uh so, I - I think that Carmen and Stephane reported on uh Amsterdam meeting, which was kind of interesting because it was for the first time we realized we are not friends really, but we are competitors.\n    '"
45.610,46.980,me018,b'\n      '
45.953,50.644,mn049,b'\n      Cuz until then it was sort of like everything was like wonderful and -\n    '
46.061,47.296,fn002,b'\n      '
50.360,50.937,me018,b'\n      Yeah.\n    '
50.937,54.093,me018,"b'\n      It seemed like there were still some issues, right? that they were trying to decide?\n    '"
52.410,52.785,mn049,b'\n      '
53.702,55.712,mn049,"b""\n      There is a plenty of - there're plenty of issues.\n    """
54.790,57.565,me018,"b'\n      Like the voice activity detector, and -\n    '"
56.600,62.232,mn049,"b'\n      Well and what happened was that they realized that if two leading proposals, which was French Telecom Alcatel, and us\n    '"
62.595,64.883,mn049,b'\n      both had uh voice activity detector.\n    '
64.770,65.386,me018,b'\n      Right.\n    '
65.311,75.131,mn049,"b'\n      And I said ""well big surprise, I mean we could have told you that '"
75.110,75.796,me018,b'\n      Right.\n    '
75.466,76.656,mn049,b'\n      cuz we were working on -\n    '
76.184,78.430,me006,b'\n      '
77.069,86.135,mn049,b'\n      '
86.850,97.492,mn049,"b""\n      And of course uh the - it's not working on """
89.605,90.125,me018,b'\n      Right.\n    '
95.713,96.060,me018,b'\n      '
97.726,100.431,mn049,b'\n      or at least that if we could modify the '
100.860,106.112,mn049,"b'\n      uh to account for these long silences, because otherwise uh that - that - th- that wasn\'t a correct thing.""\n    '"
107.200,112.416,mn049,"b'\n      And so then ev- ev- everybody else says ""well we should - we need to do a '"
113.010,118.877,mn049,b'\n      '
114.457,114.997,me018,b'\n      Right.\n    '
118.800,119.415,me018,b'\n      Mm-hmm.\n    '
119.460,120.685,mn049,"b'\n      We said uh ""yeah"".\n    '"
120.685,123.095,mn049,"b'\n      Because uh - but in that case,\n    '"
123.660,131.456,mn049,"b'\n      uh we would like to change the uh - the algorithm because uh if we are working on different data, we probably will use a different set of tricks.\n    '"
131.110,131.765,me018,b'\n      Right.\n    '
131.971,141.623,mn049,b'\n      '
132.576,132.952,me018,b'\n      '
133.854,134.109,me018,b'\n      '
141.986,144.391,mn049,"b'\n      so everybody is going to copy what we did.""\n    '"
145.380,151.301,mn049,b'\n      Yeah well our argument was everybody ha- has access to '
152.092,158.769,mn049,"b'\n      uh - uh denied that. We thought that people are honest, that if you copy something and if it is protected - protected by patent\n    '"
156.484,157.140,me018,b'\n      Yeah.\n    '
159.095,164.067,mn049,"b'\n      then you negotiate, or '"
160.198,160.686,me018,b'\n      Right.\n    '
161.450,161.985,me018,b'\n      Right.\n    '
164.490,165.236,me018,b'\n      Mm-hmm.\n    '
164.914,172.459,mn049,"b'\n      But - And French Telecom was saying ""no, no, no, there is a lot of little tricks which uh sort of uh cannot be protected and you guys will take them,""\n    '"
173.215,175.557,mn049,"b'\n      which probably is also true. I mean, '"
176.130,178.023,mn049,b'\n      it might be that people will take uh\n    '
178.546,191.103,mn049,"b""\n      uh th- the algorithms apart and use the blocks from that. But I somehow think that it wouldn't be so bad, as long as people are happy abou- uh uh uh honest about it. And I think they have to be honest in the long run, because winning proposal again -\n    """
186.030,186.686,me018,b'\n      Yeah.\n    '
191.797,200.590,mn049,b'\n      uh what will be available th- is - will be a '
194.580,195.588,me018,b'\n      Mm-hmm.\n    '
199.620,200.030,me018,b'\n      Right.\n    '
200.602,201.145,me018,b'\n      Right.\n    '
200.832,208.686,mn049,"b'\n      ""so let\'s '"
209.046,212.121,mn049,"b'\n      the conditions. We are the best. Uh. We are the standard.""\n    '"
212.930,221.574,mn049,"b""\n      And e- and other people don't feel that, because they - so they now decided that - that - is - the whole thing will be done on well-endpointed data,\n    """
222.370,232.583,mn049,"b'\n      essentially that somebody will endpoint the data based on clean speech, because most of this the SpeechDat-Car has the also close speaking mike and endpoints will be provided.\n    '"
225.746,226.562,me018,b'\n      Mm-hmm.\n    '
232.307,232.838,me018,b'\n      Ah.\n    '
233.078,237.192,mn049,b'\n      And uh we will run again - still not clear if we are going to run the -\n    '
237.476,243.087,mn049,b'\n      if we are allowed to run uh uh new '
243.685,250.637,mn049,b'\n      uh '
250.923,256.129,mn049,b'\n      gets uh - gets you twenty-one percent improvement '
256.217,256.744,me018,b'\n      Hmm.\n    '
256.970,259.420,mn049,b'\n      then obvious the '
259.756,260.176,mn049,b'\n      the -\n    '
260.590,265.283,mn049,b'\n      uh the '
262.156,262.722,me018,b'\n      Right.\n    '
264.830,265.876,me018,b'\n      '
265.690,267.040,me006,b'\n      '
265.759,271.064,mn049,b'\n      So they '
271.517,276.410,mn049,b'\n      on uh '
274.920,279.504,me018,"b'\n      But wait a minute, I thought the endpointing really only helped in the '"
279.920,280.561,mn049,b'\n      It uh -\n    '
280.200,282.468,me018,"b'\n      Oh, but you still have that with the M_F_C_C. O_K. Yeah.\n    '"
282.050,287.172,mn049,b'\n      Y- yeah. Yeah but you have the same prob- I mean M_F_C_C basically has an enormous number of uh insertions.\n    '
283.160,283.408,me018,b'\n      Right.\n    '
284.075,284.776,me018,b'\n      Yeah.\n    '
286.430,287.553,me018,b'\n      Yeah. Yeah.\n    '
287.748,297.877,mn049,"b'\n      And so, so '"
297.550,298.428,me018,b'\n      Hmm.\n    '
298.545,305.467,mn049,"b""\n      And uh - and they almost agreed on that except that it wasn't a hundred percent agreed. And so last time uh during the meeting,\n    """
305.674,313.409,mn049,"b'\n      I just uh brought up the issue, I said ""well you know uh quite frankly I\'m surprised how lightly you are making these decisions because\n    '"
314.520,319.019,mn049,b'\n      this is a major decision. For two years we are fighting for fifty percent improvement\n    '
319.344,330.367,mn049,"b'\n      and suddenly you are saying ""oh no we - we will do something less"", but maybe we should '"
320.910,322.330,me018,b'\n      '
330.864,336.248,mn049,"b'\n      teleconferencing c- things."" Then they said ""oh no no no because uh everybody is '"
336.248,341.322,mn049,"b'\n      However, there is only ten or fifteen lines, so people '"
338.810,339.730,me018,b'\n      '
340.280,340.990,me006,b'\n      '
341.737,344.894,mn049,"b'\n      So eh they agreed, and so they said ""O_K, we will discuss that.""\n    '"
344.894,350.119,mn049,"b'\n      Immediately Nokia uh raised the question and they said ""oh yeah we agree this is not good to\n    '"
350.640,361.707,mn049,"b'\n      to uh dissolve the uh uh - the uh - the criterion."" So now officially, Nokia is uh uh complaining and said they - they are looking for support,\n    '"
355.420,356.111,me018,b'\n      Mm-hmm.\n    '
362.903,371.250,mn049,"b'\n      uh I think QualComm is uh saying, '"
370.230,370.837,me018,b'\n      Mm-hmm.\n    '
371.211,371.896,me018,b'\n      Mm-hmm.\n    '
371.825,378.235,mn049,b'\n      So this is where we '
372.860,374.200,me018,b'\n      Hmm.\n    '
378.610,382.906,mn049,"b""\n      another uh teleconferencing call, so we'll see what uh - where it goes.\n    """
382.785,383.064,me018,b'\n      '
383.064,387.701,me018,"b'\n      So what about the issue of um the weights on the - for the different systems, the\n    '"
387.701,390.340,me018,"b'\n      well-matched, and medium-mismatched and -\n    '"
389.450,400.287,mn049,"b""\n      Yeah, that's what - that's a g- """
397.327,397.903,me018,b'\n      Mm-hmm.\n    '
400.901,409.089,mn049,"b'\n      Uh yeah, if- of course if you put a zero - uh weight zero on a mismatched condition, or highly mismatched then - then you are '"
409.070,409.560,me018,b'\n      Mm-hmm.\n    '
409.560,413.890,mn049,b'\n      But weights were also deter- already decided uh half a year ago.\n    '
413.890,415.430,me018,"b""\n      And they're the - staying the same?\n    """
414.115,414.621,mn049,b'\n      So -\n    '
415.430,417.698,mn049,"b'\n      Well, of course people will not like it.\n    '"
417.625,418.448,me018,b'\n      Mm-hmm.\n    '
417.698,423.992,mn049,b'\n      Now - What is happening now is that I th- I think that people try to match the criterion to solution.\n    '
423.992,425.930,mn049,b'\n      They have solution. Now they\n    '
425.942,426.273,me018,b'\n      Right.\n    '
426.060,428.140,mn049,b'\n      want to '
426.273,429.060,me018,b'\n      '
427.491,429.082,me006,b'\n      '
428.140,430.045,mn049,b'\n      And I think that this is not the right way.\n    '
429.082,431.021,me006,b'\n      '
429.740,430.364,me018,b'\n      Yeah.\n    '
430.520,436.065,mn049,b'\n      Uh it may be that - that - '
436.130,436.696,me018,b'\n      Mm-hmm.\n    '
436.360,440.824,mn049,"b""\n      But it's should happen at a point where everybody feels comfortable that we did all what we could.\n    """
440.950,441.484,me018,b'\n      Mm-hmm.\n    '
441.240,448.405,mn049,"b""\n      And I don't think we did. Basically, I think that - that this test was a little bit bogus because of the data\n    """
448.809,451.814,mn049,b'\n      and uh essentially '
452.968,456.275,mn049,"b'\n      decisions made, and - and everything. So,\n    '"
457.930,460.332,mn049,b'\n      so - so this is - so this is where it is.\n    '
460.332,464.835,mn049,b'\n      So what we are doing at O_G_I now is uh uh\n    '
465.340,466.202,mn049,b'\n      uh\n    '
466.202,471.539,mn049,"b'\n      working basically on our parts which we I think a little bit neglected,\n    '"
472.100,473.315,mn049,b'\n      like noise separation.\n    '
474.080,484.755,mn049,"b'\n      Uh so we are looking in ways is - in uh which - uh with which we can provide better initial estimate of the mel spectrum basically,\n    '"
485.270,486.918,mn049,"b'\n      which would be a l- uh, f-\n    '"
486.918,490.234,mn049,"b'\n      more robust to noise, and so far not much uh success.\n    '"
490.286,490.893,me018,b'\n      Hmm.\n    '
490.840,492.461,mn049,b'\n      We tried uh\n    '
492.461,501.834,mn049,"b'\n      things which uh a long time ago Bill Byrne suggested, instead of using Fourier spectrum, from Fourier transform, use the spectrum from L_P_C model.\n    '"
502.460,510.014,mn049,b'\n      Their argument there was the L_P_C model fits the '
510.014,514.629,mn049,"b'\n      And I thought ""well, that makes sense,"" but so far we can\'t get much - much '"
513.330,513.919,me018,b'\n      Hmm.\n    '
515.480,521.069,mn049,b'\n      uh we may try some standard techniques like spectral subtraction and -\n    '
520.799,521.964,me018,"b""\n      You haven't tried that yet?\n    """
521.810,529.761,mn049,b'\n      not - not - not much. Or even I was thinking about uh looking back into these totally ad-'
523.073,523.609,me018,b'\n      Hmm.\n    '
530.245,531.725,mn049,b'\n      Dennis Klatt was suggesting\n    '
532.387,537.638,mn049,b'\n      uh the one way to uh deal with noisy speech is to add noise to '
537.638,538.763,mn049,b'\n      '
538.295,539.428,me018,b'\n      Hmm!\n    '
538.763,542.358,mn049,b'\n      So. '
542.414,543.216,me018,b'\n      Oh!\n    '
542.806,543.733,mn049,b'\n      to all data.\n    '
544.231,544.875,me018,b'\n      '
544.247,548.920,mn049,b'\n      So that makes uh th- any additive noise less addi- less a- a-\n    '
548.920,553.692,mn049,"b'\n      effective, right? Because you already uh '"
549.520,550.264,me018,b'\n      Right.\n    '
553.692,559.096,mn049,b'\n      And it was '
554.609,556.080,me018,b'\n      '
556.606,558.999,me006,b'\n      '
556.701,560.035,me018,b'\n      '
559.830,566.676,mn049,"b'\n      So well, you know, just take a - take a spectrum and - and - and add of the constant, C_, to every - every value.\n    '"
560.540,562.114,me018,"b""\n      Well you're - you're basically y-\n    """
566.676,568.095,mn049,b'\n      '
566.700,569.070,me006,b'\n      '
566.850,570.050,me018,"b""\n      Yeah. So you're making all your """
569.770,577.178,mn049,b'\n      '
577.320,578.008,me018,b'\n      Hmm.\n    '
578.100,587.250,mn049,b'\n      But of course you cannot add '
587.250,587.999,me018,b'\n      Mm-hmm.\n    '
587.880,590.450,me006,b'\n      '
588.210,595.835,mn049,"b""\n      Yes indeed it's a very simple technique, you just take your spectrum and - and use whatever is coming from F_F_T, """
596.232,596.876,me018,b'\n      Hmm.\n    '
596.790,599.426,mn049,b'\n      you know? on - onto power spectrum.\n    '
599.792,600.436,mn049,b'\n      That - that -\n    '
601.350,607.141,mn049,"b'\n      Or the other thing is of course if you have a spectrum, what you can s- start doing, you can leave - start leaving out\n    '"
601.390,602.320,me018,b'\n      '
607.808,611.843,mn049,b'\n      the p- the parts which are uh uh low in energy\n    '
612.530,622.542,mn049,b'\n      and then perhaps uh one could try to find a - a all-pole model to such a spectrum. Because a all-pole model will still try to -\n    '
622.542,623.905,mn049,b'\n      to - to put the -\n    '
624.870,632.724,mn049,b'\n      the continuation basically of the - of the model into these parts where '
632.724,637.594,mn049,b'\n      I have a visitor from Brno. '
638.108,642.085,mn049,"b""\n      pretty hard-working so he - so he's - so he's looking into that.\n    """
641.900,642.356,me018,b'\n      Hmm.\n    '
642.965,650.907,mn049,b'\n      And '
651.391,654.193,mn049,b'\n      This uh - this is this recognition from temporal patterns.\n    '
654.573,655.950,me018,b'\n      Hmm! What is that?\n    '
655.178,656.025,me006,b'\n      '
655.850,657.862,mn049,"b""\n      Ah, you don't know about TRAPS! """
656.792,657.533,me006,b'\n      Hmm.\n    '
657.795,660.390,me018,"b""\n      The TRAPS sound familiar, I - but I don't -\n    """
659.340,664.679,mn049,b'\n      Yeah I mean tha- This is familiar like sort of because we gave you the '
663.200,663.725,me018,b'\n      Mm-hmm.\n    '
666.190,670.985,mn049,b'\n      normally what you do is that you recognize uh speech based on a shortened spectrum.\n    '
671.068,671.592,me018,b'\n      Mm-hmm.\n    '
671.494,677.640,mn049,"b'\n      Essentially L_P_- L_P_C, mel cepstrum, uh, everything starts with a spectral slice.\n    '"
678.820,688.339,mn049,"b'\n      Uh so if you s- So, given the '"
685.046,685.652,me018,b'\n      Mm-hmm.\n    '
687.852,688.621,me018,b'\n      Mm-hmm.\n    '
688.514,692.531,mn049,b'\n      and you have a '
692.531,694.362,mn049,b'\n      of the energy at a given '
694.395,695.076,me018,b'\n      Mm-hmm.\n    '
694.862,698.137,mn049,b'\n      and what you '
699.400,705.783,mn049,b'\n      And this '
706.307,712.678,mn049,b'\n      i- it - I will - I will say that this '
713.790,715.686,mn049,b'\n      And you can try to classify based on that.\n    '
715.736,716.463,me018,b'\n      Hmm.\n    '
716.880,722.097,mn049,"b""\n      And you - so you classi- so it's a very different vector, very different properties, we don't know much about it,\n    """
722.560,723.047,me018,b'\n      Hmm.\n    '
722.940,724.116,mn049,b'\n      but the truth is -\n    '
723.650,726.518,me018,b'\n      But you have '
725.530,727.170,mn049,"b'\n      Well, so you get many '"
727.040,727.696,me018,b'\n      Uh-huh.\n    '
727.750,733.985,mn049,"b""\n      And then you can start dec- thinking about how to combine these decisions. Exactly, that's what - yeah, that's what it is.\n    """
731.550,732.500,me018,b'\n      Hmm.\n    '
733.864,734.510,me018,b'\n      Hmm.\n    '
734.510,745.198,mn049,"b'\n      Because if you run this uh recognition, you get - you still get about twenty percent error - uh twenty percent '"
740.390,740.957,me018,b'\n      Hmm.\n    '
745.760,747.958,mn049,"b""\n      uh so it's much better than """
748.160,751.007,me018,b'\n      How wide are the uh frequency bands?\n    '
750.490,754.917,mn049,"b""\n      That's another thing. Well c- currently we start - I mean we start always with critical band spectrum.\n    """
755.500,759.485,mn049,b'\n      For various reasons. But uh the latest uh observation\n    '
759.940,767.065,mn049,b'\n      uh is that you - you - you are - you can get quite a big advantage of using two critical bands at the same time.\n    '
766.430,766.725,me018,b'\n      '
767.800,771.130,me006,"b'\n      Are they adjacent, or are they s- O_K.\n    '"
769.750,779.445,mn049,"b'\n      Adjacent, adjacent. And the reasons - there are some reasons for that. Because there are some reasons I can - I could talk about, will have to tell you about things like masking experiments\n    '"
779.770,785.944,mn049,"b'\n      which uh uh uh uh yield critical bands, and also experiments with release of masking,\n    '"
786.440,791.253,mn049,b'\n      which actually tell you that something is happening '
791.980,793.013,mn049,b'\n      And -\n    '
792.770,795.706,me018,b'\n      Well how do you - how do you uh convert\n    '
796.120,801.655,me018,b'\n      this uh energy over time in a particular frequency band into a vector of numbers?\n    '
801.560,805.744,mn049,"b""\n      It's uh uh uh I mean time T_zero is """
805.744,806.983,mn049,b'\n      '
805.960,808.481,me018,"b""\n      Yeah but what's the number? Is it just the -\n    """
807.990,811.214,mn049,"b""\n      It's a spectral energy, logarithmic spectral energy, yeah.\n    """
809.312,814.079,me018,"b""\n      it's just the amount of energy in that band from f- in that time interval.\n    """
811.812,812.765,mn049,"b'\n      Yes, yes.\n    '"
813.840,815.128,mn049,"b'\n      Yes, yes.\n    '"
814.470,814.938,me018,b'\n      O_K.\n    '
815.128,819.579,mn049,"b""\n      And that's what - that's what I'm saying then, so this is a - this is a starting vector.\n    """
816.490,818.337,fn002,b'\n      '
819.579,831.815,mn049,"b""\n      It's just like shortened f- """
823.151,823.798,me018,b'\n      Mm-hmm.\n    '
832.170,840.157,mn049,b'\n      Turns out they '
836.050,837.136,me018,b'\n      Yeah. Yeah.\n    '
840.157,840.738,me018,b'\n      Mm-hmm.\n    '
840.670,843.594,mn049,"b""\n      So there's a """
844.080,850.510,mn049,"b""\n      classifiers which use the diagonal covariance matrix don't """
848.220,849.065,me018,b'\n      Hmm.\n    '
851.610,857.858,mn049,"b'\n      Then the question is uh ""can you describe elements of this vector by Gaussian distributions"", or to what extent?\n    '"
858.540,859.302,mn049,b'\n      Because uh -\n    '
861.447,870.857,mn049,"b'\n      And - and - and so on and so on. So we are learning quite a lot about that. And then another issue is how many vectors we should be using, I mean the - so the '"
865.895,866.430,me018,b'\n      Hmm.\n    '
869.080,869.608,me018,b'\n      Mm-hmm.\n    '
872.620,876.200,mn049,b'\n      But I mean is the - is the critical band the right uh uh dimension?\n    '
876.536,879.547,mn049,"b'\n      So we somehow made arbitrary decision, ""yes"".\n    '"
880.680,884.198,mn049,b'\n      Then - but then now we are thinking a lot how to -\n    '
884.540,884.987,mn049,b'\n      uh\n    '
885.350,893.148,mn049,b'\n      how to use at least the '
893.698,899.856,mn049,b'\n      Cuz a lot of experiments point to the fact that people '
900.610,901.136,mn049,b'\n      but\n    '
901.667,906.396,mn049,b'\n      then oh uh uh so you can - you are quite '
907.510,913.525,mn049,"b""\n      in- uh uh independently in individual critical bands. That's what masking experiments tell you. But at the """
913.907,923.134,mn049,"b""\n      you most likely pay attention to at least neighboring bands when you are making any decisions, you compare what's happening in - in this band to what's happening to the band -\n    """
924.184,926.311,mn049,b'\n      to - to - to the - to the neighboring bands.\n    '
926.760,928.646,mn049,"b""\n      And that's how you make uh decisions.\n    """
929.250,940.738,mn049,"b""\n      That's why the articulatory events, which uh F- F- """
940.553,941.686,me006,b'\n      Hmm.\n    '
941.012,941.736,me018,b'\n      Hmm.\n    '
941.560,946.530,mn049,b'\n      '
947.121,955.526,mn049,"b""\n      but it's what's happening in the - in the """
955.940,960.856,mn049,"b""\n      and maybe at eleven hundred hertz, but you don't much care what's happening at three kilohertz.\n    """
960.746,968.960,me018,"b""\n      So it's really w- It's sort of like saying that what's happening at one kilohertz """
968.200,973.319,mn049,"b'\n      To some extent, it - that is '"
970.501,971.535,me018,b'\n      Mm-hmm.\n    '
973.607,974.634,mn049,b'\n      '
974.634,985.097,mn049,"b'\n      uh what - what uh humans are very much capable of doing is that if th- if they are exactly the same thing happening in two neighboring critical bands,\n    '"
985.590,987.127,mn049,b'\n      recognition can '
987.772,988.368,me018,b'\n      Hmm.\n    '
987.840,988.724,mn049,"b""\n      Is what's happening -\n    """
988.724,989.800,mn049,b'\n      Hey! '
989.081,989.808,me006,b'\n      Hey! '
989.800,993.173,mn049,"b'\n      O_K, we need us another - another '"
989.880,991.360,me018,b'\n      Hey Stephane.\n    '
992.355,993.347,me018,b'\n      '
993.173,994.269,mn049,"b'\n      Yeah, I '"
994.040,995.420,me018,b'\n      Yep. Sure. Go ahead.\n    '
994.269,994.617,mn049,b'\n      Yeah?\n    '
994.910,997.360,me006,b'\n      '
995.460,995.973,mn049,b'\n      And\n    '
997.360,998.124,mn049,b'\n      so\n    '
999.584,1007.982,mn049,b'\n      so - so for instance if you d- if you a- if you '
1005.050,1008.156,mn007,b'\n      '
1008.100,1008.606,me018,b'\n      Mm-hmm.\n    '
1008.353,1014.927,mn049,"b""\n      right? and you can show that in - that if the - if you add the noise outside the critical band, that doesn't affect\n    """
1014.927,1024.669,mn049,"b""\n      the - the decisions you're making about a signal within a critical band. """
1018.536,1019.144,me018,b'\n      Hmm.\n    '
1025.476,1027.288,mn049,"b'\n      as the noise in a critical band,\n    '"
1027.747,1029.480,mn049,b'\n      the amount of masking is less.\n    '
1029.444,1030.129,me018,b'\n      Mmm.\n    '
1029.815,1030.800,mn049,b'\n      The moment you -\n    '
1031.150,1034.553,mn049,b'\n      moment you provide the noise in n- neighboring critical bands.\n    '
1034.847,1040.166,mn049,"b'\n      So the s- m- masking curve, normally it looks like sort of - I start from - from here, so you - '"
1040.166,1049.048,mn049,b'\n      you have uh '
1049.490,1052.735,mn049,"b'\n      which is a critical band, then the amount of masking is the same.\n    '"
1052.930,1053.417,me018,b'\n      Mmm.\n    '
1053.705,1057.015,mn049,"b""\n      So that's the famous experiment of Fletcher, a long time ago.\n    """
1057.373,1060.259,mn049,"b'\n      Like that\'s where people started thinking ""wow this is interesting!""\n    '"
1060.017,1060.624,me018,b'\n      Yeah.\n    '
1060.582,1069.058,mn049,b'\n      So. '
1071.197,1075.495,mn049,"b""\n      So essentially - essentially that's a very clear indication that - that -\n    """
1076.021,1079.480,mn049,b'\n      that '
1079.590,1083.044,mn049,"b""\n      uh into consideration what's happening in the neighboring bands.\n    """
1083.044,1091.934,mn049,b'\n      But if you go too '
1089.780,1090.388,me018,b'\n      Mm-hmm.\n    '
1092.706,1096.825,mn049,b'\n      uh from the signal f- uh the '
1096.840,1097.335,me018,b'\n      Yeah.\n    '
1097.610,1102.120,mn049,b'\n      then the m- '
1101.468,1102.231,me018,b'\n      Mm-hmm.\n    '
1102.245,1102.648,mn049,b'\n      So.\n    '
1102.556,1103.265,me006,b'\n      Hmm.\n    '
1102.648,1103.907,mn049,b'\n      '
1103.907,1109.221,mn049,b'\n      So things like this we are kind of playing with - with - with the '
1110.010,1115.495,mn049,b'\n      that perhaps we could eventually u- use this in a - in a real recognizer.\n    '
1115.208,1116.183,me006,b'\n      Mm-hmm.\n    '
1115.658,1120.665,mn049,b'\n      Like uh '
1121.290,1122.888,mn049,b'\n      uh program.\n    '
1122.060,1124.660,me018,"b""\n      But you probably won't have anything before the next\n    """
1125.050,1127.080,me018,"b'\n      time we have to evaluate, right? Yeah.\n    '"
1126.250,1131.678,mn049,"b'\n      Probably not. Well, maybe, most likely we will not have anything which c- would comply with the rules.\n    '"
1131.580,1132.225,me018,b'\n      Ah.\n    '
1132.140,1132.593,mn049,b'\n      like\n    '
1133.040,1134.409,mn049,b'\n      because uh uh\n    '
1134.220,1135.467,me018,b'\n      Latency and things.\n    '
1134.910,1139.777,mn049,b'\n      latency currently chops the require uh significant uh latency\n    '
1138.530,1139.217,me018,b'\n      Mm-hmm. '
1140.490,1146.825,mn049,"b""\n      amount of processing, because uh we don't know any better, yet, than to use the neural net classifiers,\n    """
1143.780,1144.554,me018,b'\n      Yeah. '
1146.825,1153.292,mn049,b'\n      uh and uh - and uh TRAPS. Though the - the work which uh everybody is looking at now aims\n    '
1148.750,1149.565,me006,b'\n      Mm-hmm.\n    '
1150.209,1151.488,mn007,b'\n      Hmm.\n    '
1153.724,1153.998,mn049,b'\n      at\n    '
1154.770,1161.604,mn049,"b'\n      s- trying to find out what to do with these vectors, so that a g- simple Gaussian classifier would be '"
1161.623,1162.269,me018,b'\n      Mm-hmm.\n    '
1162.320,1167.391,mn049,"b'\n      or to what extent a Gaussian classifier should be unhappy uh that, and how to Gaussian-ize the\n    '"
1167.870,1168.955,mn049,"b'\n      vectors, and -\n    '"
1168.843,1169.571,me018,b'\n      Hmm.\n    '
1170.855,1174.323,mn049,"b""\n      So this is uh what's happening. Then Sunil is uh uh uh\n    """
1174.583,1177.267,mn049,"b""\n      asked me f- for one month's vacation\n    """
