start,end,participant,text
0.000,0.349,mn015,b'\n      '
38.500,38.911,mn015,b'\n      '
38.500,38.911,me003,b'\n      '
38.500,38.911,fe004,b'\n      '
38.500,38.911,,b'\n      '
38.500,38.911,me012,b'\n      '
38.911,39.770,me012,b'\n      Nice.\n    '
38.911,39.131,fe004,b'\n      '
39.301,40.043,fe004,b'\n      O_K. '
39.371,40.083,mn015,b'\n      '
40.040,41.600,me012,b'\n      '
40.083,42.040,mn015,b'\n      to - to handle. '
40.439,41.430,fe004,b'\n      Is that good?\n    '
41.080,43.001,me003,b'\n      '
41.600,42.699,me012,b'\n      Right.\n    '
42.699,43.910,me012,"b""\n      Yeah, I've have never handled them.\n    """
43.001,44.456,me003,"b'\n      Goats eat cans,\n    '"
43.769,44.425,mn015,b'\n      '
44.988,46.340,me003,b'\n      to my understanding.\n    '
45.830,49.020,fe004,b'\n      Did we need to do these things?\n    '
46.510,47.770,me003,b'\n      Tin cans.\n    '
47.691,57.105,fe016,"b""\n      You don't need to read the digits if we think that that's torture but the reason these are out there is do put your name on it because it's the only record I have of actually who was sitting there.\n    """
47.730,48.810,me012,b'\n      '
51.110,52.770,me003,b'\n      '
54.240,55.020,fe004,b'\n      O_K. '
57.105,60.534,fe016,"b'\n      Um, your name and '"
65.894,68.917,fe016,b'\n      O_K. You should be '
66.600,67.310,fe004,b'\n      '
70.158,77.350,fe016,b'\n      And we can - you can flip this and uh get rid of the screen but '
74.710,77.247,me003,b'\n      Could I hit - hit F_seven to do that? '
77.247,77.807,me003,b'\n      on the - '
77.350,81.792,fe016,b'\n      The uh - the - the remote '
77.807,78.590,me003,b'\n      Robert?\n    '
79.643,80.649,mn015,b'\n      '
79.831,82.343,me003,"b'\n      Oh, the '"
80.700,81.580,fe004,b'\n      O_K. '
81.601,82.380,mn015,b'\n      '
82.380,83.670,mn015,b'\n      '
83.480,84.421,me003,b'\n      '
84.397,90.971,fe016,"b""\n      O_K. Have a great meeting. I'll - I'll come back up in about an hour and check and see if """
84.421,85.830,me003,b'\n      You '
85.100,86.010,fe004,b'\n      '
87.740,88.600,fe004,b'\n      '
90.800,91.750,me003,b'\n      All ready? '
95.280,99.559,fe004,"b""\n      Wow, we're all so high tech here. """
97.340,98.160,me003,b'\n      '
99.559,100.300,fe004,b'\n      '
100.370,103.360,me003,b'\n      I - Well it makes it easier '
102.050,102.790,me012,b'\n      '
102.251,103.750,fe004,b'\n      Certainly does.\n    '
104.267,107.380,me003,"b'\n      So, '"
107.610,109.560,fe004,b'\n      '
107.630,109.460,me012,"b'\n      Johno, where are you? '"
110.462,111.740,me012,b'\n      '
110.730,112.210,fe004,b'\n      '
111.187,111.983,me003,b'\n      O_K.\n    '
112.600,113.880,me003,"b'\n      So,\n    '"
113.110,114.310,fe004,b'\n      '
114.740,118.160,me003,"b""\n      Let's see. """
119.735,121.870,me003,b'\n      Aha! '
121.715,123.500,me012,b'\n      Should you go back to the first one?\n    '
123.500,123.918,me012,b'\n      Well -\n    '
123.500,124.980,me003,b'\n      Do I wanna go '
124.980,126.010,fe004,"b""\n      I'm sorry I -\n    """
126.010,127.940,me012,"b'\n      Well, I mean, '"
127.180,129.120,me003,b'\n      O_K. Introduce.\n    '
127.987,129.002,fe004,b'\n      O_K.\n    '
128.430,133.530,me012,b'\n      '
129.300,130.100,me003,b'\n      '
129.758,130.298,fe004,b'\n      '
131.845,133.530,me003,b'\n      '
132.120,133.083,fe004,b'\n      '
133.661,135.143,fe004,b'\n      I can read! '
134.392,143.610,me012,b'\n      talks about uh - '
134.530,136.227,me003,b'\n      '
135.143,136.310,fe004,b'\n      '
141.879,142.787,fe004,b'\n      Mm-hmm.\n    '
142.760,146.880,mn015,"b""\n      But if you really want to find out what it's about you have to """
147.100,152.160,me003,"b""\n      Although I've - I've never - I don't know what the light bulb is for. I didn't i- install that into my """
151.680,155.610,mn015,b'\n      It opens the Assistant that tells you that the font type is too small.\n    '
155.596,156.398,fe004,b'\n      '
155.750,156.570,me003,b'\n      Ah.\n    '
156.880,157.603,mn015,b'\n      Do you wanna '
156.890,158.030,fe004,b'\n      '
158.070,159.318,fe004,b'\n      '
158.190,159.550,me003,"b""\n      I'd """
159.110,159.900,mn015,b'\n      O_K.\n    '
159.900,160.683,mn015,b'\n      Continue.\n    '
160.415,161.316,fe004,b'\n      '
160.730,162.650,me003,b'\n      '
161.058,162.250,me012,b'\n      '
161.316,164.373,fe004,"b""\n      It's a needless good idea. Is that the idea? """
162.882,164.209,me012,b'\n      '
163.070,164.720,me003,b'\n      '
163.859,166.829,mn015,b'\n      Why are you doing this in '
166.460,168.620,me003,"b""\n      Because I'm gonna switch to the JavaBayes\n    """
167.790,169.655,mn015,b'\n      Oh! O_K. Of course. Mm-hmm.\n    '
168.670,171.600,me003,b'\n      program and then '
169.700,172.370,mn015,b'\n      '
171.600,172.950,me003,"b""\n      it'll mess everything up.\n    """
171.680,173.170,fe004,b'\n      '
174.010,175.110,mn015,b'\n      '
174.500,175.120,me003,b'\n      Is that O_K?\n    '
175.120,176.230,fe004,"b""\n      Yeah, it's O_K.\n    """
175.656,176.190,me012,b'\n      '
175.720,177.400,me003,b'\n      '
