start,end,participant,text
3.246,4.025,,b'\n      '
5.243,6.760,mn007,b'\n      '
8.477,9.913,me013,b'\n      '
9.361,11.203,mn007,b'\n      Mike. Mike-one? '
11.778,12.106,fn002,b'\n      Ah.\n    '
12.106,14.650,fn002,b'\n      '
14.650,15.553,mn007,b'\n      '
16.054,17.572,,b'\n      '
17.519,32.532,me026,b'\n      '
17.523,18.253,me013,"b""\n      We're on?\n    """
18.461,19.308,me011,b'\n      Have a good meeting. '
19.308,20.238,me011,b'\n      Do you want this closed?\n    '
19.379,23.901,me006,b'\n      '
20.063,21.182,me013,"b'\n      Yes, please.\n    '"
21.931,25.514,me013,"b""\n      I mean, we're testing noise robustness but let's not get silly. """
23.680,25.500,fn002,b'\n      '
25.588,27.940,me006,b'\n      '
27.998,96.078,,b'\n      '
29.133,30.934,me013,"b'\n      O_K, so, uh,\n    '"
29.146,30.949,me006,b'\n      '
30.934,32.277,me013,"b""\n      you've got some, uh,\n    """
32.277,33.771,me013,b'\n      Xerox things to pass out?\n    '
33.771,35.073,me013,b'\n      That are - Yeah.\n    '
33.771,35.338,mn007,"b'\n      Yeah, um.\n    '"
36.110,36.968,mn007,b'\n      Yeah.\n    '
36.968,41.897,mn007,b'\n      '
41.897,48.381,mn007,"b""\n      Yeah, I'm sorry for the table, but as it grows in size, uh, it. """
44.490,47.420,me006,b'\n      '
45.853,48.381,me013,b'\n      '
48.215,51.376,me006,b'\n      '
48.381,51.362,me013,"b'\n      Uh, so for th- the last column we use our imagination.\n    '"
51.362,52.099,me013,b'\n      '
52.099,52.608,me013,b'\n      O_K.\n    '
52.608,53.757,fn002,"b'\n      Ah, yeah.\n    '"
53.757,54.894,me013,b'\n      Ah.\n    '
54.582,55.717,mn007,b'\n      '
55.803,58.189,me013,b'\n      '
55.906,56.858,fn002,"b'\n      Uh, do you want '"
56.858,58.189,fn002,b'\n      '
58.735,60.560,me013,b'\n      '
58.771,59.248,mn007,b'\n      Yeah.\n    '
59.248,60.819,mn007,b'\n      '
60.560,61.687,me013,b'\n      '
60.744,63.304,me006,b'\n      '
61.687,62.834,me013,b'\n      '
63.853,64.829,mn007,b'\n      '
