start,end,participant,text
53.814,56.753,me045,"b""\n      Alright, so I'm- I should read all of these numbers?\n    """
53.837,58.143,,b'\n      '
58.319,64.748,me045,"b'\n      eight five, five one, one four, eight one, nine eight. '"
65.202,69.649,me045,"b'\n      eight zero seven nine, six, six eight five. '"
70.364,76.314,me045,"b'\n      seven six nine one, nine four nine three, four seven seven one. '"
76.866,81.328,me045,"b'\n      two four six, zero zero, seven five three three. '"
81.685,85.661,me045,"b'\n      three two two, six three, eight eight one zero. '"
86.089,91.331,me045,"b'\n      seven, four nine one, nine five, four eight nine, six. '"
92.068,96.280,me045,"b'\n      zero nine seven, three four, seven one six three. '"
96.736,101.857,me045,"b'\n      five six one, six one, nine seven three one. '"
101.858,107.829,,b'\n      '
106.649,107.996,me003,b'\n      '
107.835,109.336,me010,b'\n      '
108.429,111.747,mn015,b'\n      O_K. Transcript L_ eighty-seven. '
112.437,115.984,mn015,"b'\n      eight six four, six six four, one seven one '"
116.839,119.753,mn015,"b'\n      eight O_ three, two two five, two O_ two '"
120.287,124.048,mn015,"b'\n      three one one, six one one, seven four two four '"
124.752,128.676,mn015,"b'\n      O_ five eight, eight four two, one eight three seven '"
129.004,134.110,mn015,"b'\n      six nine one seven, five, two one four '"
134.601,141.226,mn015,"b'\n      three five, nine zero, nine seven, six one, six nine '"
141.589,146.002,mn015,"b'\n      six six zero, two eight, one two O_ nine '"
146.939,150.884,mn015,"b'\n      eight one three, O_ four, five O_ seven eight. '"
151.543,153.506,me010,b'\n      Transcript L_ eighty-five. '
153.506,157.008,me010,"b'\n      five seven three, six seven one, three four eight four '"
157.203,160.138,me010,"b'\n      five four five eight, five, nine nine six '"
160.503,163.712,me010,"b'\n      five four seven, three two O_, one eight three seven '"
164.147,167.397,me010,"b'\n      eight two, two one, nine O_, nine two, O_ six. '"
167.655,170.801,me010,"b'\n      six seven seven, two six, four six one six. '"
171.057,174.391,me010,"b'\n      four four four, three nine seven, five four one one. '"
174.804,177.411,me010,"b'\n      O_ five three, three two six, four three eight '"
177.411,180.662,me010,"b'\n      four eight five, one six, seven five five seven. '"
183.744,186.096,me012,b'\n      Transcript number L_ eighty-four. '
186.465,189.663,me012,"b'\n      four O_ one, four five, two three two four. '"
189.663,193.008,me012,"b'\n      one six, one eight, one eight, nine seven, three five '"
193.008,196.725,me012,"b'\n      three three four, zero four four, four six two '"
196.725,201.196,me012,"b'\n      two zero, nine zero, four six, seven zero, four five '"
201.196,204.742,me012,"b'\n      nine eight four, one six, eight zero one one '"
204.742,209.072,me012,"b'\n      one four one, three one four, four seven three '"
209.072,213.552,me012,"b'\n      six four six seven, one two nine seven, eight three three three '"
213.552,218.581,me012,"b'\n      four zero, nine three, zero three, nine nine, nine seven '"
219.458,221.930,me003,b'\n      Transcript L_ eighty-three. '
221.930,227.087,me003,"b'\n      nine two four seven, six nine four five, five seven '"
227.087,231.456,me003,"b'\n      zero nine nine, eight eight two, nine four five three '"
231.456,237.583,me003,"b'\n      zero, nine seven one, five four, one four two, seven '"
237.583,241.378,me003,"b'\n      six six eight, six one eight, '"
241.378,246.289,me003,"b'\n      zero seven two, seven four two, four nine nine four '"
246.289,251.977,me003,"b'\n      six, nine six seven, '"
251.977,256.658,me003,"b'\n      two one four two, two, five five zero '"
256.658,260.460,me003,"b'\n      zero six, four six, eighty-two - '"
260.460,260.976,me003,"b'\n      Oh, excuse me. '"
260.976,264.137,me003,"b'\n      eight two, four five, four six. '"
266.059,268.605,mn015,b'\n      Piece of paper? I could borrow?\n    '
267.539,268.523,me045,b'\n      Oh yeah.\n    '
269.528,272.573,me010,"b'\n      O_K, so uh i- um\n    '"
270.019,271.104,me045,b'\n      '
273.271,276.324,me010,"b""\n      I don't know whether Ami's coming or not um\n    """
276.526,277.930,mn015,b'\n      Nancy\n    '
276.529,278.443,me010,b'\n      but I think we oughta just get started.\n    '
277.930,279.135,mn015,b'\n      is uh-\n    '
278.957,280.902,me003,"b""\n      Nancy's still stick? """
279.135,280.539,mn015,b'\n      currently in Berkeley\n    '
280.539,282.222,mn015,b'\n      but not here?\n    '
282.506,283.670,me010,"b""\n      Don't know.\n    """
283.321,284.396,mn015,b'\n      O_K.\n    '
283.670,284.554,me010,b'\n      Anyway\n    '
285.908,287.432,me010,"b'\n      Oh, so there you go.\n    '"
293.219,296.945,me010,"b'\n      Anyway, so my idea f- for today and we can uh\n    '"
297.807,300.661,me010,"b""\n      decide that that isn't the right thing to do\n    """
