start,end,participant,text
0.000,0.270,me018,b'\n      '
1.280,6.308,me011,"b'\n      And we already got the crash out of the way. It did crash, so I feel much better, earlier.\n    '"
3.989,4.544,me013,b'\n      '
5.240,5.648,me013,b'\n      Yeah.\n    '
5.952,6.723,fe008,b'\n      Interesting.\n    '
7.229,7.745,fe008,b'\n      Hmm.\n    '
7.269,8.433,me013,"b'\n      Will you get the door, and - ? '"
8.680,9.239,me013,b'\n      '
10.806,11.429,me013,b'\n      '
13.338,16.450,me013,"b'\n      O_K. You collected an agenda, huh?\n    '"
13.659,15.780,me011,"b'\n      O_K, so um.\n    '"
16.160,19.525,me011,b'\n      I '
19.723,21.940,me011,b'\n      '
19.790,21.390,me013,b'\n      '
20.922,22.481,fe008,b'\n      Yeah. '
22.146,26.420,me011,"b""\n      Um, so we're pretty much out of digits. We've gone once through the set.\n    """
26.638,28.590,me011,"b'\n      Um, so the only thing I have to do\n    '"
27.450,29.040,me013,"b""\n      No there's only ten. """
28.720,30.400,me011,"b""\n      Yeah, that's right. """
29.610,31.510,me018,b'\n      '
29.650,31.777,mn014,b'\n      '
30.400,32.040,fe008,b'\n      '
30.770,34.104,me011,b'\n      so I - I just have to go through them and uh\n    '
31.301,32.136,me013,"b'\n      Well, O_K.\n    '"
34.940,40.794,me011,"b'\n      pick out the ones that have problems, and either correct them or have them re-read. So we probably have like\n    '"
40.794,44.560,me011,"b'\n      four or five more forms to be read, to be once through the set.\n    '"
44.801,48.856,me011,"b""\n      I've also extracted out about an hour's worth. We have about two hours worth.\n    """
49.118,53.021,me011,"b""\n      I extracted out about an hour's worth which are the f- digits with - for which\n    """
53.810,59.700,me011,"b""\n      whose speaker have speaker forms, have filled out speaker forms. Not everyone's filled out a speaker form. So I extracted one\n    """
59.875,61.579,me011,b'\n      for speakers who '
61.890,66.704,me011,"b'\n      and for meetings in which the ""key"" file and the transcript files are parsable.\n    '"
67.100,73.318,me011,b'\n      Some of the '
73.920,78.177,me011,b'\n      So what that means is we have about an hour of transcribed digits that we can play with.\n    '
78.810,80.020,me011,"b'\n      Um,\n    '"
82.420,85.710,me013,b'\n      So you think two - you think two hours is the - is the total that we have?\n    '
82.580,84.020,me011,b'\n      '
85.460,86.120,me011,"b'\n      Yep,\n    '"
86.360,87.040,me011,b'\n      yeah.\n    '
87.350,88.667,me013,b'\n      And you think we- '
88.667,93.969,me013,"b""\n      I - I didn't quite catch all these different things that are not quite right, but you think we'll be able to retrieve the other hour, reasonably?\n    """
93.260,94.430,me011,"b'\n      Yes, absolutely.\n    '"
93.969,94.487,me013,b'\n      O_K.\n    '
94.770,99.841,me011,"b""\n      So it's just a question of a little hand-editing of some files and then waiting for more people to turn in their speaker forms.\n    """
100.081,107.180,me011,"b""\n      I have this web-based speaker form, and I sent mail to everyone who hadn't filled out a speaker form, and they're slowly s- trickling in.\n    """
101.926,102.916,fe008,b'\n      '
107.046,110.330,me013,"b'\n      So the relevance of the speaker form here, s-\n    '"
109.330,112.440,me011,"b""\n      It's for labeling the extracted audio files.\n    """
112.440,113.660,me013,"b'\n      Oh, O_K.\n    '"
113.840,116.480,me011,b'\n      By speaker I_D and microphone type.\n    '
114.730,117.980,me013,"b""\n      Wasn't like whether they were giving us permission to use their digits or something.\n    """
117.651,120.469,me011,"b'\n      No, I spoke with Jane about that and we sort of decided that\n    '"
120.788,124.830,me011,"b""\n      it's probably not an issue that - We edit out any of the errors anyway.\n    """
125.340,126.030,me013,b'\n      Yeah.\n    '
125.370,129.557,me011,b'\n      Right? So the- there are '
129.948,132.380,me011,"b""\n      So I can't imagine why """
133.380,136.862,me011,"b'\n      So the other topic with digits is uh,\n    '"
138.680,146.445,me011,"b'\n      Liz would like to elicit different prosodics, and so we tried last week with them written out in English.\n    '"
140.178,141.010,me018,b'\n      '
144.409,145.284,fe008,b'\n      '
146.568,150.895,me011,"b""\n      And it just didn't work at all because no one grouped them together. So it just sounded like\n    """
151.025,153.740,me011,b'\n      many many more lines instead of anything else.\n    '
