start,end,participant,text
2.950,6.880,me012,b'\n      '
6.530,8.390,me003,"b""\n      Hey, you're not supposed to be drinking in here dude.\n    """
8.120,9.514,fe016,b'\n      '
9.514,15.766,fe016,"b'\n      So you can just um, you know, say the number at the transcript top, '"
9.595,10.917,mn015,b'\n      O_K.\n    '
9.907,10.639,me003,b'\n      '
15.766,162.491,,b'\n      '
16.000,21.720,mn015,b'\n      Transcript number three two seven one three two nine O_. '
23.041,27.804,mn015,b'\n      nine seven five nine zero two zero '
25.450,27.500,me012,b'\n      '
28.605,29.429,mn015,b'\n      O_ '
30.126,30.979,mn015,b'\n      zero '
31.901,32.661,mn015,b'\n      one '
32.690,33.610,me012,b'\n      '
33.441,37.756,mn015,b'\n      three two six seven six four '
38.300,39.700,me012,b'\n      '
39.518,41.340,mn015,b'\n      four seven five '
41.967,42.966,mn015,b'\n      five '
42.470,44.290,me003,b'\n      '
43.616,44.803,mn015,b'\n      six eight four '
45.836,46.901,mn015,b'\n      seven '
47.558,48.165,mn015,b'\n      eight '
49.020,50.712,mn015,b'\n      nine zero one '
51.349,53.070,mn015,b'\n      zero one one eight '
53.930,54.610,me012,b'\n      '
54.363,57.471,mn015,b'\n      one three one two three O_ one '
58.994,60.362,mn015,b'\n      two seven five '
60.752,61.855,mn015,b'\n      three '
62.586,64.117,mn015,b'\n      four nine nine '
64.231,65.106,mn015,b'\n      five '
65.458,66.418,mn015,b'\n      six O_ nine '
67.273,68.206,mn015,b'\n      eight two '
69.222,71.014,mn015,b'\n      nine five four two one '
72.714,74.463,me003,b'\n      Do we have to read them that slowly?\n    '
75.309,78.260,me003,b'\n      O_K. Sounded like a robot.\n    '
79.740,80.671,me003,"b'\n      Um, this is t-\n    '"
81.048,84.783,me003,b'\n      transcript three eight nine one three nine one zero. '
85.180,86.640,mn015,b'\n      '
85.301,87.623,me003,b'\n      three three six zero zero '
88.033,90.892,me003,b'\n      four two zero zero one one seven '
91.324,92.395,me003,b'\n      five six '
92.601,93.631,me003,b'\n      six nine '
93.735,94.534,me003,b'\n      seven '
94.772,95.393,me003,b'\n      eight '
95.598,96.724,me003,b'\n      O_ three '
97.038,98.716,me003,b'\n      zero '
98.792,100.412,me003,b'\n      one five six six '
100.712,102.642,me003,b'\n      two eight seven six five '
102.987,103.586,me003,b'\n      three '
103.909,104.652,me003,b'\n      four '
104.966,106.040,me003,b'\n      five zero '
106.341,108.735,me003,b'\n      seven two seven nine O_ three eight '
109.364,110.655,me003,b'\n      eight three nine '
110.912,111.890,me003,b'\n      '
112.188,114.120,me003,b'\n      O_ eight eight nine two '
114.376,116.308,me003,b'\n      zero eight two eight '
116.511,117.490,me003,b'\n      one '
117.852,119.401,me003,b'\n      two zero seven three '
123.650,127.700,me012,b'\n      '
131.530,134.663,me012,b'\n      This is transcript three nine five one three nine seven O_. '
135.356,135.969,me012,b'\n      five '
135.969,137.383,me012,b'\n      six zero five one one '
137.584,138.612,me012,b'\n      eight one eight '
138.717,139.515,me012,b'\n      nine five '
139.921,141.501,me012,b'\n      O_ five seven O_ seven '
141.745,142.319,me012,b'\n      zero '
142.485,142.994,me012,b'\n      one '
143.158,143.692,me012,b'\n      two '
143.925,144.697,me012,b'\n      three zero '
145.120,146.796,me012,b'\n      five one two three four '
147.110,149.142,me012,b'\n      six five two five eight six O_ '
149.473,151.197,me012,b'\n      seven seven six six zero '
151.452,152.779,me012,b'\n      eight nine one seven '
152.779,153.381,me012,b'\n      nine '
153.381,153.790,me012,b'\n      O_ '
154.297,155.361,me012,b'\n      zero zero seven '
155.544,156.977,me012,b'\n      two two one four '
157.337,158.973,me012,b'\n      three three zero two two '
158.973,159.752,me012,b'\n      four three '
160.006,162.323,me012,b'\n      five eight zero three seven four five '
163.147,175.035,fe016,"b""\n      Great. I'm thinking, why don't you guys go ahead and start - I mean, the data of the - of you guys talking to each other is still useful. And then when your colleagues come in you know, it'll - it's recording now, so it'll just keep recording.\n    """
175.035,183.287,fe016,"b'\n      And then if - Would you do me a big favor, um, maybe Robert, cuz you know how to do this, '"
183.287,186.354,fe016,"b'\n      But make sure not to hit the ""record"" again. It will erase everything.\n    '"
183.320,184.410,me012,b'\n      '
186.354,188.065,fe016,"b""\n      If you hit that black square, that's great.\n    """
186.820,188.260,me012,b'\n      '
188.065,193.180,fe016,"b""\n      I'm gonna be in the meeting that might run over to four o'clock """
191.530,193.990,me012,b'\n      '
193.180,198.626,fe016,"b'\n      And then when you leave, just turn off the microphones, the batteries '"
196.530,197.120,me012,b'\n      '
198.626,202.575,fe016,b'\n      And if Jerry and Nancy are willing to read the numbers that would be great as well. '
202.575,204.384,fe016,b'\n      At least we got yours.\n    '
204.384,206.491,fe016,b'\n      O_K. Thanks. Have a good meeting.\n    '
206.387,206.788,me012,b'\n      O_K.\n    '
211.699,212.282,,b'\n      '
212.730,217.810,me003,b'\n      When you read the numbers it kind of reminded me of beat poetry. '
215.340,216.606,mn015,b'\n      '
216.510,217.800,me012,b'\n      '
216.606,219.910,mn015,"b'\n      I tried to go for the E_E Cummings sort of feeling, but -\n    '"
218.960,222.970,me003,b'\n      '
219.560,221.448,me012,b'\n      '
221.943,223.203,mn015,b'\n      '
223.060,225.800,me003,b'\n      Four two zero zero one seven. '
226.850,229.120,me003,"b""\n      That's what I think of when I think of """
229.200,230.550,me012,b'\n      Beat poetry.\n    '
232.250,233.060,me012,b'\n      '
233.520,235.710,me003,"b'\n      You ever seen ""So I married an axe murderer""?\n    '"
235.449,236.116,mn015,b'\n      '
236.180,237.680,me012,b'\n      Uh '
236.326,236.961,mn015,b'\n      Mm-hmm.\n    '
238.050,240.710,me003,"b""\n      There's a part wh- there's parts when he's doing beat poetry.\n    """
240.330,241.060,me012,b'\n      Oh yeah?\n    '
241.320,242.680,me003,b'\n      And he talks like that.\n    '
242.740,244.310,me003,"b""\n      That's why I thi- """
244.320,246.620,me003,b'\n      That uh '
247.069,247.829,mn015,b'\n      Hmm.\n    '
248.634,250.900,mn015,"b'\n      No, I '"
250.900,252.520,me003,b'\n      Mike Meyers is the guy.\n    '
251.872,252.969,mn015,b'\n      Oh. O_K.\n    '
253.082,257.040,me003,"b""\n      It- it's his uh - it's his cute romantic comedy. That's - that's -\n    """
258.120,260.120,me003,"b""\n      That's his cute romantic comedy, yeah.\n    """
269.990,271.019,me003,"b""\n      The other thing that's real funny,\n    """
271.019,272.266,me003,"b""\n      I'll spoil it for you. """
272.865,275.400,me003,b'\n      '
275.570,277.535,me003,"b'\n      in San Francisco, '"
277.535,282.243,me003,"b""\n      and uh he's sitting there on this couch and they bring him this """
282.636,287.026,me003,"b'\n      and he\'s like ""excuse me I ordered the '"
286.344,288.450,me012,b'\n      '
287.026,288.630,me003,b'\n      '
293.267,296.800,mn015,"b""\n      Uh. We're having, """
298.850,302.140,mn015,b'\n      tiramisu tasting contest this weekend. '
301.870,302.743,me003,b'\n      '
302.743,304.667,me003,b'\n      Wait - do are y-\n    '
304.667,307.935,me003,"b""\n      So you're trying to decide who's the best """
308.213,311.109,mn015,b'\n      No? Um. There was a - a -\n    '
311.109,318.500,mn015,b'\n      a fierce argument that broke out over whose tiramisu might be the best and so we decided to have a contest where those people who\n    '
316.280,317.120,me003,b'\n      Ah.\n    '
318.500,326.880,mn015,b'\n      claim to make good tiramisu '
321.340,329.490,me012,b'\n      '
323.670,325.440,me003,b'\n      '
326.880,328.370,mn015,b'\n      and then vote.\n    '
328.552,329.070,me003,b'\n      Hmm.\n    '
330.151,331.390,mn015,b'\n      Should be fun.\n    '
332.597,334.070,mn015,b'\n      '
335.390,336.480,me003,b'\n      '
338.530,344.100,me003,"b'\n      Seems like you could put a s- magic special ingredient in, so that everyone know which one was '"
344.100,347.530,me003,"b'\n      Then, if you were to '"
345.839,346.496,mn015,b'\n      '
348.450,358.230,mn015,"b""\n      Well, I was thinking if um - y- you guys have plans for Sunday? We're - we're not - it's probably going to be this Sunday, but um we're sort of working with the weather here\n    """
358.230,366.080,mn015,b'\n      because we also want to combine it with some barbecue activity where we just fire it up and what - whoever brings whatever\n    '
366.080,368.290,mn015,"b'\n      you know, can throw it on there.\n    '"
368.737,370.550,mn015,"b'\n      So only the tiramisu is free,\n    '"
370.550,371.900,mn015,b'\n      nothing else.\n    '
370.817,372.113,me003,b'\n      '
371.370,372.180,me012,b'\n      '
372.810,373.941,me003,b'\n      '
373.941,375.270,me003,"b""\n      Well, I'm going\n    """
375.280,379.130,me003,b'\n      back to visit my '
378.950,380.857,mn015,"b""\n      So you're going to the """
380.857,382.406,mn015,"b'\n      No, '"
381.810,383.100,me003,"b'\n      No, the '"
382.406,383.196,mn015,b'\n      '
385.240,387.070,me012,"b'\n      Well, '"
387.442,388.950,mn015,"b""\n      O_K, I'll let you know.\n    """
388.642,388.742,,b'\n      '
388.742,395.216,me010,"b""\n      I'm sorry. I was looking for you guys downstairs. I didn't know that you had moved the meeting. Alright.\n    """
388.770,389.168,me012,b'\n      O_K.\n    '
396.669,398.974,me010,"b'\n      So, are we recording ourselves? '"
399.160,399.990,me003,b'\n      We '
400.401,401.097,me010,b'\n      Alright.\n    '
406.270,408.520,me003,b'\n      Is Nancy s- uh gonna show up?\n    '
408.553,411.833,me010,"b""\n      She's got a student with her now. So, she probably won't.\n    """
411.760,412.450,me003,b'\n      Mmm.\n    '
415.006,426.176,me010,b'\n      '
418.280,419.544,me003,b'\n      Wonder if these things ever\n    '
419.544,421.320,me003,"b'\n      emit a very,\n    '"
421.320,424.165,me003,"b'\n      like, piercing screech right in your ear?\n    '"
423.960,425.050,me012,b'\n      '
424.655,425.730,me003,b'\n      '
425.952,428.441,me010,"b""\n      No, no. The Human Subjects Committee wouldn't allow it.\n    """
428.550,429.710,me003,b'\n      '
431.010,433.270,mn015,b'\n      They are gonna get more comfortable headsets.\n    '
431.550,432.040,me010,b'\n      '
433.113,433.754,me010,b'\n      Good.\n    '
434.540,435.590,mn015,b'\n      They already ordered them.\n    '
436.150,437.070,me003,b'\n      '
436.200,436.907,me010,b'\n      Uh-huh.\n    '
438.448,439.735,,b'\n      '
439.645,440.293,mn015,b'\n      O_K.\n    '
441.009,442.520,mn015,"b""\n      Let's get started.\n    """
441.090,441.200,me012,b'\n      Uh -\n    '
443.230,445.552,mn015,b'\n      The uh -\n    '
445.552,447.620,mn015,"b'\n      Should I go first, with the uh,\n    '"
451.400,452.320,mn015,"b'\n      um,\n    '"
454.440,457.606,mn015,b'\n      data. Can I have the remote '
468.133,469.300,me010,b'\n      '
470.962,471.825,me010,b'\n      '
471.988,472.706,mn015,b'\n      O_K.\n    '
474.397,479.440,mn015,b'\n      So. On Friday we had our wizard test data test\n    '
481.120,483.508,mn015,b'\n      and um '
484.518,487.017,mn015,b'\n      these are some of the results. '
487.017,488.340,mn015,b'\n      This was the introduction.\n    '
488.340,490.050,mn015,"b'\n      I actually uh,\n    '"
490.865,495.422,mn015,"b'\n      even though Liz was uh kind enough to offer to be the first subject, I\n    '"
495.422,500.420,mn015,b'\n      sort of felt that she knew too '
498.394,499.055,me010,b'\n      '
500.766,501.560,mn015,b'\n      just\n    '
501.408,501.890,me010,b'\n      Mm-hmm.\n    '
501.780,505.160,mn015,"b'\n      on the spur of the moment, and she was uh kind enough to uh\n    '"
505.994,515.002,mn015,"b'\n      serve as the first subject. So, this is what she '"
515.002,516.440,mn015,b'\n      '
518.380,520.533,mn015,"b'\n      Uh, that was really difficult for her\n    '"
521.537,522.770,mn015,b'\n      and uh -\n    '
523.260,524.520,me012,"b'\n      Because of l- all the names, you mean?\n    '"
524.520,526.480,mn015,b'\n      The names and um\n    '
528.446,535.680,mn015,b'\n      this was the uh first three tasks she had to - to master after she '
536.937,539.170,mn015,b'\n      and um\n    '
540.663,544.980,mn015,"b'\n      then of course the system broke down, and those were the l- uh\n    '"
545.737,554.243,mn015,b'\n      uh I should say the system was '
554.243,555.240,mn015,b'\n      Um.\n    '
556.378,561.770,mn015,b'\n      There are - '
563.080,564.875,mn015,b'\n      Mmm.\n    '
566.930,569.430,mn015,b'\n      And I will '
569.959,571.305,,b'\n      '
571.305,582.431,fe903,"b'\n      Culture on every corner, and more than ten museums '"
574.277,576.180,mn015,b'\n      We will '
576.300,576.860,mn015,b'\n      Um.\n    '
582.675,584.509,mn015,b'\n      And um.\n    '
584.509,590.850,mn015,b'\n      The '
587.613,588.605,,b'\n      '
590.605,595.788,fe046,b'\n      Thank you for calling Heidelberg Tourist Information. How may I help you?\n    '
594.587,597.317,me012,"b'\n      Wait, can I - '"
595.788,598.541,fe903,b'\n      Hi. I want to um\n    '
598.540,604.280,me012,"b""\n      So there's """
604.360,607.520,mn015,b'\n      Yeah. It was bo- it both times the same person.\n    '
607.520,607.860,me012,b'\n      O_K.\n    '
607.860,613.390,mn015,"b'\n      One time, '"
610.990,611.905,me012,b'\n      '
612.383,619.250,me012,"b'\n      And she didn\'t - I mean. Well. Isn\'t this kind of obvious when it says ""O_K now you\'re talking to a human"" and then the human has the same voice?\n    '"
619.173,619.734,mn015,b'\n      No no no.\n    '
619.734,621.276,mn015,b'\n      We u- '
621.276,623.169,mn015,"b'\n      O_K, good question, but uh\n    '"
623.169,624.613,mn015,b'\n      you - you just wait and see.\n    '
624.496,625.094,me012,b'\n      O_K.\n    '
