start,end,participant,text
11.944,20.931,me011,b'\n      '
22.706,24.788,me022,"b'\n      This is Eric on channel three, I believe.\n    '"
24.946,25.485,me011,b'\n      O_K.\n    '
30.934,32.609,me011,"b""\n      Uh, I don't think it's on there, Jane.\n    """
35.791,37.305,me028,"b'\n      Tasting one two three, tasting. '"
39.091,40.938,fe008,"b'\n      O_K, this is Jane on channel five.\n    '"
41.429,42.771,me011,"b""\n      Uh, I still don't see you Jane.\n    """
42.280,43.863,fe008,"b'\n      Oh, darn, what am I doing wrong?\n    '"
43.043,44.121,me028,b'\n      Can you see me on channel four?\n    '
44.901,45.314,me028,b'\n      Really?\n    '
46.397,50.056,fe008,"b'\n      Uh, screen no, - it is, oh, maybe it just warmed up?\n    '"
46.484,47.471,me028,b'\n      My lucky day.\n    '
46.568,47.107,me011,"b'\n      Yeah, I s-\n    '"
50.365,50.778,me011,b'\n      No.\n    '
53.096,55.495,fe008,"b""\n      Oh, darn, can- you can't see channel five yet?\n    """
55.940,58.349,me011,"b""\n      Uh, well, the mike isn't close enough to your mouth, so.\n    """
57.354,60.509,fe008,b'\n      '
60.700,62.088,me028,b'\n      I like the high quality labeling.\n    '
60.873,64.739,me011,"b'\n      S- uh, try speaking loudly, so, O_K, good. Thank you.\n    '"
62.482,64.914,fe008,"b'\n      Hello, hello. Alright.\n    '"
63.090,66.841,me028,"b'\n      David, can we borrow your labeling machine to improve the quality of the labeling a little bit here?\n    '"
63.328,72.510,me025,b'\n      '
67.621,69.193,me028,b'\n      '
69.042,73.114,me904,b'\n      Numbers from one to - zero to X_ or something?\n    '
72.510,73.198,me025,b'\n      One t-\n    '
72.610,75.270,me028,b'\n      '
73.198,74.414,me025,b'\n      '
73.373,75.755,fe008,b'\n      '
74.414,75.802,me025,b'\n      '
75.755,77.790,fe008,b'\n      Would you like to join the meeting? '
75.776,76.476,me028,"b'\n      Yeah, please.\n    '"
77.261,84.430,me011,"b""\n      Well, we don't wanna renumber them, cuz we've already have like, forms filled out with the numbers on them. So, let's keep the same numbers on them.\n    """
83.330,84.870,me025,"b""\n      Yeah, O_K, that's a good idea.\n    """
83.357,87.760,me028,b'\n      '
