start,end,participant,text
5.350,6.170,fe004,b'\n      Time.\n    '
8.570,10.800,fe004,b'\n      '
9.206,9.930,mn015,b'\n      Thanks.\n    '
13.186,14.073,,b'\n      '
13.244,20.116,fe004,"b""\n      Are you Fey? Oh. Hi. I think we've met before, like, I remember talking to you about Aspect or something like that at some point or other. So.\n    """
14.010,15.680,fe046,"b'\n      I am Fey, yeah. Hi.\n    '"
14.820,16.410,me003,b'\n      What day is today?\n    '
16.797,19.843,fe046,"b""\n      A couple times yeah. That's right, yeah.\n    """
17.280,19.030,me012,"b""\n      It's the uh twenty -\n    """
17.968,18.970,me003,b'\n      Nineteenth?\n    '
19.300,20.175,me012,b'\n      nineteenth. '
20.552,22.022,fe046,"b'\n      And you were my G_S_I briefly,\n    '"
21.077,22.030,me012,b'\n      '
21.682,22.808,mn036,b'\n      '
21.700,22.842,me003,"b'\n      Right, right.\n    '"
22.022,23.490,fe046,b'\n      until I dropped the class.\n    '
22.030,23.540,fe004,"b""\n      Oh that's """
23.490,24.790,fe046,b'\n      But. '
23.540,24.447,fe004,b'\n      Well. '
23.580,24.715,mn036,b'\n      '
24.447,25.931,fe004,b'\n      No offense. '
24.618,29.210,mn015,"b'\n      O_K, wh- wh- Yeah. O_K. Some in- some introductions are in order. '"
28.200,29.282,fe004,"b'\n      Oh, O_K sorry.\n    '"
29.282,30.401,fe004,b'\n      Getting '
29.440,45.477,mn015,"b""\n      O_K. So. Um. For those who don't know - Everyone knows me, this is great. Um, apart from that, sort of the old gang, Johno and Bhaskara have been with us from - from day one and um\n    """
35.898,36.975,fe046,b'\n      '
35.990,37.140,fe004,b'\n      Yay! '
41.058,41.632,fe046,b'\n      '
41.525,42.460,me045,b'\n      Hi.\n    '
44.190,45.690,me003,b'\n      '
44.752,45.690,fe046,b'\n      '
45.588,46.044,fe004,b'\n      '
45.690,62.010,mn015,"b""\n      they're engaged in - in various activities, some of which you will hear about today. """
48.010,49.840,fe046,b'\n      '
54.338,55.103,fe004,b'\n      '
55.633,57.687,mn036,b'\n      '
55.874,56.627,me045,b'\n      '
56.364,58.240,fe046,b'\n      '
56.627,57.330,me045,b'\n      Oh wow. '
62.340,68.409,mn015,b'\n      and um he sits in as a interested participant and helper.\n    '
64.190,64.502,fe004,b'\n      '
69.319,71.680,mn015,"b""\n      Is that a good characterization? I don't know.\n    """
70.402,74.529,mn036,"b""\n      u- That's pretty good, I think. Yeah. """
71.920,73.330,mn015,b'\n      O_K.\n    '
72.863,73.566,me003,b'\n      '
73.413,74.007,fe004,b'\n      '
73.606,78.830,mn015,"b'\n      Keith is not technically one of us yet, '"
76.501,77.761,me045,b'\n      Not yet.\n    '
76.931,78.903,fe004,b'\n      '
77.257,78.680,fe046,b'\n      '
78.903,80.070,fe004,"b'\n      ""One of us."" '"
79.050,82.770,mn015,"b""\n      but um it's too late for him now. So.\n    """
81.468,83.890,me045,"b""\n      Yeah right. I've got the """
83.500,84.240,fe046,b'\n      '
84.420,88.670,mn015,b'\n      Um. Officially I guess he will be joining us in the summer.\n    '
88.440,89.650,me045,b'\n      '
88.751,89.383,fe004,b'\n      '
89.900,121.020,mn015,"b'\n      And um hopefully it is by - by means of Keith that we will be able to get a b- a better formal and a better semantic um idea of what a construction is and um how we can make it work for us. Additionally his interest um surpasses um English because it also entails German, an extra capability of speaking and writing and understanding and reading\n    '"
105.401,105.802,fe004,b'\n      '
106.067,106.454,fe004,b'\n      '
107.153,128.680,fe004,b'\n      '
118.830,120.503,fe046,b'\n      '
119.950,120.920,me045,b'\n      '
121.530,122.660,mn015,b'\n      that language.\n    '
124.060,127.380,mn015,"b""\n      And um, is there anyone who doesn't know Nancy?\n    """
127.817,130.590,fe046,b'\n      '
128.040,133.840,me003,b'\n      '
128.530,130.978,mn015,b'\n      Do you - do you know Nancy? O_K.\n    '
128.680,129.122,fe004,b'\n      Me?\n    '
129.394,130.411,fe004,b'\n      Mm-hmm. '
129.480,131.010,me045,b'\n      I know Nancy. '
131.778,132.700,fe004,b'\n      What? '
133.840,134.830,fe004,b'\n      You did? When?\n    '
134.830,136.220,me003,b'\n      Uh before you came in.\n    '
135.810,136.347,fe004,b'\n      Oh.\n    '
136.640,137.850,me003,b'\n      '
136.888,137.828,fe004,b'\n      About '
137.039,137.880,me045,b'\n      Man!\n    '
137.750,140.266,fe046,b'\n      '
137.990,139.180,me003,b'\n      About '
138.040,141.640,mn015,b'\n      '
138.453,139.986,fe004,b'\n      O_K. '
138.472,139.211,me045,b'\n      '
139.089,142.580,mn036,b'\n      You '
139.986,143.804,fe004,b'\n      '
140.200,141.630,me003,b'\n      '
140.266,142.375,fe046,b'\n      '
144.100,145.300,me003,b'\n      '
144.240,145.428,fe046,b'\n      '
144.312,146.240,fe004,"b""\n      Yes, I know myself. It's O_K. It's a -\n    """
145.910,159.200,mn015,"b'\n      O_K. And um Fey is with us as of six days ago officially? Officially, but in reality already um much much longer and um\n    '"
152.999,153.792,fe046,"b'\n      Officially, yeah.\n    '"
158.170,160.280,fe046,b'\n      '
159.200,170.630,mn015,"b""\n      um next to some - some more or less bureaucratic uh stuff with the - the data collection she's also the wizard in the data collection\n    """
169.501,170.825,fe004,b'\n      '
170.825,171.859,fe004,b'\n      Of Oz. '
171.280,176.053,mn015,"b'\n      Um, we\'re sticking with the term ""wizard"", O_K.\n    '"
172.272,173.798,fe046,"b""\n      It's very exciting. """
174.695,176.081,fe046,b'\n      Yes. Yes.\n    '
175.304,176.280,me045,b'\n      '
176.714,178.420,mn015,b'\n      and um\n    '
176.955,179.690,fe004,b'\n      Not witch-like. '
179.501,180.780,me003,b'\n      Wizardette.\n    '
179.690,182.204,fe004,b'\n      '
180.958,184.065,fe046,b'\n      '
181.520,183.840,me045,b'\n      Wizard. '
182.204,183.442,fe004,b'\n      '
182.330,183.017,me012,b'\n      Wizardess. '
183.310,184.940,mn015,"b'\n      Sorceress, I think.\n    '"
183.326,183.939,me012,b'\n      '
183.442,184.580,fe004,b'\n      O_K.\n    '
184.747,185.570,me045,b'\n      '
185.438,185.980,fe046,b'\n      Wizard.\n    '
186.190,190.410,mn015,b'\n      wizard uh by by popular vote um\n    '
186.593,187.208,me012,b'\n      '
186.982,187.534,fe004,b'\n      O_K.\n    '
189.509,190.403,fe004,b'\n      '
190.939,192.690,fe004,"b""\n      Didn't take a vote? O_K.\n    """
192.690,197.500,mn015,"b""\n      O_K, um, why don't we get started on """
192.690,193.136,fe004,b'\n      '
192.750,193.853,me003,b'\n      '
192.763,194.184,fe046,b'\n      '
197.600,199.060,mn015,b'\n      anyways.\n    '
199.420,204.110,mn015,"b""\n      Um, so we're about to collect data and um\n    """
204.670,204.910,me012,b'\n      '
204.910,214.400,mn015,b'\n      the uh s- the following things have happened since we last met. When will we three meet again? And um\n    '
207.829,208.349,fe004,b'\n      '
