start,end,participant,text
1.068,2.697,me006,b'\n      '
1.355,2.550,me018,"b'\n      Eh, we should be '"
1.661,11.195,mn007,b'\n      '
3.170,4.114,me013,b'\n      '
4.114,8.153,me013,"b""\n      So ne- next week we'll have, uh, both Birger """
8.600,9.557,me013,b'\n      Mike - Michael -\n    '
10.365,13.621,me013,b'\n      Michael Kleinschmidt and Birger Kollmeier will join us.\n    '
11.195,12.130,mn007,b'\n      Uh-huh. '
13.621,14.439,me013,b'\n      '
14.439,15.553,me013,b'\n      '
16.222,17.024,me013,b'\n      '
17.024,18.791,me013,"b""\n      and you're - """
18.791,23.254,me013,"b""\n      you're probably gonna go up in a couple - three weeks or so? When d- when are you thinking of going up to, uh,\n    """
23.638,24.240,me013,b'\n      O_G_I?\n    '
23.790,24.741,mn007,"b'\n      Yeah, like,\n    '"
25.107,28.372,mn007,"b'\n      uh, not next week but maybe the week after. '"
27.888,29.575,me006,b'\n      '
28.818,29.236,me013,b'\n      '
29.236,29.844,me013,b'\n      '
29.844,32.796,me013,"b""\n      Good. So at least we'll have one meeting with """
32.461,32.873,mn007,b'\n      Uh-huh.\n    '
32.796,33.300,me013,b'\n      and -\n    '
33.300,35.395,me013,b'\n      '
35.395,37.047,me013,b'\n      '
35.460,36.752,mn007,"b'\n      Um, '"
36.752,37.700,mn007,b'\n      '
37.700,38.811,mn007,"b'\n      Yeah. Well, '"
39.150,40.550,mn007,b'\n      maybe we can start with '
40.550,41.583,mn007,b'\n      '
41.583,44.803,mn007,b'\n      '
41.947,42.713,me013,b'\n      '
45.550,46.253,me013,b'\n      '
46.253,47.043,me013,b'\n      All '
47.590,48.248,mn007,b'\n      Yeah.\n    '
48.296,48.743,me013,b'\n      Oh.\n    '
49.108,49.650,me013,b'\n      '
49.720,51.075,mn007,b'\n      Um. '
51.180,51.748,me013,b'\n      '
52.440,54.971,mn007,"b'\n      Yeah. So there was this conference call this morning,\n    '"
54.971,55.613,mn007,b'\n      '
55.613,56.684,mn007,"b'\n      um,\n    '"
56.684,60.059,mn007,b'\n      and the only topic on the agenda was just to discuss\n    '
60.415,61.604,mn007,b'\n      a- and to\n    '
61.897,62.263,mn007,b'\n      come at -\n    '
62.556,65.062,mn007,"b'\n      uh, to get a decision about this latency problem. '"
65.050,65.580,me013,b'\n      '
65.580,69.228,me013,"b""\n      No, this - I'm sorry, this is a conference call between different """
67.691,68.304,mn007,b'\n      '
68.690,72.786,mn007,"b""\n      Uh, yeah. It's the conference call between the Aurora, """
69.228,70.257,me013,b'\n      '
70.257,71.231,me013,"b""\n      It's the main conference call.\n    """
71.448,71.840,me013,b'\n      O_K.\n    '
73.201,74.052,mn007,b'\n      '
74.052,77.642,mn007,"b'\n      Uh, yeah. There were like two hours of '"
77.642,78.630,mn007,b'\n      '
78.630,80.075,mn007,"b'\n      and then suddenly,\n    '"
80.075,80.624,mn007,b'\n      '
80.624,83.507,mn007,"b'\n      uh, people were tired, I guess, and they decided on\n    '"
82.590,84.881,me013,b'\n      '
83.507,84.138,mn007,b'\n      '
84.138,86.635,mn007,"b'\n      a number, '"
84.881,85.811,me013,b'\n      '
86.635,87.542,mn007,b'\n      '
87.542,88.505,mn007,"b'\n      um, '"
88.843,90.920,mn007,b'\n      '
90.920,91.587,mn007,b'\n      '
91.587,95.909,mn007,"b""\n      Uh, it means that it's like eighty milliseconds """
95.909,98.600,mn007,b'\n      '
98.253,98.822,me013,b'\n      '
