start,end,participant,text
0.320,2.010,me006,b'\n      '
1.240,2.830,me018,b'\n      '
3.100,9.150,me013,b'\n      '
3.500,4.450,me006,b'\n      '
8.530,10.040,me006,b'\n      '
8.680,9.370,mn007,b'\n      '
9.940,13.981,me013,b'\n      uh wanted to mention a couple little bits of news. '
13.550,15.210,mn007,b'\n      '
13.981,18.524,me013,b'\n      Um Hynek is supposed to come for a couple days next week. '
18.524,23.572,me013,"b""\n      Don't know which days yet. """
23.572,24.808,me013,b'\n      '
24.808,29.630,me013,b'\n      Um. '
24.820,29.540,fn002,b'\n      '
30.280,36.756,me013,"b""\n      we're starting to talk about maybe having Sunil come here uh for some chunk of the summer.\n    """
37.843,50.990,me013,b'\n      So that may or may not happen but '
44.840,45.190,me018,b'\n      '
51.200,51.908,me013,b'\n      shift '
51.870,53.390,me018,b'\n      '
52.780,58.644,me013,b'\n      cuz Sunil will be here and '
56.810,58.370,fn002,b'\n      '
58.644,59.600,me013,b'\n      So.\n    '
59.690,60.421,me013,b'\n      '
60.060,62.100,fn002,b'\n      '
60.421,62.600,me013,b'\n      Uh. '
62.680,63.976,me013,"b""\n      That's my news.\n    """
63.976,65.390,me013,b'\n      '
64.320,64.760,fn002,b'\n      '
64.950,65.947,mn007,b'\n      '
65.947,67.610,mn007,b'\n      Alright. '
67.013,68.800,me006,b'\n      Cool. I need a '
68.710,69.110,me018,b'\n      '
68.790,69.026,me013,b'\n      '
69.026,72.300,me013,"b'\n      Oh, O_K. '"
69.400,69.762,me006,b'\n      Yeah.\n    '
69.590,70.970,mn007,b'\n      '
69.882,70.486,me006,"b""\n      That's cool.\n    """
70.240,71.930,me018,b'\n      '
70.930,73.030,me006,b'\n      '
72.740,74.650,me013,b'\n      There you go. '
73.927,75.650,me006,b'\n      Right. '
75.280,79.380,mn007,"b'\n      It will be some- sometime in summer. July or August, or.\n    '"
78.350,78.866,me013,b'\n      '
78.866,91.767,me013,"b""\n      Yeah, I mean it may not happen. I mean he wants - uh I think he wants some experience someplace else and he's - he's uh """
80.424,80.944,mn007,b'\n      Mm-hmm.\n    '
91.767,99.930,me013,"b""\n      But y- I don't know maybe June. """
98.470,98.980,mn007,b'\n      '
100.380,102.240,me013,b'\n      '
