start,end,participant,text
0.000,0.351,me013,b'\n      Yeah.\n    '
0.427,1.164,me011,"b""\n      O_K, we're """
1.711,6.785,me011,"b'\n      So, I think this is gonna be a pretty short meeting because I have '"
7.462,10.057,me011,b'\n      requested by Jane who is not gonna be at the meeting today.\n    '
10.057,10.914,me011,b'\n      '
10.566,12.539,me013,b'\n      '
10.914,11.678,me011,b'\n      So.\n    '
11.431,13.353,mn017,b'\n      '
11.678,12.987,me011,b'\n      '
12.277,13.310,mn014,b'\n      '
13.845,18.753,me011,b'\n      The uh '
18.930,22.200,me018,"b'\n      Um, sort of, I do, peripherally. Um -\n    '"
21.621,22.860,mn014,b'\n      Is that English?\n    '
22.860,24.112,mn014,b'\n      '
22.880,26.497,me018,b'\n      Well first of all with I_B_M I got a note from Brian yesterday saying that they\n    '
24.145,25.454,mn017,b'\n      '
26.786,29.360,mn017,"b""\n      That's """
27.050,28.539,me018,b'\n      finally made the tape for\n    '
27.570,29.240,mn014,b'\n      '
28.851,29.446,me011,b'\n      Ugh! '
29.390,34.484,me018,b'\n      the '
34.967,36.439,me018,b'\n      have the '
35.017,36.022,me001,b'\n      '
37.120,37.890,me018,b'\n      Um -\n    '
37.120,38.180,me011,b'\n      C- can I have a pen?\n    '
39.240,41.379,me018,b'\n      Jane seems to be um\n    '
41.780,42.787,me018,b'\n      moving right along on the\n    '
43.210,47.269,me018,b'\n      transcriptions from the '
47.860,48.401,me018,b'\n      probably\n    '
49.100,50.196,me018,b'\n      five or six\n    '
50.240,53.140,mn014,"b""\n      Yeah, I think we're up to M_R thirteen or something.\n    """
50.503,51.873,me018,b'\n      m- more meetings.\n    '
52.730,56.616,me018,"b""\n      Yeah, so um, I guess she's hired some new transcribers and -\n    """
52.759,53.282,mn017,b'\n      Mmm.\n    '
56.570,58.190,me001,b'\n      Which meetings is she transcribing?\n    '
56.922,57.705,mn017,b'\n      Speaking -\n    '
58.190,62.939,me018,"b""\n      Um well we've - we've run out of E_D_Us because a certain number of them are um, sort of\n    """
60.423,61.084,me001,b'\n      O_K.\n    '
63.461,64.104,me018,b'\n      awaiting\n    '
64.500,65.731,me018,b'\n      to go to I_B_M.\n    '
65.079,66.110,mn014,"b'\n      For I_B_M, yeah.\n    '"
65.794,66.473,me001,b'\n      O_K.\n    '
65.864,66.427,mn017,b'\n      Hmm.\n    '
66.110,69.651,me018,b'\n      and the rest are in process being transcribed uh here.\n    '
67.720,68.576,me013,b'\n      '
68.890,70.480,me001,"b""\n      So we're doing some in parallel.\n    """
69.270,74.390,mn017,"b""\n      So does she have transcribers right now who are basically sitting idle because there's no data back from\n    """
71.096,71.545,me011,b'\n      Yep.\n    '
72.927,73.245,me018,b'\n      No.\n    '
74.630,79.360,me011,"b""\n      No, no. We haven't done that process. So. They'r- they're doing the full transcription process.\n    """
74.630,76.601,me018,b'\n      '
74.880,75.970,mn017,b'\n      I_B_M no?\n    '
76.904,77.490,mn017,b'\n      Oh.\n    '
79.330,79.880,mn017,"b'\n      Oh, O_K.\n    '"
79.700,80.199,me018,b'\n      Yeah.\n    '
79.880,81.489,me001,"b""\n      So they're just doing their own thing until -\n    """
80.454,81.820,mn017,b'\n      Because I -\n    '
80.990,82.450,me018,"b""\n      We're doing it in parallel, yeah.\n    """
82.044,82.545,me001,b'\n      O_K.\n    '
82.100,85.065,mn017,"b""\n      I need to ask Jane whether it's - it would be O_K for her -\n    """
85.760,88.402,mn017,"b'\n      um, s- some of her people to\n    '"
88.848,97.204,mn017,"b'\n      transcribe uh some of the initial data we got from the SmartKom data collection, which is these short like five or seven minute sessions.\n    '"
96.082,96.550,mn014,b'\n      Yep.\n    '
97.664,100.003,mn017,"b'\n      Um and we want it - You know, we need -\n    '"
100.358,102.867,mn017,b'\n      The - '
103.227,107.836,mn017,b'\n      logistic set-up where we '
103.904,116.897,me001,b'\n      '
106.383,106.878,me011,b'\n      Right.\n    '
108.340,112.689,mn017,b'\n      But to get '
112.416,113.829,me011,"b'\n      Yep, sounds familiar. '"
113.400,116.702,mn017,b'\n      And so um I wanted to ask Jane if - if\n    '
113.678,114.862,me013,b'\n      '
117.440,119.099,mn017,"b'\n      uh, you know, maybe one of their\n    '"
119.460,124.173,mn017,b'\n      transcribers could - could do - I mean since these are very '
123.477,123.934,me013,b'\n      Mm-hmm.\n    '
124.673,125.470,mn017,b'\n      um -\n    '
125.296,126.589,mn014,"b""\n      There's only two channels.\n    """
127.090,131.214,mn014,"b""\n      So it's only - Yeah. As the synthesis doesn't have to be """
127.620,129.072,mn017,"b""\n      It's - Yeah. It's only two -\n    """
129.910,130.477,mn017,"b'\n      Right, s-\n    '"
130.950,135.466,mn017,"b""\n      Yeah. So - So it's basically one channel to transcribe. And it's - One session is only\n    """
135.466,137.128,mn017,b'\n      uh like seven -\n    '
136.019,144.913,me013,"b""\n      So that should have ma- many fewer - And it's also not uh- a bunch of interruptions with people and all that, right? So. """
141.790,146.266,mn017,b'\n      Right. And '
146.633,149.250,mn017,"b""\n      the thing that they're reading and they just may -\n    """
148.736,150.103,me011,"b""\n      Make sure it's right. """
149.865,151.264,mn017,"b'\n      And so um,\n    '"
150.258,150.819,mn014,b'\n      Yep.\n    '
151.844,156.658,mn017,"b""\n      um, I guess since she's - I was gonna ask her but since she's not around I - maybe I'll -\n    """
157.358,159.075,me013,"b'\n      Yeah, well it certainly seems -\n    '"
157.600,160.354,mn017,"b""\n      Uh if - if that's O_K with you to - to, you know,\n    """
160.321,160.714,me013,b'\n      Yeah.\n    '
160.879,163.750,mn017,"b""\n      get that stuff uh - to ask her for that, then I'll do that.\n    """
163.710,172.657,me013,"b""\n      Yeah, if we're held up on this other stuff a """
168.227,168.712,mn017,b'\n      Yeah.\n    '
171.578,173.358,mn017,"b'\n      O_K, yeah.\n    '"
174.006,174.405,me013,b'\n      Yeah.\n    '
174.440,175.220,mn017,b'\n      Alrighty.\n    '
174.480,189.728,me018,"b'\n      Oh, yeah, and also related to the '"
184.044,184.508,me013,b'\n      '
188.988,190.813,me011,b'\n      Can you mail that out to the list?\n    '
190.460,195.966,me018,"b""\n      Mm-hmm, yeah I will. I - That's the thing that I sent out just to """
194.841,196.294,me011,"b'\n      Oh, O_K, O_K.\n    '"
196.480,198.839,me018,"b""\n      I'll send it out to the list telling people to look at it.\n    """
198.422,203.329,me011,"b""\n      Yeah, I haven't done that. So. I have lots of stuff to add that's just in my own directory. I'll try to get to that.\n    """
201.200,202.060,me018,b'\n      Yeah.\n    '
206.818,217.969,me011,"b""\n      O_K. So Jane also wanted to talk about participant approval, but I don't really think there's much to talk about. I'm just gonna do it. """
217.410,218.768,me013,b'\n      You are going to -\n    '
218.838,226.290,me011,"b""\n      I'm gonna send out to the participants, uh, with links to web pages which contain the transcripts and allow them to\n    """
222.538,223.610,me018,b'\n      '
226.290,229.278,me011,b'\n      '
230.196,230.674,me013,b'\n      O_K.\n    '
230.770,232.099,me011,b'\n      For the ones that we have.\n    '
233.046,236.010,mn014,"b""\n      So but it's just transcripts, not the - not the audio?\n    """
233.055,233.682,me011,b'\n      Um -\n    '
235.905,238.460,me011,"b""\n      Nope, they'll have access to the audio also.\n    """
236.299,239.040,mn014,"b'\n      O_K, yeah, yep. Ah.\n    '"
240.510,245.850,me011,"b""\n      I mean that's my intention. Because the transcripts might not be right. So you want people to be able to listen to them.\n    """
241.209,241.571,mn014,b'\n      Yeah.\n    '
241.510,242.850,me018,b'\n      So -\n    '
242.571,243.362,me013,b'\n      '
244.023,244.343,mn014,b'\n      Yeah.\n    '
245.730,253.230,me018,"b""\n      So, um the audio that they're gonna have access to, will that be the """
252.229,253.590,me011,"b""\n      Oh, that's a good point.\n    """
254.180,264.050,me011,"b""\n      That's a good point. Yeah, it's - it's probably going to have to be the """
