start,end,participant,text
10.737,12.430,me003,"b'\n      Yeah, I think I got my mike on.\n    '"
10.800,11.525,mn015,b'\n      '
12.410,13.520,fe004,b'\n      '
13.261,15.016,mn015,b'\n      '
14.108,15.300,me003,b'\n      O_K.\n    '
16.261,17.266,mn015,b'\n      '
16.980,18.727,me003,"b""\n      Let's see.\n    """
17.309,20.100,mn015,b'\n      '
17.672,139.987,,b'\n      '
18.727,24.014,me003,"b'\n      three eight eight, seven one, four six two seven '"
19.796,21.470,fe004,b'\n      '
20.656,40.352,mn015,b'\n      '
24.304,29.910,me003,"b'\n      six nine two, six four O_, nine seven nine '"
24.690,25.480,fe004,b'\n      '
30.160,37.940,me003,"b'\n      two one, one six, zero two, three zero, nine six '"
38.370,43.188,me003,"b'\n      eight six one, six four, eight nine three six '"
40.761,42.529,mn015,b'\n      '
43.214,45.041,mn015,b'\n      '
43.479,48.527,me003,"b'\n      four O_ eight, five six nine, eight eight zero '"
47.359,90.459,mn015,b'\n      '
49.100,56.605,me003,"b'\n      zero seven, four two, eight two, four four, nine one '"
54.030,54.072,fe004,b'\n      '
54.072,54.398,fe004,b'\n      '
56.882,64.001,me003,"b'\n      five, four one five, seven seven, one one nine, seven '"
64.426,69.280,me003,"b'\n      four eight seven, nine three, four two four zero. '"
70.029,72.102,me010,"b""\n      O_K. Ami, do yours then we'll """
80.928,84.040,me003,"b""\n      Mmm - Doesn't, uh - It should be the other way. Yeah, now it's on.\n    """
83.435,84.739,mn036,b'\n      Right. O_K.\n    '
85.876,91.455,mn036,"b'\n      One five six, seven four one, five six four '"
91.759,98.578,mn036,"b'\n      zero five one, four five three, nine two zero five '"
92.492,98.138,mn015,b'\n      '
98.138,114.187,mn015,b'\n      '
98.874,104.353,mn036,"b'\n      one three three eight, zero, two five zero '"
103.410,105.678,fe004,b'\n      '
104.860,109.461,mn036,"b'\n      eight zero three six, nine, two eight nine '"
109.937,115.731,mn036,"b'\n      six seven one, one nine, eight one nine nine '"
114.187,145.172,mn015,b'\n      '
116.150,123.998,mn036,"b'\n      eight, five zero eight, nine eight, four five five, eight '"
120.770,121.830,fe004,b'\n      '
124.150,126.310,fe004,b'\n      '
124.320,130.932,mn036,"b'\n      three zero seven, seven eight four, eight one seven '"
126.310,129.767,fe004,b'\n      '
131.296,137.560,mn036,"b'\n      zero eight three nine, eight, three eight three. '"
139.987,142.485,,b'\n      '
140.080,141.760,me010,"b'\n      O_K. So, we all switched on?\n    '"
142.230,146.460,me003,b'\n      '
144.460,145.570,fe004,b'\n      '
144.510,153.300,me010,"b'\n      Alright. Anyway. So, uh, before we get started with the, uh, '"
145.010,146.201,mn036,b'\n      We are all switched on.\n    '
145.172,147.015,mn015,b'\n      '
151.319,157.381,mn015,b'\n      '
152.355,155.247,me012,b'\n      '
153.300,155.470,me010,b'\n      '
155.644,158.121,me010,b'\n      '
158.121,164.536,me010,"b""\n      that shouldn't come up in this meeting. Th- this - this is s- """
158.380,159.970,mn036,b'\n      '
160.209,163.674,mn015,b'\n      '
164.536,167.598,me010,"b""\n      and that's pretty much independent of this. """
166.680,168.154,mn036,b'\n      '
167.598,171.773,me010,"b""\n      But, uh, I just want to make sure we're all together on this. """
171.773,175.590,me010,"b'\n      What we think is gonna happen is that,\n    '"
175.590,180.304,me010,"b'\n      uh, in '"
180.304,181.654,me010,"b'\n      to,\n    '"
181.654,190.601,me010,"b'\n      where you\'re working with me and Robert, draft a note that we\'re gonna send out to various CogSci c- and other classes saying, ""here\'s an opportunity to be a subject. '"
188.560,189.310,fe004,b'\n      '
190.601,192.406,me010,"b'\n      Contact Fey."" '"
192.406,199.296,me010,"b""\n      And then there'll be a certain number of um, hours during the week which she will be available and we'll bring in\n    """
192.620,193.340,fe004,b'\n      '
